            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.75272
                   0                   0                   0             2.75272
                   1           0.0317333           0.0317279             2.75221
                   2           0.0634665           0.0634239              2.7507
                   3           0.0951998            0.095056             2.74819
                   4            0.126933            0.126592             2.74467
                   5            0.158666            0.158001             2.74016
                   6              0.1904            0.189251             2.73465
                   7            0.222133            0.220311             2.72815
                   8            0.253866            0.251148             2.72067
                   9            0.285599            0.281733             2.71221
                  10            0.317333            0.312033             2.70279
                  11            0.349066             0.34202             2.69241
                  12            0.380799            0.371662             2.68109
                  13            0.412532            0.400931             2.66883
                  14            0.444266            0.429795             2.65564
                  15            0.475999            0.458227             2.64155
                  16            0.507732            0.486197             2.62657
                  17            0.539465            0.513677              2.6107
                  18            0.571199            0.540641             2.59397
                  19            0.602932             0.56706             2.57639
                  20            0.634665            0.592908             2.55799
                  21            0.666398            0.618159             2.53877
                  22            0.698132            0.642788             2.51876
                  23            0.729865            0.666769             2.49798
                  24            0.761598            0.690079             2.47645
                  25            0.793331            0.712694             2.45419
                  26            0.825065            0.734592             2.43123
                  27            0.856798             0.75575             2.40758
                  28            0.888531            0.776146             2.38327
                  29            0.920265            0.795762             2.35833
                  30            0.951998            0.814576             2.33277
                  31            0.983731             0.83257             2.30664
                  32             1.01546            0.849725             2.27994
                  33              1.0472            0.866025             2.25272
                  34             1.07893            0.881453             2.22499
                  35             1.11066            0.895994             2.19678
                  36              1.1424            0.909632             2.16813
                  37             1.17413            0.922354             2.13906
                  38             1.20586            0.934148              2.1096
                  39              1.2376            0.945001             2.07979
                  40             1.26933            0.954902             2.04964
                  41             1.30106            0.963842             2.01919
                  42              1.3328            0.971812             1.98848
                  43             1.36453            0.978802             1.95752
                  44             1.39626            0.984808             1.92637
                  45               1.428            0.989821             1.89503
                  46             1.45973            0.993838             1.86356
                  47             1.49146            0.996855             1.83197
                  48              1.5232            0.998867              1.8003
                  49             1.55493            0.999874             1.76858
                  50             1.58666            0.999874             1.73685
                  51              1.6184            0.998867             1.70514
                  52             1.65013            0.996855             1.67347
                  53             1.68186            0.993838             1.64188
                  54              1.7136            0.989821              1.6104
                  55             1.74533            0.984808             1.57907
                  56             1.77706            0.978802             1.54791
                  57              1.8088            0.971812             1.51696
                  58             1.84053            0.963842             1.48624
                  59             1.87226            0.954902              1.4558
                  60               1.904            0.945001             1.42565
                  61             1.93573            0.934148             1.39583
                  62             1.96746            0.922354             1.36637
                  63              1.9992            0.909632              1.3373
                  64             2.03093            0.895994             1.30865
                  65             2.06266            0.881453             1.28045
                  66              2.0944            0.866025             1.25272
                  67             2.12613            0.849725             1.22549
                  68             2.15786             0.83257              1.1988
                  69             2.18959            0.814576             1.17266
                  70             2.22133            0.795762             1.14711
                  71             2.25306            0.776146             1.12217
                  72             2.28479             0.75575             1.09786
                  73             2.31653            0.734592             1.07421
                  74             2.34826            0.712694             1.05124
                  75             2.37999            0.690079             1.02898
                  76             2.41173            0.666769             1.00745
                  77             2.44346            0.642788            0.986673
                  78             2.47519            0.618159            0.966665
                  79             2.50693            0.592908            0.947448
                  80             2.53866             0.56706            0.929041
                  81             2.57039            0.540641            0.911464
                  82             2.60213            0.513677            0.894734
                  83             2.63386            0.486197            0.878868
                  84             2.66559            0.458227            0.863882
                  85             2.69733            0.429795            0.849791
                  86             2.72906            0.400931            0.836609
                  87             2.76079            0.371662             0.82435
                  88             2.79253             0.34202            0.813025
                  89             2.82426            0.312033            0.802647
                  90             2.85599            0.281733            0.793225
                  91             2.88773            0.251148            0.784769
                  92             2.91946            0.220311            0.777288
                  93             2.95119            0.189251            0.770789
                  94             2.98293            0.158001            0.765279
                  95             3.01466            0.126592            0.760763
                  96             3.04639            0.095056            0.757246
                  97             3.07813           0.0634239            0.754731
                  98             3.10986           0.0317279            0.753221
                  99             3.14159                   0            0.752718
