            Interval               Theta              Radial            Vertical
                   0                   0                   0             1.80672
                   0                   0                   0             1.80672
                   1           0.0317333           0.0317279             1.80622
                   2           0.0634665           0.0634239             1.80471
                   3           0.0951998            0.095056              1.8022
                   4            0.126933            0.126592             1.79868
                   5            0.158666            0.158001             1.79416
                   6              0.1904            0.189251             1.78865
                   7            0.222133            0.220311             1.78215
                   8            0.253866            0.251148             1.77467
                   9            0.285599            0.281733             1.76622
                  10            0.317333            0.312033              1.7568
                  11            0.349066             0.34202             1.74642
                  12            0.380799            0.371662             1.73509
                  13            0.412532            0.400931             1.72283
                  14            0.444266            0.429795             1.70965
                  15            0.475999            0.458227             1.69556
                  16            0.507732            0.486197             1.68057
                  17            0.539465            0.513677             1.66471
                  18            0.571199            0.540641             1.64798
                  19            0.602932             0.56706              1.6304
                  20            0.634665            0.592908             1.61199
                  21            0.666398            0.618159             1.59278
                  22            0.698132            0.642788             1.57277
                  23            0.729865            0.666769             1.55199
                  24            0.761598            0.690079             1.53046
                  25            0.793331            0.712694              1.5082
                  26            0.825065            0.734592             1.48523
                  27            0.856798             0.75575             1.46159
                  28            0.888531            0.776146             1.43728
                  29            0.920265            0.795762             1.41233
                  30            0.951998            0.814576             1.38678
                  31            0.983731             0.83257             1.36064
                  32             1.01546            0.849725             1.33395
                  33              1.0472            0.866025             1.30672
                  34             1.07893            0.881453               1.279
                  35             1.11066            0.895994             1.25079
                  36              1.1424            0.909632             1.22214
                  37             1.17413            0.922354             1.19307
                  38             1.20586            0.934148             1.16361
                  39              1.2376            0.945001             1.13379
                  40             1.26933            0.954902             1.10365
                  41             1.30106            0.963842              1.0732
                  42              1.3328            0.971812             1.04248
                  43             1.36453            0.978802             1.01153
                  44             1.39626            0.984808            0.980373
                  45               1.428            0.989821             0.94904
                  46             1.45973            0.993838            0.917563
                  47             1.49146            0.996855            0.885975
                  48              1.5232            0.998867            0.854307
                  49             1.55493            0.999874            0.822591
                  50             1.58666            0.999874            0.790859
                  51              1.6184            0.998867            0.759143
                  52             1.65013            0.996855            0.727475
                  53             1.68186            0.993838            0.695886
                  54              1.7136            0.989821             0.66441
                  55             1.74533            0.984808            0.633076
                  56             1.77706            0.978802            0.601918
                  57              1.8088            0.971812            0.570966
                  58             1.84053            0.963842            0.540251
                  59             1.87226            0.954902            0.509804
                  60               1.904            0.945001            0.479657
                  61             1.93573            0.934148            0.449838
                  62             1.96746            0.922354             0.42038
                  63              1.9992            0.909632             0.39131
                  64             2.03093            0.895994            0.362658
                  65             2.06266            0.881453            0.334454
                  66              2.0944            0.866025            0.306725
                  67             2.12613            0.849725            0.279499
                  68             2.15786             0.83257            0.252805
                  69             2.18959            0.814576            0.226668
                  70             2.22133            0.795762            0.201115
                  71             2.25306            0.776146            0.176172
                  72             2.28479             0.75575            0.151864
                  73             2.31653            0.734592            0.128215
                  74             2.34826            0.712694             0.10525
                  75             2.37999            0.690079           0.0829906
                  76             2.41173            0.666769           0.0614602
                  77             2.44346            0.642788           0.0406802
                  78             2.47519            0.618159           0.0206716
                  79             2.50693            0.592908          0.00145441
                  80             2.53866             0.56706          -0.0169519
                  81             2.57039            0.540641          -0.0345289
                  82             2.60213            0.513677          -0.0512587
                  83             2.63386            0.486197          -0.0671247
                  84             2.66559            0.458227          -0.0821108
                  85             2.69733            0.429795          -0.0962019
                  86             2.72906            0.400931           -0.109384
                  87             2.76079            0.371662           -0.121643
                  88             2.79253             0.34202           -0.132968
                  89             2.82426            0.312033           -0.143346
                  90             2.85599            0.281733           -0.152768
                  91             2.88773            0.251148           -0.161224
                  92             2.91946            0.220311           -0.168705
                  93             2.95119            0.189251           -0.175204
                  94             2.98293            0.158001           -0.180714
                  95             3.01466            0.126592            -0.18523
                  96             3.04639            0.095056           -0.188747
                  97             3.07813           0.0634239           -0.191262
                  98             3.10986           0.0317279           -0.192772
                  99             3.14159                   0           -0.193275
