            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.22175
                   0                   0                   0             2.22175
                   1           0.0317333           0.0317279             2.22125
                   2           0.0634665           0.0634239             2.21974
                   3           0.0951998            0.095056             2.21723
                   4            0.126933            0.126592             2.21371
                   5            0.158666            0.158001             2.20919
                   6              0.1904            0.189251             2.20368
                   7            0.222133            0.220311             2.19718
                   8            0.253866            0.251148              2.1897
                   9            0.285599            0.281733             2.18125
                  10            0.317333            0.312033             2.17182
                  11            0.349066             0.34202             2.16145
                  12            0.380799            0.371662             2.15012
                  13            0.412532            0.400931             2.13786
                  14            0.444266            0.429795             2.12468
                  15            0.475999            0.458227             2.11059
                  16            0.507732            0.486197              2.0956
                  17            0.539465            0.513677             2.07974
                  18            0.571199            0.540641             2.06301
                  19            0.602932             0.56706             2.04543
                  20            0.634665            0.592908             2.02702
                  21            0.666398            0.618159             2.00781
                  22            0.698132            0.642788              1.9878
                  23            0.729865            0.666769             1.96702
                  24            0.761598            0.690079             1.94549
                  25            0.793331            0.712694             1.92323
                  26            0.825065            0.734592             1.90026
                  27            0.856798             0.75575             1.87661
                  28            0.888531            0.776146             1.85231
                  29            0.920265            0.795762             1.82736
                  30            0.951998            0.814576             1.80181
                  31            0.983731             0.83257             1.77567
                  32             1.01546            0.849725             1.74898
                  33              1.0472            0.866025             1.72175
                  34             1.07893            0.881453             1.69402
                  35             1.11066            0.895994             1.66582
                  36              1.1424            0.909632             1.63717
                  37             1.17413            0.922354              1.6081
                  38             1.20586            0.934148             1.57864
                  39              1.2376            0.945001             1.54882
                  40             1.26933            0.954902             1.51867
                  41             1.30106            0.963842             1.48823
                  42              1.3328            0.971812             1.45751
                  43             1.36453            0.978802             1.42656
                  44             1.39626            0.984808              1.3954
                  45               1.428            0.989821             1.36407
                  46             1.45973            0.993838             1.33259
                  47             1.49146            0.996855               1.301
                  48              1.5232            0.998867             1.26934
                  49             1.55493            0.999874             1.23762
                  50             1.58666            0.999874             1.20589
                  51              1.6184            0.998867             1.17417
                  52             1.65013            0.996855              1.1425
                  53             1.68186            0.993838             1.11092
                  54              1.7136            0.989821             1.07944
                  55             1.74533            0.984808             1.04811
                  56             1.77706            0.978802             1.01695
                  57              1.8088            0.971812            0.985995
                  58             1.84053            0.963842             0.95528
                  59             1.87226            0.954902            0.924833
                  60               1.904            0.945001            0.894686
                  61             1.93573            0.934148            0.864867
                  62             1.96746            0.922354            0.835408
                  63              1.9992            0.909632            0.806339
                  64             2.03093            0.895994            0.777687
                  65             2.06266            0.881453            0.749483
                  66              2.0944            0.866025            0.721754
                  67             2.12613            0.849725            0.694528
                  68             2.15786             0.83257            0.667834
                  69             2.18959            0.814576            0.641697
                  70             2.22133            0.795762            0.616144
                  71             2.25306            0.776146            0.591201
                  72             2.28479             0.75575            0.566893
                  73             2.31653            0.734592            0.543244
                  74             2.34826            0.712694            0.520279
                  75             2.37999            0.690079             0.49802
                  76             2.41173            0.666769            0.476489
                  77             2.44346            0.642788            0.455709
                  78             2.47519            0.618159            0.435701
                  79             2.50693            0.592908            0.416483
                  80             2.53866             0.56706            0.398077
                  81             2.57039            0.540641              0.3805
                  82             2.60213            0.513677             0.36377
                  83             2.63386            0.486197            0.347904
                  84             2.66559            0.458227            0.332918
                  85             2.69733            0.429795            0.318827
                  86             2.72906            0.400931            0.305645
                  87             2.76079            0.371662            0.293386
                  88             2.79253             0.34202            0.282061
                  89             2.82426            0.312033            0.271682
                  90             2.85599            0.281733            0.262261
                  91             2.88773            0.251148            0.253805
                  92             2.91946            0.220311            0.246324
                  93             2.95119            0.189251            0.239825
                  94             2.98293            0.158001            0.234315
                  95             3.01466            0.126592            0.229799
                  96             3.04639            0.095056            0.226282
                  97             3.07813           0.0634239            0.223767
                  98             3.10986           0.0317279            0.222257
                  99             3.14159                   0            0.221754
