            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -2.72037
                   1            0.157465            0.156723             -2.7051
                   2             0.31493            0.312148            -2.67983
                   3            0.472395            0.465643             -2.6447
                   4             0.62986            0.615921            -2.59767
                   5            0.787325            0.762184            -2.53934
                   6             0.94479            0.903888            -2.47067
                   7             1.10226             1.04071            -2.39273
                   8             1.25972             1.17267            -2.30681
                   9             1.41719             1.30008            -2.21428
                  10             1.57465             1.42364            -2.11666
                  11             1.73212             1.54423            -2.01541
                  12             1.88958             1.66311            -1.91215
                  13             2.04705             1.78159            -1.80843
                  14             2.20451             1.90107            -1.70586
                  15             2.36198             2.02267            -1.60581
                  16             2.51944             2.14728            -1.50955
                  17             2.67691              2.2755            -1.41814
                  18             2.83437             2.40754            -1.33234
                  19             2.99184             2.54328            -1.25253
                  20              3.1493             2.68237            -1.17871
                  21             3.30677             2.82435            -1.11062
                  22             3.46423             2.96877            -1.04786
                  23              3.6217             3.11522           -0.990022
                  24             3.77916             3.26338           -0.936691
                  25             3.93663             3.41296           -0.887472
                  26             4.09409             3.56372           -0.842008
                  27             4.25156             3.71547           -0.799975
                  28             4.40902             3.86806           -0.761098
                  29             4.56649             4.02136           -0.725129
                  30             4.72395             4.17526           -0.691836
                  31             4.88142             4.32968           -0.660998
                  32             5.03888             4.48453            -0.63241
                  33             5.19635             4.63974           -0.605879
                  34             5.35381             4.79527           -0.581221
                  35             5.51128             4.95105           -0.558254
                  36             5.66874             5.10704           -0.536814
                  37             5.82621             5.26323           -0.516758
                  38             5.98367             5.41957           -0.497968
                  39             6.14114             5.57604           -0.480339
                  40              6.2986             5.73263           -0.463774
                  41             6.45607             5.88933           -0.448188
                  42             6.61353              6.0461           -0.433504
                  43               6.771             6.20296           -0.419654
                  44             6.92846             6.35988           -0.406575
                  45             7.08593             6.51686           -0.394209
                  46             7.24339             6.67389           -0.382503
                  47             7.40086             6.83096            -0.37141
                  48             7.55832             6.98808           -0.360885
                  49             7.71579             7.14522           -0.350889
                  50             7.87325              7.3024           -0.341384
                  51             8.03072             7.45961           -0.332339
                  52             8.18818             7.61684           -0.323722
                  53             8.34565             7.77409           -0.315508
                  54             8.50311             7.93136           -0.307671
                  55             8.66058             8.08864           -0.300188
                  56             8.81804             8.24595           -0.293037
                  57             8.97551             8.40326             -0.2862
                  58             9.13297             8.56059           -0.279657
                  59             9.29044             8.71793           -0.273391
                  60              9.4479             8.87528           -0.267388
                  61             9.60537             9.03264           -0.261633
                  62             9.76284             9.19001           -0.256113
                  63              9.9203             9.34739           -0.250814
                  64             10.0778             9.50477           -0.245726
                  65             10.2352             9.66216           -0.240838
                  66             10.3927             9.81955           -0.236139
                  67             10.5502             9.97695           -0.231621
                  68             10.7076             10.1344           -0.227274
                  69             10.8651             10.2918           -0.223091
                  70             11.0226             10.4492           -0.219064
                  71               11.18             10.6066           -0.215187
                  72             11.3375              10.764           -0.211453
                  73              11.495             10.9214           -0.207856
                  74             11.6524             11.0789           -0.204388
                  75             11.8099             11.2363           -0.201045
                  76             11.9673             11.3937           -0.197821
                  77             12.1248             11.5512           -0.194713
                  78             12.2823             11.7086           -0.191714
                  79             12.4397              11.866           -0.188822
                  80             12.5972             12.0235           -0.186032
                  81             12.7547             12.1809            -0.18334
                  82             12.9121             12.3384           -0.180739
                  83             13.0696             12.4958           -0.178237
                  84             13.2271             12.6533           -0.175836
                  85             13.3845             12.8107           -0.173536
                  86              13.542             12.9682           -0.171314
                  87             13.6995             13.1256           -0.169166
                  88             13.8569             13.2831           -0.167092
                  89             14.0144             13.4405           -0.165089
                  90             14.1719              13.598           -0.163157
                  91             14.3293             13.7554           -0.161297
                  92             14.4868             13.9129           -0.159509
                  93             14.6443             14.0703           -0.157794
                  94             14.8017             14.2278           -0.156155
                  95             14.9592             14.3852           -0.154598
                  96             15.1166             14.5427           -0.153134
                  97             15.2741             14.7002           -0.151763
                  98             15.4316             14.8576           -0.150517
                  99              15.589             15.0151           -0.149476
