           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           -0.997366
                   2                0.02             2.98005           -0.997026
                   3                0.03             2.97008           -0.996686
                   4                0.04             2.96011           -0.996346
                   5                0.05             2.95015           -0.996005
                   6                0.06             2.94019           -0.995664
                   7                0.07             2.93023           -0.995322
                   8                0.08             2.92028            -0.99498
                   9                0.09             2.91033           -0.994637
                  10                 0.1             2.90038           -0.994294
                  11                0.11             2.89044            -0.99395
                  12                0.12              2.8805           -0.993606
                  13                0.13             2.87056           -0.993262
                  14                0.14             2.86063           -0.992917
                  15                0.15              2.8507           -0.992571
                  16                0.16             2.84078           -0.992225
                  17                0.17             2.83085           -0.991879
                  18                0.18             2.82094           -0.991532
                  19                0.19             2.81102           -0.991184
                  20                 0.2             2.80111           -0.990836
                  21                0.21              2.7912           -0.990488
                  22                0.22              2.7813           -0.990139
                  23                0.23             2.77139            -0.98979
                  24                0.24              2.7615            -0.98944
                  25                0.25              2.7516           -0.989089
                  26                0.26             2.74171           -0.988738
                  27                0.27             2.73182           -0.988387
                  28                0.28             2.72194           -0.988035
                  29                0.29             2.71206           -0.987683
                  30                 0.3             2.70218            -0.98733
                  31                0.31             2.69231           -0.986976
                  32                0.32             2.68244           -0.986622
                  33                0.33             2.67257           -0.986268
                  34                0.34             2.66271           -0.985913
                  35                0.35             2.65285           -0.985557
                  36                0.36               2.643           -0.985201
                  37                0.37             2.63314           -0.984844
                  38                0.38              2.6233           -0.984487
                  39                0.39             2.61345            -0.98413
                  40                 0.4             2.60361           -0.983771
                  41                0.41             2.59377           -0.983413
                  42                0.42             2.58394           -0.983053
                  43                0.43             2.57411           -0.982693
                  44                0.44             2.56428           -0.982333
                  45                0.45             2.55446           -0.981972
                  46                0.46             2.54464           -0.981611
                  47                0.47             2.53482           -0.981249
                  48                0.48             2.52501           -0.980886
                  49                0.49              2.5152           -0.980523
                  50                 0.5             2.50539           -0.980159
                  51                0.51             2.49559           -0.979795
                  52                0.52             2.48579            -0.97943
                  53                0.53               2.476           -0.979065
                  54                0.54             2.46621           -0.978699
                  55                0.55             2.45642           -0.978332
                  56                0.56             2.44664           -0.977965
                  57                0.57             2.43686           -0.977597
                  58                0.58             2.42708           -0.977229
                  59                0.59             2.41731            -0.97686
                  60                 0.6             2.40754           -0.976491
                  61                0.61             2.39778           -0.976121
                  62                0.62             2.38802            -0.97575
                  63                0.63             2.37826           -0.975379
                  64                0.64             2.36851           -0.975008
                  65                0.65             2.35876           -0.974635
                  66                0.66             2.34901           -0.974262
                  67                0.67             2.33927           -0.973889
                  68                0.68             2.32953           -0.973515
                  69                0.69             2.31979            -0.97314
                  70                 0.7             2.31006           -0.972765
                  71                0.71             2.30033           -0.972389
