            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -5.27013
                   1             0.17491            0.171865            -5.23764
                   2             0.34982             0.34032            -5.19056
                   3             0.52473            0.503995            -5.12888
                   4             0.69964            0.658823             -5.0475
                   5             0.87455            0.802238            -4.94738
                   6             1.04946            0.932168            -4.83028
                   7             1.22437             1.04634            -4.69777
                   8             1.39928             1.14346             -4.5523
                   9             1.57419             1.22334             -4.3967
                  10              1.7491             1.28655            -4.23361
                  11             1.92401             1.33461            -4.06543
                  12             2.09892             1.37029             -3.8942
                  13             2.27383              1.3977            -3.72145
                  14             2.44874             1.42205            -3.54824
                  15             2.62365             1.44918            -3.37545
                  16             2.79856             1.48462            -3.20417
                  17             2.97347             1.53227            -3.03587
                  18             3.14838             1.59385            -2.87216
                  19             3.32329             1.66921            -2.71432
                  20              3.4982             1.75719            -2.56314
                  21             3.67311             1.85633            -2.41905
                  22             3.84802             1.96521            -2.28216
                  23             4.02293             2.08257            -2.15246
                  24             4.19784             2.20732            -2.02986
                  25             4.37275             2.33854            -1.91421
                  26             4.54766             2.47542            -1.80532
                  27             4.72257             2.61724            -1.70295
                  28             4.89748             2.76338            -1.60684
                  29             5.07239             2.91331            -1.51675
                  30              5.2473             3.06657            -1.43247
                  31             5.42221             3.22276            -1.35374
                  32             5.59712             3.38152            -1.28033
                  33             5.77203             3.54252            -1.21197
                  34             5.94694             3.70546            -1.14839
                  35             6.12185             3.87009            -1.08929
                  36             6.29676             4.03615            -1.03439
                  37             6.47167             4.20346           -0.983357
                  38             6.64658              4.3718           -0.935894
                  39             6.82149             4.54104           -0.891702
                  40              6.9964             4.71103           -0.850499
                  41             7.17131             4.88165            -0.81202
                  42             7.34622             5.05282           -0.776041
                  43             7.52113             5.22446           -0.742371
                  44             7.69604              5.3965           -0.710843
                  45             7.87095              5.5689           -0.681303
                  46             8.04586             5.74161           -0.653609
                  47             8.22077             5.91458           -0.627631
                  48             8.39568             6.08778           -0.603244
                  49             8.57059             6.26118           -0.580327
                  50              8.7455             6.43476           -0.558767
                  51             8.92041             6.60848            -0.53846
                  52             9.09532             6.78234            -0.51931
                  53             9.27023             6.95631           -0.501232
                  54             9.44514             7.13039           -0.484147
                  55             9.62005             7.30455           -0.467987
                  56             9.79496             7.47879           -0.452693
                  57             9.96987              7.6531            -0.43821
                  58             10.1448             7.82747           -0.424486
                  59             10.3197              8.0019           -0.411473
                  60             10.4946             8.17637           -0.399124
                  61             10.6695             8.35089             -0.3874
                  62             10.8444             8.52544           -0.376261
                  63             11.0193             8.70003           -0.365672
                  64             11.1942             8.87465           -0.355597
                  65             11.3692              9.0493           -0.346008
                  66             11.5441             9.22397           -0.336877
                  67              11.719             9.39866           -0.328177
                  68             11.8939             9.57338           -0.319887
                  69             12.0688             9.74811           -0.311984
                  70             12.2437             9.92285           -0.304445
                  71             12.4186             10.0976            -0.29725
                  72             12.5935             10.2724           -0.290384
                  73             12.7684             10.4472           -0.283837
                  74             12.9433              10.622           -0.277593
                  75             13.1183             10.7968           -0.271635
                  76             13.2932             10.9716           -0.265946
                  77             13.4681             11.1464           -0.260516
                  78              13.643             11.3213           -0.255329
                  79             13.8179             11.4961           -0.250379
                  80             13.9928             11.6709           -0.245653
                  81             14.1677             11.8458           -0.241143
                  82             14.3426             12.0207           -0.236841
                  83             14.5175             12.1955           -0.232732
                  84             14.6924             12.3704            -0.22881
                  85             14.8674             12.5453           -0.225108
                  86             15.0423             12.7201           -0.221649
                  87             15.2172              12.895           -0.218379
                  88             15.3921             13.0699           -0.215254
                  89              15.567             13.2448           -0.212276
                  90             15.7419             13.4197           -0.209439
                  91             15.9168             13.5946           -0.206744
                  92             16.0917             13.7694           -0.204195
                  93             16.2666             13.9443           -0.201796
                  94             16.4415             14.1192           -0.199554
                  95             16.6165             14.2941            -0.19748
                  96             16.7914              14.469            -0.19561
                  97             16.9663             14.6439           -0.193953
                  98             17.1412             14.8188           -0.192566
                  99             17.3161             14.9937           -0.191684
