            Interval               Theta              Radial            Vertical
                   0                   0                   0            0.466055
                   0                   0                   0            0.466055
                   1           0.0317333           0.0317279            0.465551
                   2           0.0634665           0.0634239            0.464041
                   3           0.0951998            0.095056            0.461527
                   4            0.126933            0.126592            0.458009
                   5            0.158666            0.158001            0.453494
                   6              0.1904            0.189251            0.447983
                   7            0.222133            0.220311            0.441484
                   8            0.253866            0.251148            0.434003
                   9            0.285599            0.281733            0.425548
                  10            0.317333            0.312033            0.416126
                  11            0.349066             0.34202            0.405747
                  12            0.380799            0.371662            0.394423
                  13            0.412532            0.400931            0.382163
                  14            0.444266            0.429795            0.368981
                  15            0.475999            0.458227             0.35489
                  16            0.507732            0.486197            0.339904
                  17            0.539465            0.513677            0.324038
                  18            0.571199            0.540641            0.307308
                  19            0.602932             0.56706            0.289731
                  20            0.634665            0.592908            0.271325
                  21            0.666398            0.618159            0.252108
                  22            0.698132            0.642788            0.232099
                  23            0.729865            0.666769            0.211319
                  24            0.761598            0.690079            0.189789
                  25            0.793331            0.712694             0.16753
                  26            0.825065            0.734592            0.144564
                  27            0.856798             0.75575            0.120915
                  28            0.888531            0.776146           0.0966073
                  29            0.920265            0.795762           0.0716643
                  30            0.951998            0.814576           0.0461115
                  31            0.983731             0.83257           0.0199747
                  32             1.01546            0.849725          -0.0067199
                  33              1.0472            0.866025          -0.0339454
                  34             1.07893            0.881453          -0.0616743
                  35             1.11066            0.895994          -0.0898788
                  36              1.1424            0.909632            -0.11853
                  37             1.17413            0.922354             -0.1476
                  38             1.20586            0.934148           -0.177059
                  39              1.2376            0.945001           -0.206877
                  40             1.26933            0.954902           -0.237025
                  41             1.30106            0.963842           -0.267472
                  42              1.3328            0.971812           -0.298186
                  43             1.36453            0.978802           -0.329139
                  44             1.39626            0.984808           -0.360297
                  45               1.428            0.989821           -0.391631
                  46             1.45973            0.993838           -0.423107
                  47             1.49146            0.996855           -0.454695
                  48              1.5232            0.998867           -0.486363
                  49             1.55493            0.999874           -0.518079
                  50             1.58666            0.999874           -0.549811
                  51              1.6184            0.998867           -0.581527
                  52             1.65013            0.996855           -0.613195
                  53             1.68186            0.993838           -0.644784
                  54              1.7136            0.989821            -0.67626
                  55             1.74533            0.984808           -0.707594
                  56             1.77706            0.978802           -0.738752
                  57              1.8088            0.971812           -0.769704
                  58             1.84053            0.963842           -0.800419
                  59             1.87226            0.954902           -0.830866
                  60               1.904            0.945001           -0.861013
                  61             1.93573            0.934148           -0.890832
                  62             1.96746            0.922354            -0.92029
                  63              1.9992            0.909632            -0.94936
                  64             2.03093            0.895994           -0.978012
                  65             2.06266            0.881453            -1.00622
                  66              2.0944            0.866025            -1.03395
                  67             2.12613            0.849725            -1.06117
                  68             2.15786             0.83257            -1.08787
                  69             2.18959            0.814576              -1.114
                  70             2.22133            0.795762            -1.13956
                  71             2.25306            0.776146             -1.1645
                  72             2.28479             0.75575            -1.18881
                  73             2.31653            0.734592            -1.21245
                  74             2.34826            0.712694            -1.23542
                  75             2.37999            0.690079            -1.25768
                  76             2.41173            0.666769            -1.27921
                  77             2.44346            0.642788            -1.29999
                  78             2.47519            0.618159               -1.32
                  79             2.50693            0.592908            -1.33922
                  80             2.53866             0.56706            -1.35762
                  81             2.57039            0.540641             -1.3752
                  82             2.60213            0.513677            -1.39193
                  83             2.63386            0.486197            -1.40779
                  84             2.66559            0.458227            -1.42278
                  85             2.69733            0.429795            -1.43687
                  86             2.72906            0.400931            -1.45005
                  87             2.76079            0.371662            -1.46231
                  88             2.79253             0.34202            -1.47364
                  89             2.82426            0.312033            -1.48402
                  90             2.85599            0.281733            -1.49344
                  91             2.88773            0.251148            -1.50189
                  92             2.91946            0.220311            -1.50938
                  93             2.95119            0.189251            -1.51587
                  94             2.98293            0.158001            -1.52138
                  95             3.01466            0.126592             -1.5259
                  96             3.04639            0.095056            -1.52942
                  97             3.07813           0.0634239            -1.53193
                  98             3.10986           0.0317279            -1.53344
                  99             3.14159                   0            -1.53395
