            Interval               Theta              Radial            Vertical
                   0                   0                   0            0.995426
                   0                   0                   0            0.995426
                   1           0.0317333           0.0317279            0.994922
                   2           0.0634665           0.0634239            0.993412
                   3           0.0951998            0.095056            0.990898
                   4            0.126933            0.126592            0.987381
                   5            0.158666            0.158001            0.982865
                   6              0.1904            0.189251            0.977354
                   7            0.222133            0.220311            0.970856
                   8            0.253866            0.251148            0.963374
                   9            0.285599            0.281733            0.954919
                  10            0.317333            0.312033            0.945497
                  11            0.349066             0.34202            0.935118
                  12            0.380799            0.371662            0.923794
                  13            0.412532            0.400931            0.911534
                  14            0.444266            0.429795            0.898352
                  15            0.475999            0.458227            0.884261
                  16            0.507732            0.486197            0.869275
                  17            0.539465            0.513677            0.853409
                  18            0.571199            0.540641            0.836679
                  19            0.602932             0.56706            0.819102
                  20            0.634665            0.592908            0.800696
                  21            0.666398            0.618159            0.781479
                  22            0.698132            0.642788             0.76147
                  23            0.729865            0.666769             0.74069
                  24            0.761598            0.690079             0.71916
                  25            0.793331            0.712694            0.696901
                  26            0.825065            0.734592            0.673935
                  27            0.856798             0.75575            0.650287
                  28            0.888531            0.776146            0.625978
                  29            0.920265            0.795762            0.601035
                  30            0.951998            0.814576            0.575483
                  31            0.983731             0.83257            0.549346
                  32             1.01546            0.849725            0.522651
                  33              1.0472            0.866025            0.495426
                  34             1.07893            0.881453            0.467697
                  35             1.11066            0.895994            0.439492
                  36              1.1424            0.909632            0.410841
                  37             1.17413            0.922354            0.381771
                  38             1.20586            0.934148            0.352312
                  39              1.2376            0.945001            0.322494
                  40             1.26933            0.954902            0.292346
                  41             1.30106            0.963842              0.2619
                  42              1.3328            0.971812            0.231185
                  43             1.36453            0.978802            0.200232
                  44             1.39626            0.984808            0.169074
                  45               1.428            0.989821            0.137741
                  46             1.45973            0.993838            0.106264
                  47             1.49146            0.996855           0.0746757
                  48              1.5232            0.998867           0.0430077
                  49             1.55493            0.999874           0.0112917
                  50             1.58666            0.999874          -0.0204402
                  51              1.6184            0.998867          -0.0521561
                  52             1.65013            0.996855          -0.0838242
                  53             1.68186            0.993838           -0.115412
                  54              1.7136            0.989821           -0.146889
                  55             1.74533            0.984808           -0.178222
                  56             1.77706            0.978802           -0.209381
                  57              1.8088            0.971812           -0.240333
                  58             1.84053            0.963842           -0.271048
                  59             1.87226            0.954902           -0.301495
                  60               1.904            0.945001           -0.331642
                  61             1.93573            0.934148            -0.36146
                  62             1.96746            0.922354           -0.390919
                  63              1.9992            0.909632           -0.419989
                  64             2.03093            0.895994           -0.448641
                  65             2.06266            0.881453           -0.476845
                  66              2.0944            0.866025           -0.504574
                  67             2.12613            0.849725             -0.5318
                  68             2.15786             0.83257           -0.558494
                  69             2.18959            0.814576           -0.584631
                  70             2.22133            0.795762           -0.610184
                  71             2.25306            0.776146           -0.635127
                  72             2.28479             0.75575           -0.659435
                  73             2.31653            0.734592           -0.683084
                  74             2.34826            0.712694           -0.706049
                  75             2.37999            0.690079           -0.728308
                  76             2.41173            0.666769           -0.749839
                  77             2.44346            0.642788           -0.770619
                  78             2.47519            0.618159           -0.790627
                  79             2.50693            0.592908           -0.809844
                  80             2.53866             0.56706           -0.828251
                  81             2.57039            0.540641           -0.845828
                  82             2.60213            0.513677           -0.862558
                  83             2.63386            0.486197           -0.878424
                  84             2.66559            0.458227            -0.89341
                  85             2.69733            0.429795           -0.907501
                  86             2.72906            0.400931           -0.920683
                  87             2.76079            0.371662           -0.932942
                  88             2.79253             0.34202           -0.944267
                  89             2.82426            0.312033           -0.954645
                  90             2.85599            0.281733           -0.964067
                  91             2.88773            0.251148           -0.972523
                  92             2.91946            0.220311           -0.980004
                  93             2.95119            0.189251           -0.986503
                  94             2.98293            0.158001           -0.992013
                  95             3.01466            0.126592           -0.996529
                  96             3.04639            0.095056            -1.00005
                  97             3.07813           0.0634239            -1.00256
                  98             3.10986           0.0317279            -1.00407
                  99             3.14159                   0            -1.00457
