            Interval                 Arc              Radial            Vertical
                   0                   0                   0             -3.2999
                   1            0.160488            0.159355            -3.28087
                   2            0.320976            0.316888            -3.25021
                   3            0.481465            0.471779            -3.20819
                   4            0.641953            0.622165            -3.15215
                   5            0.802441            0.766844            -3.08269
                   6            0.962929            0.904947            -3.00093
                   7             1.12342             1.03587            -2.90811
                   8             1.28391             1.15942            -2.80568
                   9             1.44439             1.27585            -2.69523
                  10             1.60488             1.38601            -2.57852
                  11             1.76537             1.49112            -2.45724
                  12             1.92586             1.59289            -2.33315
                  13             2.08635             1.69337              -2.208
                  14             2.24683             1.79469            -2.08355
                  15             2.40732             1.89886            -1.96145
                  16             2.56781             2.00749            -1.84333
                  17              2.7283             2.12175            -1.73062
                  18             2.88879             2.24206            -1.62441
                  19             3.04928             2.36826            -1.52526
                  20             3.20976              2.4998            -1.43332
                  21             3.37025             2.63599            -1.34841
                  22             3.53074             2.77608            -1.27011
                  23             3.69123             2.91939            -1.19787
                  24             3.85172             3.06536            -1.13116
                  25              4.0122             3.21353             -1.0695
                  26             4.17269             3.36353            -1.01246
                  27             4.33318             3.51508           -0.959635
                  28             4.49367             3.66793            -0.91071
                  29             4.65416             3.82189           -0.865396
                  30             4.81465             3.97679           -0.823439
                  31             4.97513             4.13251           -0.784597
                  32             5.13562             4.28892           -0.748631
                  33             5.29611             4.44591           -0.715303
                  34              5.4566             4.60339           -0.684386
                  35             5.61709             4.76129           -0.655655
                  36             5.77757             4.91953           -0.628897
                  37             5.93806             5.07806           -0.603918
                  38             6.09855             5.23684           -0.580552
                  39             6.25904             5.39583           -0.558664
                  40             6.41953               5.555           -0.538134
                  41             6.58002             5.71432           -0.518851
                  42              6.7405             5.87378           -0.500718
                  43             6.90099             6.03336           -0.483648
                  44             7.06148             6.19304           -0.467562
                  45             7.22197             6.35281           -0.452386
                  46             7.38246             6.51266           -0.438051
                  47             7.54294             6.67257           -0.424496
                  48             7.70343             6.83254           -0.411664
                  49             7.86392             6.99257           -0.399501
                  50             8.02441             7.15264           -0.387959
                  51              8.1849             7.31276           -0.376996
                  52             8.34539             7.47291           -0.366572
                  53             8.50587             7.63309           -0.356653
                  54             8.66636              7.7933           -0.347208
                  55             8.82685             7.95353           -0.338207
                  56             8.98734             8.11379           -0.329623
                  57             9.14783             8.27407           -0.321429
                  58             9.30831             8.43437           -0.313604
                  59              9.4688             8.59468           -0.306125
                  60             9.62929             8.75501           -0.298973
                  61             9.78978             8.91535           -0.292129
                  62             9.95027             9.07571           -0.285575
                  63             10.1108             9.23607           -0.279297
                  64             10.2712             9.39645            -0.27328
                  65             10.4317             9.55683           -0.267509
                  66             10.5922             9.71722           -0.261973
                  67             10.7527             9.87762           -0.256659
                  68             10.9132              10.038           -0.251556
                  69             11.0737             10.1984           -0.246654
                  70             11.2342             10.3589           -0.241944
                  71             11.3947             10.5193           -0.237418
                  72             11.5551             10.6797           -0.233068
                  73             11.7156             10.8402           -0.228886
                  74             11.8761             11.0006           -0.224863
                  75             12.0366              11.161           -0.220992
                  76             12.1971             11.3215           -0.217266
                  77             12.3576             11.4819           -0.213682
                  78             12.5181             11.6424           -0.210231
                  79             12.6786             11.8028            -0.20691
                  80             12.8391             11.9633           -0.203713
                  81             12.9995             12.1237           -0.200636
                  82               13.16             12.2842            -0.19767
                  83             13.3205             12.4447            -0.19482
                  84              13.481             12.6051           -0.192093
                  85             13.6415             12.7656           -0.189495
                  86              13.802             12.9261           -0.186999
                  87             13.9625             13.0865            -0.18459
                  88              14.123              13.247            -0.18227
                  89             14.2834             13.4075           -0.180036
                  90             14.4439              13.568           -0.177886
                  91             14.6044             13.7284           -0.175823
                  92             14.7649             13.8889           -0.173846
                  93             14.9254             14.0494           -0.171958
                  94             15.0859             14.2099           -0.170164
                  95             15.2464             14.3703           -0.168469
                  96             15.4069             14.5308           -0.166889
                  97             15.5674             14.6913           -0.165427
                  98             15.7278             14.8518            -0.16412
                  99             15.8883             15.0123           -0.163081
