            Interval               Theta              Radial            Vertical
                   0                   0                   0            -1.16265
                   0                   0                   0            -1.16265
                   1           0.0317333           0.0317279            -1.16315
                   2           0.0634665           0.0634239            -1.16466
                   3           0.0951998            0.095056            -1.16718
                   4            0.126933            0.126592            -1.17069
                   5            0.158666            0.158001            -1.17521
                   6              0.1904            0.189251            -1.18072
                   7            0.222133            0.220311            -1.18722
                   8            0.253866            0.251148             -1.1947
                   9            0.285599            0.281733            -1.20316
                  10            0.317333            0.312033            -1.21258
                  11            0.349066             0.34202            -1.22296
                  12            0.380799            0.371662            -1.23428
                  13            0.412532            0.400931            -1.24654
                  14            0.444266            0.429795            -1.25972
                  15            0.475999            0.458227            -1.27381
                  16            0.507732            0.486197             -1.2888
                  17            0.539465            0.513677            -1.30467
                  18            0.571199            0.540641             -1.3214
                  19            0.602932             0.56706            -1.33897
                  20            0.634665            0.592908            -1.35738
                  21            0.666398            0.618159             -1.3766
                  22            0.698132            0.642788             -1.3966
                  23            0.729865            0.666769            -1.41738
                  24            0.761598            0.690079            -1.43892
                  25            0.793331            0.712694            -1.46117
                  26            0.825065            0.734592            -1.48414
                  27            0.856798             0.75575            -1.50779
                  28            0.888531            0.776146             -1.5321
                  29            0.920265            0.795762            -1.55704
                  30            0.951998            0.814576            -1.58259
                  31            0.983731             0.83257            -1.60873
                  32             1.01546            0.849725            -1.63542
                  33              1.0472            0.866025            -1.66265
                  34             1.07893            0.881453            -1.69038
                  35             1.11066            0.895994            -1.71858
                  36              1.1424            0.909632            -1.74723
                  37             1.17413            0.922354             -1.7763
                  38             1.20586            0.934148            -1.80576
                  39              1.2376            0.945001            -1.83558
                  40             1.26933            0.954902            -1.86573
                  41             1.30106            0.963842            -1.89618
                  42              1.3328            0.971812            -1.92689
                  43             1.36453            0.978802            -1.95784
                  44             1.39626            0.984808              -1.989
                  45               1.428            0.989821            -2.02033
                  46             1.45973            0.993838            -2.05181
                  47             1.49146            0.996855             -2.0834
                  48              1.5232            0.998867            -2.11507
                  49             1.55493            0.999874            -2.14678
                  50             1.58666            0.999874            -2.17852
                  51              1.6184            0.998867            -2.21023
                  52             1.65013            0.996855             -2.2419
                  53             1.68186            0.993838            -2.27349
                  54              1.7136            0.989821            -2.30496
                  55             1.74533            0.984808             -2.3363
                  56             1.77706            0.978802            -2.36746
                  57              1.8088            0.971812            -2.39841
                  58             1.84053            0.963842            -2.42912
                  59             1.87226            0.954902            -2.45957
                  60               1.904            0.945001            -2.48972
                  61             1.93573            0.934148            -2.51954
                  62             1.96746            0.922354            -2.54899
                  63              1.9992            0.909632            -2.57806
                  64             2.03093            0.895994            -2.60672
                  65             2.06266            0.881453            -2.63492
                  66              2.0944            0.866025            -2.66265
                  67             2.12613            0.849725            -2.68987
                  68             2.15786             0.83257            -2.71657
                  69             2.18959            0.814576            -2.74271
                  70             2.22133            0.795762            -2.76826
                  71             2.25306            0.776146             -2.7932
                  72             2.28479             0.75575            -2.81751
                  73             2.31653            0.734592            -2.84116
                  74             2.34826            0.712694            -2.86412
                  75             2.37999            0.690079            -2.88638
                  76             2.41173            0.666769            -2.90791
                  77             2.44346            0.642788            -2.92869
                  78             2.47519            0.618159             -2.9487
                  79             2.50693            0.592908            -2.96792
                  80             2.53866             0.56706            -2.98633
                  81             2.57039            0.540641             -3.0039
                  82             2.60213            0.513677            -3.02063
                  83             2.63386            0.486197             -3.0365
                  84             2.66559            0.458227            -3.05148
                  85             2.69733            0.429795            -3.06558
                  86             2.72906            0.400931            -3.07876
                  87             2.76079            0.371662            -3.09102
                  88             2.79253             0.34202            -3.10234
                  89             2.82426            0.312033            -3.11272
                  90             2.85599            0.281733            -3.12214
                  91             2.88773            0.251148             -3.1306
                  92             2.91946            0.220311            -3.13808
                  93             2.95119            0.189251            -3.14458
                  94             2.98293            0.158001            -3.15009
                  95             3.01466            0.126592             -3.1546
                  96             3.04639            0.095056            -3.15812
                  97             3.07813           0.0634239            -3.16064
                  98             3.10986           0.0317279            -3.16215
                  99             3.14159                   0            -3.16265
