            Interval               Theta              Radial            Vertical
                   0                   0                   0             1.52379
                   0                   0                   0             1.52379
                   1           0.0317333           0.0317279             1.52329
                   2           0.0634665           0.0634239             1.52178
                   3           0.0951998            0.095056             1.51926
                   4            0.126933            0.126592             1.51574
                   5            0.158666            0.158001             1.51123
                   6              0.1904            0.189251             1.50572
                   7            0.222133            0.220311             1.49922
                   8            0.253866            0.251148             1.49174
                   9            0.285599            0.281733             1.48328
                  10            0.317333            0.312033             1.47386
                  11            0.349066             0.34202             1.46348
                  12            0.380799            0.371662             1.45216
                  13            0.412532            0.400931              1.4399
                  14            0.444266            0.429795             1.42672
                  15            0.475999            0.458227             1.41263
                  16            0.507732            0.486197             1.39764
                  17            0.539465            0.513677             1.38177
                  18            0.571199            0.540641             1.36504
                  19            0.602932             0.56706             1.34747
                  20            0.634665            0.592908             1.32906
                  21            0.666398            0.618159             1.30984
                  22            0.698132            0.642788             1.28983
                  23            0.729865            0.666769             1.26905
                  24            0.761598            0.690079             1.24752
                  25            0.793331            0.712694             1.22526
                  26            0.825065            0.734592              1.2023
                  27            0.856798             0.75575             1.17865
                  28            0.888531            0.776146             1.15434
                  29            0.920265            0.795762              1.1294
                  30            0.951998            0.814576             1.10385
                  31            0.983731             0.83257             1.07771
                  32             1.01546            0.849725             1.05102
                  33              1.0472            0.866025             1.02379
                  34             1.07893            0.881453            0.996061
                  35             1.11066            0.895994            0.967856
                  36              1.1424            0.909632            0.939205
                  37             1.17413            0.922354            0.910135
                  38             1.20586            0.934148            0.880676
                  39              1.2376            0.945001            0.850858
                  40             1.26933            0.954902             0.82071
                  41             1.30106            0.963842            0.790264
                  42              1.3328            0.971812            0.759549
                  43             1.36453            0.978802            0.728597
                  44             1.39626            0.984808            0.697438
                  45               1.428            0.989821            0.666105
                  46             1.45973            0.993838            0.634628
                  47             1.49146            0.996855             0.60304
                  48              1.5232            0.998867            0.571372
                  49             1.55493            0.999874            0.539656
                  50             1.58666            0.999874            0.507924
                  51              1.6184            0.998867            0.476208
                  52             1.65013            0.996855             0.44454
                  53             1.68186            0.993838            0.412952
                  54              1.7136            0.989821            0.381475
                  55             1.74533            0.984808            0.350142
                  56             1.77706            0.978802            0.318983
                  57              1.8088            0.971812            0.288031
                  58             1.84053            0.963842            0.257316
                  59             1.87226            0.954902            0.226869
                  60               1.904            0.945001            0.196722
                  61             1.93573            0.934148            0.166904
                  62             1.96746            0.922354            0.137445
                  63              1.9992            0.909632            0.108375
                  64             2.03093            0.895994           0.0797233
                  65             2.06266            0.881453           0.0515188
                  66              2.0944            0.866025           0.0237899
                  67             2.12613            0.849725          -0.0034356
                  68             2.15786             0.83257          -0.0301302
                  69             2.18959            0.814576           -0.056267
                  70             2.22133            0.795762          -0.0818198
                  71             2.25306            0.776146           -0.106763
                  72             2.28479             0.75575           -0.131071
                  73             2.31653            0.734592            -0.15472
                  74             2.34826            0.712694           -0.177685
                  75             2.37999            0.690079           -0.199944
                  76             2.41173            0.666769           -0.221475
                  77             2.44346            0.642788           -0.242255
                  78             2.47519            0.618159           -0.262263
                  79             2.50693            0.592908            -0.28148
                  80             2.53866             0.56706           -0.299887
                  81             2.57039            0.540641           -0.317464
                  82             2.60213            0.513677           -0.334194
                  83             2.63386            0.486197            -0.35006
                  84             2.66559            0.458227           -0.365046
                  85             2.69733            0.429795           -0.379137
                  86             2.72906            0.400931           -0.392319
                  87             2.76079            0.371662           -0.404578
                  88             2.79253             0.34202           -0.415903
                  89             2.82426            0.312033           -0.426281
                  90             2.85599            0.281733           -0.435703
                  91             2.88773            0.251148           -0.444159
                  92             2.91946            0.220311            -0.45164
                  93             2.95119            0.189251           -0.458139
                  94             2.98293            0.158001           -0.463649
                  95             3.01466            0.126592           -0.468165
                  96             3.04639            0.095056           -0.471682
                  97             3.07813           0.0634239           -0.474197
                  98             3.10986           0.0317279           -0.475707
                  99             3.14159                   0            -0.47621
