            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.23248
                   0                   0                   0             3.23248
                   1           0.0317333           0.0317279             3.23198
                   2           0.0634665           0.0634239             3.23047
                   3           0.0951998            0.095056             3.22795
                   4            0.126933            0.126592             3.22444
                   5            0.158666            0.158001             3.21992
                   6              0.1904            0.189251             3.21441
                   7            0.222133            0.220311             3.20791
                   8            0.253866            0.251148             3.20043
                   9            0.285599            0.281733             3.19198
                  10            0.317333            0.312033             3.18255
                  11            0.349066             0.34202             3.17218
                  12            0.380799            0.371662             3.16085
                  13            0.412532            0.400931             3.14859
                  14            0.444266            0.429795             3.13541
                  15            0.475999            0.458227             3.12132
                  16            0.507732            0.486197             3.10633
                  17            0.539465            0.513677             3.09047
                  18            0.571199            0.540641             3.07374
                  19            0.602932             0.56706             3.05616
                  20            0.634665            0.592908             3.03775
                  21            0.666398            0.618159             3.01854
                  22            0.698132            0.642788             2.99853
                  23            0.729865            0.666769             2.97775
                  24            0.761598            0.690079             2.95622
                  25            0.793331            0.712694             2.93396
                  26            0.825065            0.734592             2.91099
                  27            0.856798             0.75575             2.88734
                  28            0.888531            0.776146             2.86304
                  29            0.920265            0.795762             2.83809
                  30            0.951998            0.814576             2.81254
                  31            0.983731             0.83257              2.7864
                  32             1.01546            0.849725             2.75971
                  33              1.0472            0.866025             2.73248
                  34             1.07893            0.881453             2.70475
                  35             1.11066            0.895994             2.67655
                  36              1.1424            0.909632              2.6479
                  37             1.17413            0.922354             2.61883
                  38             1.20586            0.934148             2.58937
                  39              1.2376            0.945001             2.55955
                  40             1.26933            0.954902              2.5294
                  41             1.30106            0.963842             2.49896
                  42              1.3328            0.971812             2.46824
                  43             1.36453            0.978802             2.43729
                  44             1.39626            0.984808             2.40613
                  45               1.428            0.989821              2.3748
                  46             1.45973            0.993838             2.34332
                  47             1.49146            0.996855             2.31173
                  48              1.5232            0.998867             2.28006
                  49             1.55493            0.999874             2.24835
                  50             1.58666            0.999874             2.21662
                  51              1.6184            0.998867              2.1849
                  52             1.65013            0.996855             2.15323
                  53             1.68186            0.993838             2.12164
                  54              1.7136            0.989821             2.09017
                  55             1.74533            0.984808             2.05883
                  56             1.77706            0.978802             2.02768
                  57              1.8088            0.971812             1.99672
                  58             1.84053            0.963842             1.96601
                  59             1.87226            0.954902             1.93556
                  60               1.904            0.945001             1.90541
                  61             1.93573            0.934148              1.8756
                  62             1.96746            0.922354             1.84614
                  63              1.9992            0.909632             1.81707
                  64             2.03093            0.895994             1.78842
                  65             2.06266            0.881453             1.76021
                  66              2.0944            0.866025             1.73248
                  67             2.12613            0.849725             1.70526
                  68             2.15786             0.83257             1.67856
                  69             2.18959            0.814576             1.65243
                  70             2.22133            0.795762             1.62687
                  71             2.25306            0.776146             1.60193
                  72             2.28479             0.75575             1.57762
                  73             2.31653            0.734592             1.55397
                  74             2.34826            0.712694             1.53101
                  75             2.37999            0.690079             1.50875
                  76             2.41173            0.666769             1.48722
                  77             2.44346            0.642788             1.46644
                  78             2.47519            0.618159             1.44643
                  79             2.50693            0.592908             1.42721
                  80             2.53866             0.56706             1.40881
                  81             2.57039            0.540641             1.39123
                  82             2.60213            0.513677              1.3745
                  83             2.63386            0.486197             1.35863
                  84             2.66559            0.458227             1.34365
                  85             2.69733            0.429795             1.32956
                  86             2.72906            0.400931             1.31637
                  87             2.76079            0.371662             1.30411
                  88             2.79253             0.34202             1.29279
                  89             2.82426            0.312033             1.28241
                  90             2.85599            0.281733             1.27299
                  91             2.88773            0.251148             1.26453
                  92             2.91946            0.220311             1.25705
                  93             2.95119            0.189251             1.25055
                  94             2.98293            0.158001             1.24504
                  95             3.01466            0.126592             1.24053
                  96             3.04639            0.095056             1.23701
                  97             3.07813           0.0634239              1.2345
                  98             3.10986           0.0317279             1.23299
                  99             3.14159                   0             1.23248
