            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -2.62543
                   1            0.156643            0.156529            -2.61946
                   2            0.313286            0.312198            -2.60201
                   3            0.469929            0.466197            -2.57335
                   4            0.626572            0.617784            -2.53387
                   5            0.783216            0.766336            -2.48418
                   6            0.939859            0.911377            -2.42502
                   7              1.0965             1.05261            -2.35727
                   8             1.25314             1.18995            -2.28194
                   9             1.40979             1.32353            -2.20012
                  10             1.56643             1.45371              -2.113
                  11             1.72307             1.58108            -2.02182
                  12             1.87972             1.70643            -1.92789
                  13             2.03636             1.83072            -1.83254
                  14               2.193             1.95494            -1.73712
                  15             2.34965             2.08012            -1.64295
                  16             2.50629             2.20712            -1.55126
                  17             2.66293             2.33663            -1.46315
                  18             2.81958             2.46905            -1.37947
                  19             2.97622             2.60454            -1.30084
                  20             3.13286               2.743             -1.2276
                  21             3.28951             2.88422            -1.15983
                  22             3.44615             3.02789            -1.09741
                  23             3.60279             3.17367             -1.0401
                  24             3.75943             3.32124           -0.987536
                  25             3.91608             3.47029           -0.939354
                  26             4.07272             3.62056           -0.895159
                  27             4.22936             3.77186           -0.854571
                  28             4.38601             3.92399           -0.817236
                  29             4.54265              4.0768           -0.782828
                  30             4.69929             4.23019           -0.751051
                  31             4.85594             4.38405           -0.721643
                  32             5.01258              4.5383           -0.694367
                  33             5.16922             4.69288           -0.669014
                  34             5.32587             4.84773             -0.6454
                  35             5.48251             5.00281           -0.623358
                  36             5.63915             5.15809           -0.602744
                  37             5.79579             5.31354           -0.583429
                  38             5.95244             5.46913           -0.565296
                  39             6.10908             5.62484           -0.548244
                  40             6.26572             5.78066           -0.532181
                  41             6.42237             5.93657           -0.517025
                  42             6.57901             6.09256           -0.502703
                  43             6.73565             6.24861           -0.489149
                  44              6.8923             6.40473           -0.476304
                  45             7.04894              6.5609           -0.464114
                  46             7.20558             6.71711           -0.452532
                  47             7.36223             6.87336           -0.441513
                  48             7.51887             7.02966           -0.431017
                  49             7.67551             7.18598           -0.421009
                  50             7.83216             7.34233           -0.411456
                  51              7.9888             7.49871           -0.402328
                  52             8.14544             7.65511           -0.393596
                  53             8.30208             7.81153           -0.385237
                  54             8.45873             7.96797           -0.377226
                  55             8.61537             8.12442           -0.369543
                  56             8.77201             8.28089           -0.362168
                  57             8.92866             8.43737           -0.355083
                  58              9.0853             8.59387           -0.348272
                  59             9.24194             8.75037           -0.341718
                  60             9.39859             8.90689           -0.335408
                  61             9.55523             9.06341           -0.329329
                  62             9.71187             9.21995           -0.323468
                  63             9.86852             9.37649           -0.317813
                  64             10.0252             9.53304           -0.312355
                  65             10.1818             9.68959           -0.307083
                  66             10.3384             9.84615           -0.301988
                  67             10.4951             10.0027            -0.29706
                  68             10.6517             10.1593           -0.292293
                  69             10.8084             10.3159           -0.287679
                  70              10.965             10.4724            -0.28321
                  71             11.1217              10.629            -0.27888
                  72             11.2783             10.7856           -0.274682
                  73             11.4349             10.9422           -0.270611
                  74             11.5916             11.0988           -0.266661
                  75             11.7482             11.2554           -0.262827
                  76             11.9049              11.412           -0.259104
                  77             12.0615             11.5686           -0.255487
                  78             12.2182             11.7252           -0.251972
                  79             12.3748             11.8818           -0.248555
                  80             12.5314             12.0384           -0.245232
                  81             12.6881              12.195              -0.242
                  82             12.8447             12.3516           -0.238854
                  83             13.0014             12.5082           -0.235791
                  84              13.158             12.6649           -0.232809
                  85             13.3147             12.8215           -0.229905
                  86             13.4713             12.9781           -0.227075
                  87             13.6279             13.1347           -0.224317
                  88             13.7846             13.2913           -0.221629
                  89             13.9412              13.448           -0.219008
                  90             14.0979             13.6046           -0.216452
                  91             14.2545             13.7612            -0.21396
                  92             14.4112             13.9178           -0.211528
                  93             14.5678             14.0744           -0.209156
                  94             14.7245             14.2311           -0.206842
                  95             14.8811             14.3877           -0.204584
                  96             15.0377             14.5443           -0.202383
                  97             15.1944              14.701           -0.200236
                  98              15.351             14.8576           -0.198147
                  99             15.5077             15.0142           -0.196119
