            Interval               Theta              Radial            Vertical
                   0                   0                   0            0.307329
                   0                   0                   0            0.307329
                   1           0.0317333           0.0317279            0.306826
                   2           0.0634665           0.0634239            0.305316
                   3           0.0951998            0.095056            0.302801
                   4            0.126933            0.126592            0.299284
                   5            0.158666            0.158001            0.294768
                   6              0.1904            0.189251            0.289258
                   7            0.222133            0.220311            0.282759
                   8            0.253866            0.251148            0.275278
                   9            0.285599            0.281733            0.266822
                  10            0.317333            0.312033              0.2574
                  11            0.349066             0.34202            0.247022
                  12            0.380799            0.371662            0.235697
                  13            0.412532            0.400931            0.223438
                  14            0.444266            0.429795            0.210256
                  15            0.475999            0.458227            0.196165
                  16            0.507732            0.486197            0.181178
                  17            0.539465            0.513677            0.165313
                  18            0.571199            0.540641            0.148583
                  19            0.602932             0.56706            0.131006
                  20            0.634665            0.592908            0.112599
                  21            0.666398            0.618159           0.0933822
                  22            0.698132            0.642788           0.0733735
                  23            0.729865            0.666769           0.0525936
                  24            0.761598            0.690079           0.0310631
                  25            0.793331            0.712694          0.00880399
                  26            0.825065            0.734592          -0.0141615
                  27            0.856798             0.75575          -0.0378102
                  28            0.888531            0.776146          -0.0621182
                  29            0.920265            0.795762          -0.0870612
                  30            0.951998            0.814576           -0.112614
                  31            0.983731             0.83257           -0.138751
                  32             1.01546            0.849725           -0.165445
                  33              1.0472            0.866025           -0.192671
                  34             1.07893            0.881453             -0.2204
                  35             1.11066            0.895994           -0.248604
                  36              1.1424            0.909632           -0.277256
                  37             1.17413            0.922354           -0.306326
                  38             1.20586            0.934148           -0.335785
                  39              1.2376            0.945001           -0.365603
                  40             1.26933            0.954902           -0.395751
                  41             1.30106            0.963842           -0.426197
                  42              1.3328            0.971812           -0.456912
                  43             1.36453            0.978802           -0.487864
                  44             1.39626            0.984808           -0.519023
                  45               1.428            0.989821           -0.550356
                  46             1.45973            0.993838           -0.581833
                  47             1.49146            0.996855           -0.613421
                  48              1.5232            0.998867           -0.645089
                  49             1.55493            0.999874           -0.676805
                  50             1.58666            0.999874           -0.708537
                  51              1.6184            0.998867           -0.740253
                  52             1.65013            0.996855           -0.771921
                  53             1.68186            0.993838           -0.803509
                  54              1.7136            0.989821           -0.834986
                  55             1.74533            0.984808           -0.866319
                  56             1.77706            0.978802           -0.897478
                  57              1.8088            0.971812            -0.92843
                  58             1.84053            0.963842           -0.959145
                  59             1.87226            0.954902           -0.989591
                  60               1.904            0.945001            -1.01974
                  61             1.93573            0.934148            -1.04956
                  62             1.96746            0.922354            -1.07902
                  63              1.9992            0.909632            -1.10809
                  64             2.03093            0.895994            -1.13674
                  65             2.06266            0.881453            -1.16494
                  66              2.0944            0.866025            -1.19267
                  67             2.12613            0.849725             -1.2199
                  68             2.15786             0.83257            -1.24659
                  69             2.18959            0.814576            -1.27273
                  70             2.22133            0.795762            -1.29828
                  71             2.25306            0.776146            -1.32322
                  72             2.28479             0.75575            -1.34753
                  73             2.31653            0.734592            -1.37118
                  74             2.34826            0.712694            -1.39415
                  75             2.37999            0.690079             -1.4164
                  76             2.41173            0.666769            -1.43794
                  77             2.44346            0.642788            -1.45872
                  78             2.47519            0.618159            -1.47872
                  79             2.50693            0.592908            -1.49794
                  80             2.53866             0.56706            -1.51635
                  81             2.57039            0.540641            -1.53392
                  82             2.60213            0.513677            -1.55065
                  83             2.63386            0.486197            -1.56652
                  84             2.66559            0.458227            -1.58151
                  85             2.69733            0.429795             -1.5956
                  86             2.72906            0.400931            -1.60878
                  87             2.76079            0.371662            -1.62104
                  88             2.79253             0.34202            -1.63236
                  89             2.82426            0.312033            -1.64274
                  90             2.85599            0.281733            -1.65216
                  91             2.88773            0.251148            -1.66062
                  92             2.91946            0.220311             -1.6681
                  93             2.95119            0.189251             -1.6746
                  94             2.98293            0.158001            -1.68011
                  95             3.01466            0.126592            -1.68463
                  96             3.04639            0.095056            -1.68814
                  97             3.07813           0.0634239            -1.69066
                  98             3.10986           0.0317279            -1.69217
                  99             3.14159                   0            -1.69267
