            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.688004
                   0                   0                   0           -0.688004
                   1           0.0317333           0.0317279           -0.688508
                   2           0.0634665           0.0634239           -0.690018
                   3           0.0951998            0.095056           -0.692532
                   4            0.126933            0.126592            -0.69605
                   5            0.158666            0.158001           -0.700565
                   6              0.1904            0.189251           -0.706076
                   7            0.222133            0.220311           -0.712575
                   8            0.253866            0.251148           -0.720056
                   9            0.285599            0.281733           -0.728511
                  10            0.317333            0.312033           -0.737933
                  11            0.349066             0.34202           -0.748312
                  12            0.380799            0.371662           -0.759636
                  13            0.412532            0.400931           -0.771896
                  14            0.444266            0.429795           -0.785078
                  15            0.475999            0.458227           -0.799169
                  16            0.507732            0.486197           -0.814155
                  17            0.539465            0.513677           -0.830021
                  18            0.571199            0.540641           -0.846751
                  19            0.602932             0.56706           -0.864328
                  20            0.634665            0.592908           -0.882734
                  21            0.666398            0.618159           -0.901951
                  22            0.698132            0.642788            -0.92196
                  23            0.729865            0.666769            -0.94274
                  24            0.761598            0.690079            -0.96427
                  25            0.793331            0.712694           -0.986529
                  26            0.825065            0.734592            -1.00949
                  27            0.856798             0.75575            -1.03314
                  28            0.888531            0.776146            -1.05745
                  29            0.920265            0.795762            -1.08239
                  30            0.951998            0.814576            -1.10795
                  31            0.983731             0.83257            -1.13408
                  32             1.01546            0.849725            -1.16078
                  33              1.0472            0.866025              -1.188
                  34             1.07893            0.881453            -1.21573
                  35             1.11066            0.895994            -1.24394
                  36              1.1424            0.909632            -1.27259
                  37             1.17413            0.922354            -1.30166
                  38             1.20586            0.934148            -1.33112
                  39              1.2376            0.945001            -1.36094
                  40             1.26933            0.954902            -1.39108
                  41             1.30106            0.963842            -1.42153
                  42              1.3328            0.971812            -1.45225
                  43             1.36453            0.978802             -1.4832
                  44             1.39626            0.984808            -1.51436
                  45               1.428            0.989821            -1.54569
                  46             1.45973            0.993838            -1.57717
                  47             1.49146            0.996855            -1.60875
                  48              1.5232            0.998867            -1.64042
                  49             1.55493            0.999874            -1.67214
                  50             1.58666            0.999874            -1.70387
                  51              1.6184            0.998867            -1.73559
                  52             1.65013            0.996855            -1.76725
                  53             1.68186            0.993838            -1.79884
                  54              1.7136            0.989821            -1.83032
                  55             1.74533            0.984808            -1.86165
                  56             1.77706            0.978802            -1.89281
                  57              1.8088            0.971812            -1.92376
                  58             1.84053            0.963842            -1.95448
                  59             1.87226            0.954902            -1.98492
                  60               1.904            0.945001            -2.01507
                  61             1.93573            0.934148            -2.04489
                  62             1.96746            0.922354            -2.07435
                  63              1.9992            0.909632            -2.10342
                  64             2.03093            0.895994            -2.13207
                  65             2.06266            0.881453            -2.16028
                  66              2.0944            0.866025              -2.188
                  67             2.12613            0.849725            -2.21523
                  68             2.15786             0.83257            -2.24192
                  69             2.18959            0.814576            -2.26806
                  70             2.22133            0.795762            -2.29361
                  71             2.25306            0.776146            -2.31856
                  72             2.28479             0.75575            -2.34287
                  73             2.31653            0.734592            -2.36651
                  74             2.34826            0.712694            -2.38948
                  75             2.37999            0.690079            -2.41174
                  76             2.41173            0.666769            -2.43327
                  77             2.44346            0.642788            -2.45405
                  78             2.47519            0.618159            -2.47406
                  79             2.50693            0.592908            -2.49327
                  80             2.53866             0.56706            -2.51168
                  81             2.57039            0.540641            -2.52926
                  82             2.60213            0.513677            -2.54599
                  83             2.63386            0.486197            -2.56185
                  84             2.66559            0.458227            -2.57684
                  85             2.69733            0.429795            -2.59093
                  86             2.72906            0.400931            -2.60411
                  87             2.76079            0.371662            -2.61637
                  88             2.79253             0.34202             -2.6277
                  89             2.82426            0.312033            -2.63808
                  90             2.85599            0.281733             -2.6475
                  91             2.88773            0.251148            -2.65595
                  92             2.91946            0.220311            -2.66343
                  93             2.95119            0.189251            -2.66993
                  94             2.98293            0.158001            -2.67544
                  95             3.01466            0.126592            -2.67996
                  96             3.04639            0.095056            -2.68348
                  97             3.07813           0.0634239            -2.68599
                  98             3.10986           0.0317279             -2.6875
                  99             3.14159                   0              -2.688
