            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.709407
                   0                   0                   0           -0.709407
                   1           0.0317333           0.0317279           -0.709911
                   2           0.0634665           0.0634239           -0.711421
                   3           0.0951998            0.095056           -0.713935
                   4            0.126933            0.126592           -0.717452
                   5            0.158666            0.158001           -0.721968
                   6              0.1904            0.189251           -0.727479
                   7            0.222133            0.220311           -0.733977
                   8            0.253866            0.251148           -0.741459
                   9            0.285599            0.281733           -0.749914
                  10            0.317333            0.312033           -0.759336
                  11            0.349066             0.34202           -0.769715
                  12            0.380799            0.371662           -0.781039
                  13            0.412532            0.400931           -0.793299
                  14            0.444266            0.429795           -0.806481
                  15            0.475999            0.458227           -0.820572
                  16            0.507732            0.486197           -0.835558
                  17            0.539465            0.513677           -0.851424
                  18            0.571199            0.540641           -0.868154
                  19            0.602932             0.56706           -0.885731
                  20            0.634665            0.592908           -0.904137
                  21            0.666398            0.618159           -0.923354
                  22            0.698132            0.642788           -0.943363
                  23            0.729865            0.666769           -0.964143
                  24            0.761598            0.690079           -0.985673
                  25            0.793331            0.712694            -1.00793
                  26            0.825065            0.734592             -1.0309
                  27            0.856798             0.75575            -1.05455
                  28            0.888531            0.776146            -1.07885
                  29            0.920265            0.795762             -1.1038
                  30            0.951998            0.814576            -1.12935
                  31            0.983731             0.83257            -1.15549
                  32             1.01546            0.849725            -1.18218
                  33              1.0472            0.866025            -1.20941
                  34             1.07893            0.881453            -1.23714
                  35             1.11066            0.895994            -1.26534
                  36              1.1424            0.909632            -1.29399
                  37             1.17413            0.922354            -1.32306
                  38             1.20586            0.934148            -1.35252
                  39              1.2376            0.945001            -1.38234
                  40             1.26933            0.954902            -1.41249
                  41             1.30106            0.963842            -1.44293
                  42              1.3328            0.971812            -1.47365
                  43             1.36453            0.978802             -1.5046
                  44             1.39626            0.984808            -1.53576
                  45               1.428            0.989821            -1.56709
                  46             1.45973            0.993838            -1.59857
                  47             1.49146            0.996855            -1.63016
                  48              1.5232            0.998867            -1.66183
                  49             1.55493            0.999874            -1.69354
                  50             1.58666            0.999874            -1.72527
                  51              1.6184            0.998867            -1.75699
                  52             1.65013            0.996855            -1.78866
                  53             1.68186            0.993838            -1.82025
                  54              1.7136            0.989821            -1.85172
                  55             1.74533            0.984808            -1.88306
                  56             1.77706            0.978802            -1.91421
                  57              1.8088            0.971812            -1.94517
                  58             1.84053            0.963842            -1.97588
                  59             1.87226            0.954902            -2.00633
                  60               1.904            0.945001            -2.03648
                  61             1.93573            0.934148            -2.06629
                  62             1.96746            0.922354            -2.09575
                  63              1.9992            0.909632            -2.12482
                  64             2.03093            0.895994            -2.15347
                  65             2.06266            0.881453            -2.18168
                  66              2.0944            0.866025            -2.20941
                  67             2.12613            0.849725            -2.23663
                  68             2.15786             0.83257            -2.26333
                  69             2.18959            0.814576            -2.28946
                  70             2.22133            0.795762            -2.31502
                  71             2.25306            0.776146            -2.33996
                  72             2.28479             0.75575            -2.36427
                  73             2.31653            0.734592            -2.38792
                  74             2.34826            0.712694            -2.41088
                  75             2.37999            0.690079            -2.43314
                  76             2.41173            0.666769            -2.45467
                  77             2.44346            0.642788            -2.47545
                  78             2.47519            0.618159            -2.49546
                  79             2.50693            0.592908            -2.51468
                  80             2.53866             0.56706            -2.53308
                  81             2.57039            0.540641            -2.55066
                  82             2.60213            0.513677            -2.56739
                  83             2.63386            0.486197            -2.58326
                  84             2.66559            0.458227            -2.59824
                  85             2.69733            0.429795            -2.61233
                  86             2.72906            0.400931            -2.62552
                  87             2.76079            0.371662            -2.63778
                  88             2.79253             0.34202             -2.6491
                  89             2.82426            0.312033            -2.65948
                  90             2.85599            0.281733             -2.6689
                  91             2.88773            0.251148            -2.67736
                  92             2.91946            0.220311            -2.68484
                  93             2.95119            0.189251            -2.69134
                  94             2.98293            0.158001            -2.69685
                  95             3.01466            0.126592            -2.70136
                  96             3.04639            0.095056            -2.70488
                  97             3.07813           0.0634239            -2.70739
                  98             3.10986           0.0317279             -2.7089
                  99             3.14159                   0            -2.70941
