            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -2.28292
                   1            0.158523            0.156751            -2.25929
                   2            0.317046            0.311831            -2.22642
                   3             0.47557             0.46481            -2.18487
                   4            0.634093            0.613711            -2.13048
                   5            0.792616            0.757347            -2.06341
                   6            0.951139            0.894829            -1.98449
                   7             1.10966             1.02562            -1.89491
                   8             1.26819             1.14944            -1.79593
                   9             1.42671             1.26665             -1.6892
                  10             1.58523             1.37811            -1.57648
                  11             1.74376             1.48518            -1.45958
                  12             1.90228             1.58964            -1.34033
                  13              2.0608             1.69362            -1.22068
                  14             2.21932             1.79943            -1.10264
                  15             2.37785             1.90922           -0.988292
                  16             2.53637             2.02467            -0.87966
                  17             2.69489             2.14674           -0.778522
                  18             2.85342             2.27558           -0.686169
                  19             3.01194             2.41069           -0.603251
                  20             3.17046             2.55117           -0.529794
                  21             3.32899             2.69599           -0.465337
                  22             3.48751             2.84421           -0.409108
                  23             3.64603               2.995           -0.360204
                  24             3.80456             3.14772           -0.317711
                  25             3.96308             3.30188            -0.28077
                  26              4.1216             3.45711           -0.248613
                  27             4.28013             3.61313           -0.220566
                  28             4.43865             3.76975           -0.196051
                  29             4.59717             3.92681           -0.174577
                  30              4.7557             4.08421           -0.155727
                  31             4.91422             4.24186           -0.139147
                  32             5.07274             4.39971           -0.124535
                  33             5.23127             4.55771           -0.111629
                  34             5.38979             4.71582           -0.100205
                  35             5.54831             4.87402          -0.0900698
                  36             5.70683             5.03228          -0.0810576
                  37             5.86536              5.1906          -0.0730261
                  38             6.02388             5.34896          -0.0658533
                  39              6.1824             5.50736          -0.0594349
                  40             6.34093             5.66578          -0.0536813
                  41             6.49945             5.82421          -0.0485146
                  42             6.65797             5.98267          -0.0438676
                  43              6.8165             6.14114          -0.0396819
                  44             6.97502             6.29962          -0.0359063
                  45             7.13354              6.4581          -0.0324963
                  46             7.29207              6.6166          -0.0294126
                  47             7.45059             6.77509          -0.0266208
                  48             7.60911              6.9336          -0.0240905
                  49             7.76764              7.0921           -0.021795
                  50             7.92616             7.25061          -0.0197105
                  51             8.08468             7.40913           -0.017816
                  52             8.24321             7.56764          -0.0160927
                  53             8.40173             7.72615          -0.0145242
                  54             8.56025             7.88467          -0.0130957
                  55             8.71878             8.04319          -0.0117938
                  56              8.8773             8.20171          -0.0106068
                  57             9.03582             8.36023         -0.00952418
                  58             9.19435             8.51875         -0.00853635
                  59             9.35287             8.67727         -0.00763485
                  60             9.51139             8.83579           -0.006812
                  61             9.66991             8.99431         -0.00606095
                  62             9.82844             9.15283         -0.00537548
                  63             9.98696             9.31135         -0.00475002
                  64             10.1455             9.46988         -0.00417952
                  65              10.304              9.6284         -0.00365947
                  66             10.4625             9.78692         -0.00318575
                  67             10.6211             9.94544         -0.00275468
                  68             10.7796              10.104         -0.00236289
                  69             10.9381             10.2625         -0.00200741
                  70             11.0966              10.421         -0.00168555
                  71             11.2551             10.5795         -0.00139489
                  72             11.4137             10.7381         -0.00113326
                  73             11.5722             10.8966        -0.000898688
                  74             11.7307             11.0551        -0.000689451
                  75             11.8892             11.2136         -0.00050403
                  76             12.0478             11.3722         -0.00034106
                  77             12.2063             11.5307        -0.000199444
                  78             12.3648             11.6892        -7.80977e-05
                  79             12.5233             11.8477         2.36128e-05
                  80             12.6819             12.0062         0.000106654
                  81             12.8404             12.1648         0.000171423
                  82             12.9989             12.3233         0.000219157
                  83             13.1574             12.4818         0.000248264
                  84             13.3159             12.6403          0.00025757
                  85             13.4745             12.7989         0.000245622
                  86              13.633             12.9574         0.000214979
                  87             13.7915             13.1159         0.000165779
                  88               13.95             13.2744          9.6745e-05
                  89             14.1086              13.433         6.55381e-06
                  90             14.2671             13.5915        -0.000106808
                  91             14.4256               13.75        -0.000245973
                  92             14.5841             13.9085        -0.000414503
                  93             14.7427              14.067        -0.000616843
                  94             14.9012             14.2256        -0.000859536
                  95             15.0597             14.3841         -0.00115191
                  96             15.2182             14.5426         -0.00150805
                  97             15.3767             14.7011         -0.00194889
                  98             15.5353             14.8597          -0.0025159
                  99             15.6938             15.0182         -0.00332494
