            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -3.29988
                   1            0.167306            0.162788            -3.26127
                   2            0.334612            0.323152            -3.21357
                   3            0.501917            0.480877            -3.15777
                   4            0.669223            0.631922            -3.08582
                   5            0.836529            0.773928            -2.99736
                   6             1.00383            0.904973            -2.89334
                   7             1.17114              1.0231            -2.77487
                   8             1.33845             1.12698            -2.64371
                   9             1.50575             1.21639            -2.50231
                  10             1.67306             1.29185            -2.35298
                  11             1.84036             1.35458            -2.19788
                  12             2.00767             1.40696            -2.03899
                  13             2.17498             1.45262            -1.87803
                  14             2.34228              1.4962             -1.7165
                  15             2.50959               1.543            -1.55588
                  16             2.67689             1.59829            -1.39797
                  17              2.8442             1.66628             -1.2451
                  18              3.0115             1.74927            -1.09983
                  19             3.17881             1.84762           -0.964485
                  20             3.34612              1.9602           -0.840725
                  21             3.51342             2.08513           -0.729436
                  22             3.68073             2.22025           -0.630784
                  23             3.84803             2.36351            -0.54436
                  24             4.01534             2.51305           -0.469333
                  25             4.18265             2.66733            -0.40461
                  26             4.34995             2.82512           -0.348987
                  27             4.51726             2.98548           -0.301271
                  28             4.68456              3.1477           -0.260351
                  29             4.85187             3.31128            -0.22524
                  30             5.01917             3.47585           -0.195082
                  31             5.18648             3.64113           -0.169147
                  32             5.35379             3.80694           -0.146821
                  33             5.52109             3.97313           -0.127586
                  34              5.6884             4.13962           -0.110998
                  35              5.8557             4.30631          -0.0966766
                  36             6.02301             4.47316          -0.0842945
                  37             6.19032             4.64012          -0.0735699
                  38             6.35762             4.80716          -0.0642622
                  39             6.52493             4.97427          -0.0561671
                  40             6.69223             5.14143          -0.0491121
                  41             6.85954             5.30862          -0.0429523
                  42             7.02684             5.47584          -0.0375653
                  43             7.19415             5.64308          -0.0328474
                  44             7.36146             5.81034          -0.0287102
                  45             7.52876              5.9776          -0.0250781
                  46             7.69607             6.14488          -0.0218861
                  47             7.86337             6.31216          -0.0190785
                  48             8.03068             6.47945          -0.0166068
                  49             8.19799             6.64674          -0.0144291
                  50             8.36529             6.81403          -0.0125093
                  51              8.5326             6.98133          -0.0108157
                  52              8.6999             7.14863         -0.00932102
                  53             8.86721             7.31593         -0.00800133
                  54             9.03451             7.48323         -0.00683587
                  55             9.20182             7.65054          -0.0058065
                  56             9.36913             7.81784         -0.00489728
                  57             9.53643             7.98514         -0.00409428
                  58             9.70374             8.15245         -0.00338523
                  59             9.87104             8.31975         -0.00275936
                  60             10.0383             8.48706         -0.00220718
                  61             10.2057             8.65436         -0.00172033
                  62              10.373             8.82167         -0.00129144
                  63             10.5403             8.98897        -0.000914007
                  64             10.7076             9.15628        -0.000582281
                  65             10.8749             9.32358        -0.000291186
                  66             11.0422             9.49089        -3.62427e-05
                  67             11.2095             9.65819         0.000186502
                  68             11.3768              9.8255         0.000380555
                  69             11.5441             9.99281         0.000549034
                  70             11.7114             10.1601         0.000694692
                  71             11.8787             10.3274         0.000819863
                  72              12.046             10.4947         0.000926623
                  73             12.2133              10.662          0.00101675
                  74             12.3806             10.8293          0.00109196
                  75             12.5479             10.9966          0.00115351
                  76             12.7152             11.1639          0.00120278
                  77             12.8825             11.3313          0.00124049
                  78             13.0499             11.4986          0.00126777
                  79             13.2172             11.6659          0.00128483
                  80             13.3845             11.8332          0.00129264
                  81             13.5518             12.0005          0.00129097
                  82             13.7191             12.1678          0.00128116
                  83             13.8864             12.3351          0.00126336
                  84             14.0537             12.5024          0.00123537
                  85              14.221             12.6697           0.0011932
                  86             14.3883              12.837          0.00113654
                  87             14.5556             13.0043          0.00106933
                  88             14.7229             13.1716         0.000990818
                  89             14.8902             13.3389         0.000899234
                  90             15.0575             13.5062          0.00079245
                  91             15.2248             13.6735         0.000667542
                  92             15.3921             13.8408          0.00052044
                  93             15.5594             14.0081         0.000346203
                  94             15.7267             14.1755         0.000137671
                  95             15.8941             14.3428        -0.000115815
                  96             16.0614             14.5101         -0.00043038
                  97             16.2287             14.6774        -0.000830578
                  98              16.396             14.8447         -0.00136176
                  99             16.5633              15.012         -0.00216427
