            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -2.60577
                   1            0.160939            0.158473            -2.57771
                   2            0.321878            0.314954            -2.54008
                   3            0.482816            0.469028            -2.49358
                   4            0.643755            0.618127              -2.433
                   5            0.804694            0.760693            -2.35832
                   6            0.965633            0.895497            -2.27041
                   7             1.12657             1.02166            -2.17049
                   8             1.28751             1.13858            -2.05989
                   9             1.44845             1.24648            -1.94048
                  10             1.60939             1.34622            -1.81417
                  11             1.77033             1.43924            -1.68284
                  12             1.93127             1.52766            -1.54837
                  13              2.0922             1.61421            -1.41268
                  14             2.25314               1.702             -1.2778
                  15             2.41408              1.7942            -1.14589
                  16             2.57502             1.89351            -1.01924
                  17             2.73596             2.00171           -0.900102
                  18              2.8969             2.11942           -0.790351
                  19             3.05784             2.24618            -0.69119
                  20             3.21878             2.38083           -0.603039
                  21             3.37971             2.52194           -0.525639
                  22             3.54065             2.66809           -0.458256
                  23             3.70159             2.81807           -0.399887
                  24             3.86253              2.9709           -0.349444
                  25             4.02347             3.12583           -0.305873
                  26             4.18441              3.2823           -0.268209
                  27             4.34535              3.4399           -0.235603
                  28             4.50629             3.59833            -0.20732
                  29             4.66722             3.75738           -0.182738
                  30             4.82816             3.91689           -0.161331
                  31              4.9891             4.07674           -0.142655
                  32             5.15004             4.23685           -0.126336
                  33             5.31098             4.39716           -0.112048
                  34             5.47192             4.55761          -0.0995161
                  35             5.63286             4.71817          -0.0884998
                  36              5.7938             4.87881          -0.0787942
                  37             5.95474             5.03953          -0.0702238
                  38             6.11567             5.20029           -0.062639
                  39             6.27661             5.36108          -0.0559129
                  40             6.43755             5.52191           -0.049937
                  41             6.59849             5.68276          -0.0446186
                  42             6.75943             5.84363          -0.0398776
                  43             6.92037             6.00451          -0.0356452
                  44             7.08131             6.16541          -0.0318617
                  45             7.24225             6.32631           -0.028475
                  46             7.40318             6.48722          -0.0254401
                  47             7.56412             6.64814          -0.0227173
                  48             7.72506             6.80906           -0.020272
                  49               7.886             6.96998          -0.0180738
                  50             8.04694             7.13091           -0.016096
                  51             8.20788             7.29184           -0.014315
                  52             8.36882             7.45277          -0.0127102
                  53             8.52976              7.6137          -0.0112632
                  54             8.69069             7.77463         -0.00995779
                  55             8.85163             7.93557         -0.00877953
                  56             9.01257              8.0965         -0.00771563
                  57             9.17351             8.25744         -0.00675473
                  58             9.33445             8.41838         -0.00588667
                  59             9.49539             8.57931          -0.0051024
                  60             9.65633             8.74025         -0.00439385
                  61             9.81727             8.90119         -0.00375379
                  62              9.9782             9.06212         -0.00317576
                  63             10.1391             9.22306         -0.00265397
                  64             10.3001               9.384         -0.00218324
                  65              10.461             9.54494         -0.00175892
                  66              10.622             9.70588         -0.00137685
                  67             10.7829             9.86682         -0.00103329
                  68             10.9438             10.0278        -0.000724881
                  69             11.1048             10.1887        -0.000448614
                  70             11.2657             10.3496        -0.000201837
                  71             11.4267             10.5106         1.78091e-05
                  72             11.5876             10.6715         0.000212457
                  73             11.7485             10.8324         0.000384005
                  74             11.9095             10.9934         0.000534146
                  75             12.0704             11.1543         0.000664309
                  76             12.2313             11.3153         0.000775818
                  77             12.3923             11.4762         0.000869652
                  78             12.5532             11.6371         0.000946881
                  79             12.7142             11.7981          0.00100799
                  80             12.8751              11.959          0.00105391
                  81              13.036               12.12          0.00108485
                  82              13.197             12.2809          0.00110221
                  83             13.3579             12.4418           0.0011047
                  84             13.5189             12.6028          0.00109049
                  85             13.6798             12.7637          0.00105741
                  86             13.8407             12.9247          0.00100773
                  87             14.0017             13.0856         0.000942612
                  88             14.1626             13.2465         0.000860638
                  89             14.3236             13.4075          0.00076035
                  90             14.4845             13.5684         0.000639651
                  91             14.6454             13.7293         0.000495759
                  92             14.8064             13.8903           0.0003249
                  93             14.9673             14.0512         0.000122432
                  94             15.1282             14.2122        -0.000118484
                  95             15.2892             14.3731        -0.000407673
                  96             15.4501              14.534            -0.00076
                  97             15.6111              14.695         -0.00119753
                  98              15.772             14.8559         -0.00176336
                  99             15.9329             15.0169         -0.00258118
