            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.132658
                   1            0.151552            0.151552           -0.132227
                   2            0.303104              0.3031             -0.1312
                   3            0.454656            0.454644           -0.129575
                   4            0.606208             0.60618           -0.127381
                   5            0.757761            0.757708           -0.124674
                   6            0.909313            0.909227           -0.121525
                   7             1.06086             1.06074           -0.118009
                   8             1.21242             1.21224           -0.114206
                   9             1.36397             1.36374           -0.110193
                  10             1.51552             1.51524           -0.106044
                  11             1.66707             1.66673           -0.101828
                  12             1.81863             1.81822          -0.0976018
                  13             1.97018             1.96972          -0.0934171
                  14             2.12173             2.12121          -0.0893147
                  15             2.27328             2.27271          -0.0853268
                  16             2.42483             2.42422          -0.0814776
                  17             2.57639             2.57572          -0.0777842
                  18             2.72794             2.72724          -0.0742576
                  19             2.87949             2.87875          -0.0709037
                  20             3.03104             3.03027          -0.0677243
                  21             3.18259             3.18179          -0.0647179
                  22             3.33415             3.33332          -0.0618809
                  23              3.4857             3.48485          -0.0592076
                  24             3.63725             3.63638          -0.0566914
                  25              3.7888             3.78791          -0.0543248
                  26             3.94036             3.93945          -0.0520998
                  27             4.09191             4.09098          -0.0500082
                  28             4.24346             4.24252          -0.0480421
                  29             4.39501             4.39406          -0.0461934
                  30             4.54656             4.54561          -0.0444546
                  31             4.69812             4.69715          -0.0428183
                  32             4.84967             4.84869          -0.0412775
                  33             5.00122             5.00024          -0.0398258
                  34             5.15277             5.15179           -0.038457
                  35             5.30432             5.30333          -0.0371654
                  36             5.45588             5.45488          -0.0359457
                  37             5.60743             5.60643          -0.0347928
                  38             5.75898             5.75798          -0.0337023
                  39             5.91053             5.90952          -0.0326698
                  40             6.06208             6.06107          -0.0316914
                  41             6.21364             6.21262          -0.0307635
                  42             6.36519             6.36417          -0.0298827
                  43             6.51674             6.51572           -0.029046
                  44             6.66829             6.66727          -0.0282503
                  45             6.81985             6.81882          -0.0274932
                  46              6.9714             6.97037          -0.0267721
                  47             7.12295             7.12192          -0.0260848
                  48              7.2745             7.27347          -0.0254292
                  49             7.42605             7.42502          -0.0248033
                  50             7.57761             7.57657          -0.0242053
                  51             7.72916             7.72813          -0.0236337
                  52             7.88071             7.87968          -0.0230867
                  53             8.03226             8.03123          -0.0225631
                  54             8.18381             8.18278          -0.0220615
                  55             8.33537             8.33433          -0.0215806
                  56             8.48692             8.48588          -0.0211193
                  57             8.63847             8.63743          -0.0206765
                  58             8.79002             8.78899          -0.0202513
                  59             8.94157             8.94054          -0.0198426
                  60             9.09313             9.09209          -0.0194497
                  61             9.24468             9.24364          -0.0190717
                  62             9.39623             9.39519          -0.0187079
                  63             9.54778             9.54674          -0.0183575
                  64             9.69934              9.6983          -0.0180199
                  65             9.85089             9.84985          -0.0176945
                  66             10.0024             10.0014          -0.0173808
                  67              10.154              10.153           -0.017078
                  68             10.3055             10.3045          -0.0167859
                  69             10.4571             10.4561          -0.0165038
                  70             10.6086             10.6076          -0.0162313
                  71             10.7602             10.7592          -0.0159681
                  72             10.9118             10.9107          -0.0157136
                  73             11.0633             11.0623          -0.0154676
                  74             11.2149             11.2138          -0.0152296
                  75             11.3664             11.3654          -0.0149995
                  76              11.518             11.5169          -0.0147767
                  77             11.6695             11.6685          -0.0145612
                  78             11.8211               11.82          -0.0143525
                  79             11.9726             11.9716          -0.0141504
                  80             12.1242             12.1231          -0.0139547
                  81             12.2757             12.2747          -0.0137652
                  82             12.4273             12.4262          -0.0135816
                  83             12.5788             12.5778          -0.0134038
                  84             12.7304             12.7293          -0.0132316
                  85             12.8819             12.8809          -0.0130648
                  86             13.0335             13.0324          -0.0129033
                  87              13.185              13.184          -0.0127468
                  88             13.3366             13.3355          -0.0125954
                  89             13.4881             13.4871          -0.0124488
                  90             13.6397             13.6386          -0.0123071
                  91             13.7912             13.7902          -0.0121701
                  92             13.9428             13.9418          -0.0120378
                  93             14.0943             14.0933          -0.0119102
                  94             14.2459             14.2449          -0.0117873
                  95             14.3975             14.3964          -0.0116694
                  96              14.549              14.548          -0.0115566
                  97             14.7006             14.6995          -0.0114494
                  98             14.8521             14.8511          -0.0113488
                  99             15.0037             15.0026          -0.0112577
