            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.73587
                   0                   0                   0             3.73587
                   1           0.0317333           0.0317279             3.73536
                   2           0.0634665           0.0634239             3.73385
                   3           0.0951998            0.095056             3.73134
                   4            0.126933            0.126592             3.72782
                   5            0.158666            0.158001              3.7233
                   6              0.1904            0.189251             3.71779
                   7            0.222133            0.220311              3.7113
                   8            0.253866            0.251148             3.70381
                   9            0.285599            0.281733             3.69536
                  10            0.317333            0.312033             3.68594
                  11            0.349066             0.34202             3.67556
                  12            0.380799            0.371662             3.66423
                  13            0.412532            0.400931             3.65197
                  14            0.444266            0.429795             3.63879
                  15            0.475999            0.458227              3.6247
                  16            0.507732            0.486197             3.60971
                  17            0.539465            0.513677             3.59385
                  18            0.571199            0.540641             3.57712
                  19            0.602932             0.56706             3.55954
                  20            0.634665            0.592908             3.54114
                  21            0.666398            0.618159             3.52192
                  22            0.698132            0.642788             3.50191
                  23            0.729865            0.666769             3.48113
                  24            0.761598            0.690079              3.4596
                  25            0.793331            0.712694             3.43734
                  26            0.825065            0.734592             3.41437
                  27            0.856798             0.75575             3.39073
                  28            0.888531            0.776146             3.36642
                  29            0.920265            0.795762             3.34147
                  30            0.951998            0.814576             3.31592
                  31            0.983731             0.83257             3.28979
                  32             1.01546            0.849725             3.26309
                  33              1.0472            0.866025             3.23587
                  34             1.07893            0.881453             3.20814
                  35             1.11066            0.895994             3.17993
                  36              1.1424            0.909632             3.15128
                  37             1.17413            0.922354             3.12221
                  38             1.20586            0.934148             3.09275
                  39              1.2376            0.945001             3.06293
                  40             1.26933            0.954902             3.03279
                  41             1.30106            0.963842             3.00234
                  42              1.3328            0.971812             2.97162
                  43             1.36453            0.978802             2.94067
                  44             1.39626            0.984808             2.90951
                  45               1.428            0.989821             2.87818
                  46             1.45973            0.993838              2.8467
                  47             1.49146            0.996855             2.81512
                  48              1.5232            0.998867             2.78345
                  49             1.55493            0.999874             2.75173
                  50             1.58666            0.999874                2.72
                  51              1.6184            0.998867             2.68828
                  52             1.65013            0.996855             2.65662
                  53             1.68186            0.993838             2.62503
                  54              1.7136            0.989821             2.59355
                  55             1.74533            0.984808             2.56222
                  56             1.77706            0.978802             2.53106
                  57              1.8088            0.971812             2.50011
                  58             1.84053            0.963842             2.46939
                  59             1.87226            0.954902             2.43894
                  60               1.904            0.945001              2.4088
                  61             1.93573            0.934148             2.37898
                  62             1.96746            0.922354             2.34952
                  63              1.9992            0.909632             2.32045
                  64             2.03093            0.895994              2.2918
                  65             2.06266            0.881453             2.26359
                  66              2.0944            0.866025             2.23587
                  67             2.12613            0.849725             2.20864
                  68             2.15786             0.83257             2.18195
                  69             2.18959            0.814576             2.15581
                  70             2.22133            0.795762             2.13026
                  71             2.25306            0.776146             2.10531
                  72             2.28479             0.75575               2.081
                  73             2.31653            0.734592             2.05736
                  74             2.34826            0.712694             2.03439
                  75             2.37999            0.690079             2.01213
                  76             2.41173            0.666769              1.9906
                  77             2.44346            0.642788             1.96982
                  78             2.47519            0.618159             1.94981
                  79             2.50693            0.592908              1.9306
                  80             2.53866             0.56706             1.91219
                  81             2.57039            0.540641             1.89461
                  82             2.60213            0.513677             1.87788
                  83             2.63386            0.486197             1.86202
                  84             2.66559            0.458227             1.84703
                  85             2.69733            0.429795             1.83294
                  86             2.72906            0.400931             1.81976
                  87             2.76079            0.371662              1.8075
                  88             2.79253             0.34202             1.79617
                  89             2.82426            0.312033             1.78579
                  90             2.85599            0.281733             1.77637
                  91             2.88773            0.251148             1.76792
                  92             2.91946            0.220311             1.76044
                  93             2.95119            0.189251             1.75394
                  94             2.98293            0.158001             1.74843
                  95             3.01466            0.126592             1.74391
                  96             3.04639            0.095056             1.74039
                  97             3.07813           0.0634239             1.73788
                  98             3.10986           0.0317279             1.73637
                  99             3.14159                   0             1.73587
