           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           -0.872007
                   2                0.02              2.9813           -0.816877
                   3                0.03             2.97313           -0.777027
                   4                0.04             2.96536           -0.753485
                   5                0.05             2.95783           -0.735371
                   6                0.06             2.95048           -0.723816
                   7                0.07             2.94324           -0.714795
                   8                0.08             2.93609           -0.708483
                   9                0.09               2.929           -0.703943
                  10                 0.1             2.92196           -0.700158
                  11                0.11             2.91496           -0.697963
                  12                0.12             2.90798           -0.695528
                  13                0.13             2.90103            -0.69453
                  14                0.14             2.89408           -0.692932
                  15                0.15             2.88715           -0.692561
                  16                0.16             2.88023           -0.691414
                  17                0.17             2.87331           -0.691214
                  18                0.18              2.8664           -0.690346
                  19                0.19              2.8595           -0.690153
                  20                 0.2              2.8526           -0.689904
                  21                0.21              2.8457           -0.689079
                  22                0.22             2.83881            -0.68918
                  23                0.23             2.83192           -0.688106
                  24                0.24             2.82503           -0.688514
                  25                0.25             2.81815           -0.687134
                  26                0.26             2.81128           -0.687974
                  27                0.27              2.8044           -0.686163
                  28                0.28             2.79754           -0.687432
                  29                0.29             2.79066           -0.685346
                  30                 0.3             2.78381           -0.687076
                  31                0.31             2.77694           -0.684416
                  32                0.32             2.77009           -0.686255
                  33                0.33             2.76323           -0.683634
                  34                0.34             2.75639           -0.685822
                  35                0.35             2.74954           -0.682397
                  36                0.36             2.74271           -0.684727
                  37                0.37             2.73587           -0.681258
                  38                0.38             2.72905           -0.683724
                  39                0.39             2.72222           -0.680241
                  40                 0.4             2.71541           -0.682599
                  41                0.41             2.70859           -0.679309
                  42                0.42             2.70179           -0.681692
                  43                0.43             2.69498            -0.67816
                  44                0.44              2.6882           -0.680278
                  45                0.45             2.68139           -0.677378
                  46                0.46             2.67462           -0.678427
                  47                0.47             2.66783           -0.677194
                  48                0.48             2.66106            -0.67679
                  49                0.49             2.65429            -0.67689
                  50                 0.5             2.64753           -0.675291
                  51                0.51             2.64077            -0.67624
                  52                0.52             2.63401           -0.672814
                  53                0.53             2.62728           -0.676636
                  54                0.54             2.62052           -0.670587
                  55                0.55             2.61381           -0.676843
                  56                0.56             2.60704           -0.669214
                  57                0.57             2.60035           -0.678353
                  58                0.58             2.59357           -0.666578
                  59                0.59              2.5869           -0.677909
                  60                 0.6             2.58012           -0.663687
                  61                0.61             2.57348           -0.678166
                  62                0.62              2.5667           -0.660363
