            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.786407
                   0                   0                   0           -0.786407
                   1           0.0317333           0.0317279            -0.78691
                   2           0.0634665           0.0634239            -0.78842
                   3           0.0951998            0.095056           -0.790935
                   4            0.126933            0.126592           -0.794452
                   5            0.158666            0.158001           -0.798968
                   6              0.1904            0.189251           -0.804478
                   7            0.222133            0.220311           -0.810977
                   8            0.253866            0.251148           -0.818458
                   9            0.285599            0.281733           -0.826914
                  10            0.317333            0.312033           -0.836335
                  11            0.349066             0.34202           -0.846714
                  12            0.380799            0.371662           -0.858039
                  13            0.412532            0.400931           -0.870298
                  14            0.444266            0.429795            -0.88348
                  15            0.475999            0.458227           -0.897571
                  16            0.507732            0.486197           -0.912557
                  17            0.539465            0.513677           -0.928423
                  18            0.571199            0.540641           -0.945153
                  19            0.602932             0.56706            -0.96273
                  20            0.634665            0.592908           -0.981136
                  21            0.666398            0.618159            -1.00035
                  22            0.698132            0.642788            -1.02036
                  23            0.729865            0.666769            -1.04114
                  24            0.761598            0.690079            -1.06267
                  25            0.793331            0.712694            -1.08493
                  26            0.825065            0.734592             -1.1079
                  27            0.856798             0.75575            -1.13155
                  28            0.888531            0.776146            -1.15585
                  29            0.920265            0.795762             -1.1808
                  30            0.951998            0.814576            -1.20635
                  31            0.983731             0.83257            -1.23249
                  32             1.01546            0.849725            -1.25918
                  33              1.0472            0.866025            -1.28641
                  34             1.07893            0.881453            -1.31414
                  35             1.11066            0.895994            -1.34234
                  36              1.1424            0.909632            -1.37099
                  37             1.17413            0.922354            -1.40006
                  38             1.20586            0.934148            -1.42952
                  39              1.2376            0.945001            -1.45934
                  40             1.26933            0.954902            -1.48949
                  41             1.30106            0.963842            -1.51993
                  42              1.3328            0.971812            -1.55065
                  43             1.36453            0.978802             -1.5816
                  44             1.39626            0.984808            -1.61276
                  45               1.428            0.989821            -1.64409
                  46             1.45973            0.993838            -1.67557
                  47             1.49146            0.996855            -1.70716
                  48              1.5232            0.998867            -1.73882
                  49             1.55493            0.999874            -1.77054
                  50             1.58666            0.999874            -1.80227
                  51              1.6184            0.998867            -1.83399
                  52             1.65013            0.996855            -1.86566
                  53             1.68186            0.993838            -1.89724
                  54              1.7136            0.989821            -1.92872
                  55             1.74533            0.984808            -1.96005
                  56             1.77706            0.978802            -1.99121
                  57              1.8088            0.971812            -2.02217
                  58             1.84053            0.963842            -2.05288
                  59             1.87226            0.954902            -2.08333
                  60               1.904            0.945001            -2.11347
                  61             1.93573            0.934148            -2.14329
                  62             1.96746            0.922354            -2.17275
                  63              1.9992            0.909632            -2.20182
                  64             2.03093            0.895994            -2.23047
                  65             2.06266            0.881453            -2.25868
                  66              2.0944            0.866025            -2.28641
                  67             2.12613            0.849725            -2.31363
                  68             2.15786             0.83257            -2.34033
                  69             2.18959            0.814576            -2.36646
                  70             2.22133            0.795762            -2.39202
                  71             2.25306            0.776146            -2.41696
                  72             2.28479             0.75575            -2.44127
                  73             2.31653            0.734592            -2.46492
                  74             2.34826            0.712694            -2.48788
                  75             2.37999            0.690079            -2.51014
                  76             2.41173            0.666769            -2.53167
                  77             2.44346            0.642788            -2.55245
                  78             2.47519            0.618159            -2.57246
                  79             2.50693            0.592908            -2.59168
                  80             2.53866             0.56706            -2.61008
                  81             2.57039            0.540641            -2.62766
                  82             2.60213            0.513677            -2.64439
                  83             2.63386            0.486197            -2.66026
                  84             2.66559            0.458227            -2.67524
                  85             2.69733            0.429795            -2.68933
                  86             2.72906            0.400931            -2.70252
                  87             2.76079            0.371662            -2.71477
                  88             2.79253             0.34202             -2.7261
                  89             2.82426            0.312033            -2.73648
                  90             2.85599            0.281733             -2.7459
                  91             2.88773            0.251148            -2.75436
                  92             2.91946            0.220311            -2.76184
                  93             2.95119            0.189251            -2.76834
                  94             2.98293            0.158001            -2.77385
                  95             3.01466            0.126592            -2.77836
                  96             3.04639            0.095056            -2.78188
                  97             3.07813           0.0634239            -2.78439
                  98             3.10986           0.0317279             -2.7859
                  99             3.14159                   0            -2.78641
