            Interval               Theta              Radial            Vertical
                   0                   0                   0             -3.2181
                   0                   0                   0             -3.2181
                   1           0.0317333           0.0317279             -3.2186
                   2           0.0634665           0.0634239            -3.22011
                   3           0.0951998            0.095056            -3.22262
                   4            0.126933            0.126592            -3.22614
                   5            0.158666            0.158001            -3.23066
                   6              0.1904            0.189251            -3.23617
                   7            0.222133            0.220311            -3.24267
                   8            0.253866            0.251148            -3.25015
                   9            0.285599            0.281733             -3.2586
                  10            0.317333            0.312033            -3.26802
                  11            0.349066             0.34202             -3.2784
                  12            0.380799            0.371662            -3.28973
                  13            0.412532            0.400931            -3.30199
                  14            0.444266            0.429795            -3.31517
                  15            0.475999            0.458227            -3.32926
                  16            0.507732            0.486197            -3.34425
                  17            0.539465            0.513677            -3.36011
                  18            0.571199            0.540641            -3.37684
                  19            0.602932             0.56706            -3.39442
                  20            0.634665            0.592908            -3.41283
                  21            0.666398            0.618159            -3.43204
                  22            0.698132            0.642788            -3.45205
                  23            0.729865            0.666769            -3.47283
                  24            0.761598            0.690079            -3.49436
                  25            0.793331            0.712694            -3.51662
                  26            0.825065            0.734592            -3.53959
                  27            0.856798             0.75575            -3.56324
                  28            0.888531            0.776146            -3.58754
                  29            0.920265            0.795762            -3.61249
                  30            0.951998            0.814576            -3.63804
                  31            0.983731             0.83257            -3.66418
                  32             1.01546            0.849725            -3.69087
                  33              1.0472            0.866025             -3.7181
                  34             1.07893            0.881453            -3.74582
                  35             1.11066            0.895994            -3.77403
                  36              1.1424            0.909632            -3.80268
                  37             1.17413            0.922354            -3.83175
                  38             1.20586            0.934148            -3.86121
                  39              1.2376            0.945001            -3.89103
                  40             1.26933            0.954902            -3.92118
                  41             1.30106            0.963842            -3.95162
                  42              1.3328            0.971812            -3.98234
                  43             1.36453            0.978802            -4.01329
                  44             1.39626            0.984808            -4.04445
                  45               1.428            0.989821            -4.07578
                  46             1.45973            0.993838            -4.10726
                  47             1.49146            0.996855            -4.13885
                  48              1.5232            0.998867            -4.17051
                  49             1.55493            0.999874            -4.20223
                  50             1.58666            0.999874            -4.23396
                  51              1.6184            0.998867            -4.26568
                  52             1.65013            0.996855            -4.29735
                  53             1.68186            0.993838            -4.32893
                  54              1.7136            0.989821            -4.36041
                  55             1.74533            0.984808            -4.39174
                  56             1.77706            0.978802             -4.4229
                  57              1.8088            0.971812            -4.45385
                  58             1.84053            0.963842            -4.48457
                  59             1.87226            0.954902            -4.51502
                  60               1.904            0.945001            -4.54516
                  61             1.93573            0.934148            -4.57498
                  62             1.96746            0.922354            -4.60444
                  63              1.9992            0.909632            -4.63351
                  64             2.03093            0.895994            -4.66216
                  65             2.06266            0.881453            -4.69037
                  66              2.0944            0.866025             -4.7181
                  67             2.12613            0.849725            -4.74532
                  68             2.15786             0.83257            -4.77202
                  69             2.18959            0.814576            -4.79815
                  70             2.22133            0.795762            -4.82371
                  71             2.25306            0.776146            -4.84865
                  72             2.28479             0.75575            -4.87296
                  73             2.31653            0.734592            -4.89661
                  74             2.34826            0.712694            -4.91957
                  75             2.37999            0.690079            -4.94183
                  76             2.41173            0.666769            -4.96336
                  77             2.44346            0.642788            -4.98414
                  78             2.47519            0.618159            -5.00415
                  79             2.50693            0.592908            -5.02337
                  80             2.53866             0.56706            -5.04177
                  81             2.57039            0.540641            -5.05935
                  82             2.60213            0.513677            -5.07608
                  83             2.63386            0.486197            -5.09195
                  84             2.66559            0.458227            -5.10693
                  85             2.69733            0.429795            -5.12102
                  86             2.72906            0.400931             -5.1342
                  87             2.76079            0.371662            -5.14646
                  88             2.79253             0.34202            -5.15779
                  89             2.82426            0.312033            -5.16817
                  90             2.85599            0.281733            -5.17759
                  91             2.88773            0.251148            -5.18604
                  92             2.91946            0.220311            -5.19353
                  93             2.95119            0.189251            -5.20002
                  94             2.98293            0.158001            -5.20553
                  95             3.01466            0.126592            -5.21005
                  96             3.04639            0.095056            -5.21357
                  97             3.07813           0.0634239            -5.21608
                  98             3.10986           0.0317279            -5.21759
                  99             3.14159                   0             -5.2181
