            Interval               Theta              Radial            Vertical
                   0                   0                   0             -3.9609
                   0                   0                   0             -3.9609
                   1           0.0317333           0.0317279             -3.9614
                   2           0.0634665           0.0634239            -3.96291
                   3           0.0951998            0.095056            -3.96543
                   4            0.126933            0.126592            -3.96895
                   5            0.158666            0.158001            -3.97346
                   6              0.1904            0.189251            -3.97897
                   7            0.222133            0.220311            -3.98547
                   8            0.253866            0.251148            -3.99295
                   9            0.285599            0.281733            -4.00141
                  10            0.317333            0.312033            -4.01083
                  11            0.349066             0.34202            -4.02121
                  12            0.380799            0.371662            -4.03253
                  13            0.412532            0.400931            -4.04479
                  14            0.444266            0.429795            -4.05797
                  15            0.475999            0.458227            -4.07207
                  16            0.507732            0.486197            -4.08705
                  17            0.539465            0.513677            -4.10292
                  18            0.571199            0.540641            -4.11965
                  19            0.602932             0.56706            -4.13722
                  20            0.634665            0.592908            -4.15563
                  21            0.666398            0.618159            -4.17485
                  22            0.698132            0.642788            -4.19486
                  23            0.729865            0.666769            -4.21564
                  24            0.761598            0.690079            -4.23717
                  25            0.793331            0.712694            -4.25943
                  26            0.825065            0.734592            -4.28239
                  27            0.856798             0.75575            -4.30604
                  28            0.888531            0.776146            -4.33035
                  29            0.920265            0.795762            -4.35529
                  30            0.951998            0.814576            -4.38084
                  31            0.983731             0.83257            -4.40698
                  32             1.01546            0.849725            -4.43368
                  33              1.0472            0.866025             -4.4609
                  34             1.07893            0.881453            -4.48863
                  35             1.11066            0.895994            -4.51683
                  36              1.1424            0.909632            -4.54549
                  37             1.17413            0.922354            -4.57456
                  38             1.20586            0.934148            -4.60401
                  39              1.2376            0.945001            -4.63383
                  40             1.26933            0.954902            -4.66398
                  41             1.30106            0.963842            -4.69443
                  42              1.3328            0.971812            -4.72514
                  43             1.36453            0.978802            -4.75609
                  44             1.39626            0.984808            -4.78725
                  45               1.428            0.989821            -4.81859
                  46             1.45973            0.993838            -4.85006
                  47             1.49146            0.996855            -4.88165
                  48              1.5232            0.998867            -4.91332
                  49             1.55493            0.999874            -4.94504
                  50             1.58666            0.999874            -4.97677
                  51              1.6184            0.998867            -5.00848
                  52             1.65013            0.996855            -5.04015
                  53             1.68186            0.993838            -5.07174
                  54              1.7136            0.989821            -5.10322
                  55             1.74533            0.984808            -5.13455
                  56             1.77706            0.978802            -5.16571
                  57              1.8088            0.971812            -5.19666
                  58             1.84053            0.963842            -5.22737
                  59             1.87226            0.954902            -5.25782
                  60               1.904            0.945001            -5.28797
                  61             1.93573            0.934148            -5.31779
                  62             1.96746            0.922354            -5.34725
                  63              1.9992            0.909632            -5.37632
                  64             2.03093            0.895994            -5.40497
                  65             2.06266            0.881453            -5.43317
                  66              2.0944            0.866025             -5.4609
                  67             2.12613            0.849725            -5.48813
                  68             2.15786             0.83257            -5.51482
                  69             2.18959            0.814576            -5.54096
                  70             2.22133            0.795762            -5.56651
                  71             2.25306            0.776146            -5.59145
                  72             2.28479             0.75575            -5.61576
                  73             2.31653            0.734592            -5.63941
                  74             2.34826            0.712694            -5.66238
                  75             2.37999            0.690079            -5.68464
                  76             2.41173            0.666769            -5.70617
                  77             2.44346            0.642788            -5.72695
                  78             2.47519            0.618159            -5.74695
                  79             2.50693            0.592908            -5.76617
                  80             2.53866             0.56706            -5.78458
                  81             2.57039            0.540641            -5.80215
                  82             2.60213            0.513677            -5.81888
                  83             2.63386            0.486197            -5.83475
                  84             2.66559            0.458227            -5.84974
                  85             2.69733            0.429795            -5.86383
                  86             2.72906            0.400931            -5.87701
                  87             2.76079            0.371662            -5.88927
                  88             2.79253             0.34202            -5.90059
                  89             2.82426            0.312033            -5.91097
                  90             2.85599            0.281733            -5.92039
                  91             2.88773            0.251148            -5.92885
                  92             2.91946            0.220311            -5.93633
                  93             2.95119            0.189251            -5.94283
                  94             2.98293            0.158001            -5.94834
                  95             3.01466            0.126592            -5.95286
                  96             3.04639            0.095056            -5.95637
                  97             3.07813           0.0634239            -5.95889
                  98             3.10986           0.0317279             -5.9604
                  99             3.14159                   0             -5.9609
