            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.41624
                   0                   0                   0             2.41624
                   1           0.0317333           0.0317279             2.41574
                   2           0.0634665           0.0634239             2.41423
                   3           0.0951998            0.095056             2.41171
                   4            0.126933            0.126592             2.40819
                   5            0.158666            0.158001             2.40368
                   6              0.1904            0.189251             2.39817
                   7            0.222133            0.220311             2.39167
                   8            0.253866            0.251148             2.38419
                   9            0.285599            0.281733             2.37573
                  10            0.317333            0.312033             2.36631
                  11            0.349066             0.34202             2.35593
                  12            0.380799            0.371662             2.34461
                  13            0.412532            0.400931             2.33235
                  14            0.444266            0.429795             2.31917
                  15            0.475999            0.458227             2.30507
                  16            0.507732            0.486197             2.29009
                  17            0.539465            0.513677             2.27422
                  18            0.571199            0.540641             2.25749
                  19            0.602932             0.56706             2.23992
                  20            0.634665            0.592908             2.22151
                  21            0.666398            0.618159             2.20229
                  22            0.698132            0.642788             2.18228
                  23            0.729865            0.666769              2.1615
                  24            0.761598            0.690079             2.13997
                  25            0.793331            0.712694             2.11771
                  26            0.825065            0.734592             2.09475
                  27            0.856798             0.75575              2.0711
                  28            0.888531            0.776146             2.04679
                  29            0.920265            0.795762             2.02185
                  30            0.951998            0.814576              1.9963
                  31            0.983731             0.83257             1.97016
                  32             1.01546            0.849725             1.94346
                  33              1.0472            0.866025             1.91624
                  34             1.07893            0.881453             1.88851
                  35             1.11066            0.895994             1.86031
                  36              1.1424            0.909632             1.83165
                  37             1.17413            0.922354             1.80258
                  38             1.20586            0.934148             1.77313
                  39              1.2376            0.945001             1.74331
                  40             1.26933            0.954902             1.71316
                  41             1.30106            0.963842             1.68271
                  42              1.3328            0.971812               1.652
                  43             1.36453            0.978802             1.62105
                  44             1.39626            0.984808             1.58989
                  45               1.428            0.989821             1.55855
                  46             1.45973            0.993838             1.52708
                  47             1.49146            0.996855             1.49549
                  48              1.5232            0.998867             1.46382
                  49             1.55493            0.999874             1.43211
                  50             1.58666            0.999874             1.40037
                  51              1.6184            0.998867             1.36866
                  52             1.65013            0.996855             1.33699
                  53             1.68186            0.993838              1.3054
                  54              1.7136            0.989821             1.27392
                  55             1.74533            0.984808             1.24259
                  56             1.77706            0.978802             1.21143
                  57              1.8088            0.971812             1.18048
                  58             1.84053            0.963842             1.14977
                  59             1.87226            0.954902             1.11932
                  60               1.904            0.945001             1.08917
                  61             1.93573            0.934148             1.05935
                  62             1.96746            0.922354             1.02989
                  63              1.9992            0.909632             1.00082
                  64             2.03093            0.895994            0.972173
                  65             2.06266            0.881453            0.943968
                  66              2.0944            0.866025            0.916239
                  67             2.12613            0.849725            0.889014
                  68             2.15786             0.83257            0.862319
                  69             2.18959            0.814576            0.836183
                  70             2.22133            0.795762             0.81063
                  71             2.25306            0.776146            0.785687
                  72             2.28479             0.75575            0.761379
                  73             2.31653            0.734592             0.73773
                  74             2.34826            0.712694            0.714765
                  75             2.37999            0.690079            0.692505
                  76             2.41173            0.666769            0.670975
                  77             2.44346            0.642788            0.650195
                  78             2.47519            0.618159            0.630186
                  79             2.50693            0.592908            0.610969
                  80             2.53866             0.56706            0.592563
                  81             2.57039            0.540641            0.574986
                  82             2.60213            0.513677            0.558256
                  83             2.63386            0.486197             0.54239
                  84             2.66559            0.458227            0.527404
                  85             2.69733            0.429795            0.513313
                  86             2.72906            0.400931            0.500131
                  87             2.76079            0.371662            0.487872
                  88             2.79253             0.34202            0.476547
                  89             2.82426            0.312033            0.466168
                  90             2.85599            0.281733            0.456747
                  91             2.88773            0.251148            0.448291
                  92             2.91946            0.220311             0.44081
                  93             2.95119            0.189251            0.434311
                  94             2.98293            0.158001            0.428801
                  95             3.01466            0.126592            0.424285
                  96             3.04639            0.095056            0.420768
                  97             3.07813           0.0634239            0.418253
                  98             3.10986           0.0317279            0.416743
                  99             3.14159                   0            0.416239
