            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.38038
                   0                   0                   0             2.38038
                   1           0.0317333           0.0317279             2.37988
                   2           0.0634665           0.0634239             2.37837
                   3           0.0951998            0.095056             2.37586
                   4            0.126933            0.126592             2.37234
                   5            0.158666            0.158001             2.36782
                   6              0.1904            0.189251             2.36231
                   7            0.222133            0.220311             2.35581
                   8            0.253866            0.251148             2.34833
                   9            0.285599            0.281733             2.33988
                  10            0.317333            0.312033             2.33046
                  11            0.349066             0.34202             2.32008
                  12            0.380799            0.371662             2.30875
                  13            0.412532            0.400931             2.29649
                  14            0.444266            0.429795             2.28331
                  15            0.475999            0.458227             2.26922
                  16            0.507732            0.486197             2.25423
                  17            0.539465            0.513677             2.23837
                  18            0.571199            0.540641             2.22164
                  19            0.602932             0.56706             2.20406
                  20            0.634665            0.592908             2.18565
                  21            0.666398            0.618159             2.16644
                  22            0.698132            0.642788             2.14643
                  23            0.729865            0.666769             2.12565
                  24            0.761598            0.690079             2.10412
                  25            0.793331            0.712694             2.08186
                  26            0.825065            0.734592             2.05889
                  27            0.856798             0.75575             2.03525
                  28            0.888531            0.776146             2.01094
                  29            0.920265            0.795762             1.98599
                  30            0.951998            0.814576             1.96044
                  31            0.983731             0.83257              1.9343
                  32             1.01546            0.849725             1.90761
                  33              1.0472            0.866025             1.88038
                  34             1.07893            0.881453             1.85266
                  35             1.11066            0.895994             1.82445
                  36              1.1424            0.909632              1.7958
                  37             1.17413            0.922354             1.76673
                  38             1.20586            0.934148             1.73727
                  39              1.2376            0.945001             1.70745
                  40             1.26933            0.954902              1.6773
                  41             1.30106            0.963842             1.64686
                  42              1.3328            0.971812             1.61614
                  43             1.36453            0.978802             1.58519
                  44             1.39626            0.984808             1.55403
                  45               1.428            0.989821              1.5227
                  46             1.45973            0.993838             1.49122
                  47             1.49146            0.996855             1.45963
                  48              1.5232            0.998867             1.42797
                  49             1.55493            0.999874             1.39625
                  50             1.58666            0.999874             1.36452
                  51              1.6184            0.998867              1.3328
                  52             1.65013            0.996855             1.30113
                  53             1.68186            0.993838             1.26955
                  54              1.7136            0.989821             1.23807
                  55             1.74533            0.984808             1.20674
                  56             1.77706            0.978802             1.17558
                  57              1.8088            0.971812             1.14463
                  58             1.84053            0.963842             1.11391
                  59             1.87226            0.954902             1.08346
                  60               1.904            0.945001             1.05332
                  61             1.93573            0.934148              1.0235
                  62             1.96746            0.922354            0.994039
                  63              1.9992            0.909632            0.964969
                  64             2.03093            0.895994            0.936318
                  65             2.06266            0.881453            0.908113
                  66              2.0944            0.866025            0.880384
                  67             2.12613            0.849725            0.853159
                  68             2.15786             0.83257            0.826464
                  69             2.18959            0.814576            0.800328
                  70             2.22133            0.795762            0.774775
                  71             2.25306            0.776146            0.749832
                  72             2.28479             0.75575            0.725524
                  73             2.31653            0.734592            0.701875
                  74             2.34826            0.712694             0.67891
                  75             2.37999            0.690079             0.65665
                  76             2.41173            0.666769             0.63512
                  77             2.44346            0.642788             0.61434
                  78             2.47519            0.618159            0.594331
                  79             2.50693            0.592908            0.575114
                  80             2.53866             0.56706            0.556708
                  81             2.57039            0.540641            0.539131
                  82             2.60213            0.513677            0.522401
                  83             2.63386            0.486197            0.506535
                  84             2.66559            0.458227            0.491549
                  85             2.69733            0.429795            0.477458
                  86             2.72906            0.400931            0.464276
                  87             2.76079            0.371662            0.452016
                  88             2.79253             0.34202            0.440692
                  89             2.82426            0.312033            0.430313
                  90             2.85599            0.281733            0.420891
                  91             2.88773            0.251148            0.412436
                  92             2.91946            0.220311            0.404955
                  93             2.95119            0.189251            0.398456
                  94             2.98293            0.158001            0.392946
                  95             3.01466            0.126592             0.38843
                  96             3.04639            0.095056            0.384912
                  97             3.07813           0.0634239            0.382398
                  98             3.10986           0.0317279            0.380888
                  99             3.14159                   0            0.380384
