            Interval               Theta              Radial            Vertical
                   0                   0                   0            0.356927
                   0                   0                   0            0.356927
                   1           0.0317333           0.0317279            0.356424
                   2           0.0634665           0.0634239            0.354914
                   3           0.0951998            0.095056            0.352399
                   4            0.126933            0.126592            0.348882
                   5            0.158666            0.158001            0.344366
                   6              0.1904            0.189251            0.338856
                   7            0.222133            0.220311            0.332357
                   8            0.253866            0.251148            0.324876
                   9            0.285599            0.281733             0.31642
                  10            0.317333            0.312033            0.306998
                  11            0.349066             0.34202             0.29662
                  12            0.380799            0.371662            0.285295
                  13            0.412532            0.400931            0.273036
                  14            0.444266            0.429795            0.259854
                  15            0.475999            0.458227            0.245763
                  16            0.507732            0.486197            0.230777
                  17            0.539465            0.513677            0.214911
                  18            0.571199            0.540641            0.198181
                  19            0.602932             0.56706            0.180604
                  20            0.634665            0.592908            0.162197
                  21            0.666398            0.618159             0.14298
                  22            0.698132            0.642788            0.122972
                  23            0.729865            0.666769            0.102192
                  24            0.761598            0.690079           0.0806612
                  25            0.793331            0.712694            0.058402
                  26            0.825065            0.734592           0.0354366
                  27            0.856798             0.75575           0.0117879
                  28            0.888531            0.776146          -0.0125202
                  29            0.920265            0.795762          -0.0374632
                  30            0.951998            0.814576           -0.063016
                  31            0.983731             0.83257          -0.0891528
                  32             1.01546            0.849725           -0.115847
                  33              1.0472            0.866025           -0.143073
                  34             1.07893            0.881453           -0.170802
                  35             1.11066            0.895994           -0.199006
                  36              1.1424            0.909632           -0.227658
                  37             1.17413            0.922354           -0.256728
                  38             1.20586            0.934148           -0.286187
                  39              1.2376            0.945001           -0.316005
                  40             1.26933            0.954902           -0.346152
                  41             1.30106            0.963842           -0.376599
                  42              1.3328            0.971812           -0.407314
                  43             1.36453            0.978802           -0.438266
                  44             1.39626            0.984808           -0.469425
                  45               1.428            0.989821           -0.500758
                  46             1.45973            0.993838           -0.532235
                  47             1.49146            0.996855           -0.563823
                  48              1.5232            0.998867           -0.595491
                  49             1.55493            0.999874           -0.627207
                  50             1.58666            0.999874           -0.658939
                  51              1.6184            0.998867           -0.690655
                  52             1.65013            0.996855           -0.722323
                  53             1.68186            0.993838           -0.753911
                  54              1.7136            0.989821           -0.785388
                  55             1.74533            0.984808           -0.816721
                  56             1.77706            0.978802            -0.84788
                  57              1.8088            0.971812           -0.878832
                  58             1.84053            0.963842           -0.909547
                  59             1.87226            0.954902           -0.939993
                  60               1.904            0.945001           -0.970141
                  61             1.93573            0.934148           -0.999959
                  62             1.96746            0.922354            -1.02942
                  63              1.9992            0.909632            -1.05849
                  64             2.03093            0.895994            -1.08714
                  65             2.06266            0.881453            -1.11534
                  66              2.0944            0.866025            -1.14307
                  67             2.12613            0.849725             -1.1703
                  68             2.15786             0.83257            -1.19699
                  69             2.18959            0.814576            -1.22313
                  70             2.22133            0.795762            -1.24868
                  71             2.25306            0.776146            -1.27363
                  72             2.28479             0.75575            -1.29793
                  73             2.31653            0.734592            -1.32158
                  74             2.34826            0.712694            -1.34455
                  75             2.37999            0.690079            -1.36681
                  76             2.41173            0.666769            -1.38834
                  77             2.44346            0.642788            -1.40912
                  78             2.47519            0.618159            -1.42913
                  79             2.50693            0.592908            -1.44834
                  80             2.53866             0.56706            -1.46675
                  81             2.57039            0.540641            -1.48433
                  82             2.60213            0.513677            -1.50106
                  83             2.63386            0.486197            -1.51692
                  84             2.66559            0.458227            -1.53191
                  85             2.69733            0.429795              -1.546
                  86             2.72906            0.400931            -1.55918
                  87             2.76079            0.371662            -1.57144
                  88             2.79253             0.34202            -1.58277
                  89             2.82426            0.312033            -1.59314
                  90             2.85599            0.281733            -1.60257
                  91             2.88773            0.251148            -1.61102
                  92             2.91946            0.220311             -1.6185
                  93             2.95119            0.189251              -1.625
                  94             2.98293            0.158001            -1.63051
                  95             3.01466            0.126592            -1.63503
                  96             3.04639            0.095056            -1.63854
                  97             3.07813           0.0634239            -1.64106
                  98             3.10986           0.0317279            -1.64257
                  99             3.14159                   0            -1.64307
