            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.404433
                   0                   0                   0           -0.404433
                   1           0.0317333           0.0317279           -0.404936
                   2           0.0634665           0.0634239           -0.406446
                   3           0.0951998            0.095056           -0.408961
                   4            0.126933            0.126592           -0.412478
                   5            0.158666            0.158001           -0.416994
                   6              0.1904            0.189251           -0.422504
                   7            0.222133            0.220311           -0.429003
                   8            0.253866            0.251148           -0.436484
                   9            0.285599            0.281733            -0.44494
                  10            0.317333            0.312033           -0.454362
                  11            0.349066             0.34202            -0.46474
                  12            0.380799            0.371662           -0.476065
                  13            0.412532            0.400931           -0.488324
                  14            0.444266            0.429795           -0.501506
                  15            0.475999            0.458227           -0.515598
                  16            0.507732            0.486197           -0.530584
                  17            0.539465            0.513677            -0.54645
                  18            0.571199            0.540641           -0.563179
                  19            0.602932             0.56706           -0.580756
                  20            0.634665            0.592908           -0.599163
                  21            0.666398            0.618159            -0.61838
                  22            0.698132            0.642788           -0.638389
                  23            0.729865            0.666769           -0.659169
                  24            0.761598            0.690079           -0.680699
                  25            0.793331            0.712694           -0.702958
                  26            0.825065            0.734592           -0.725924
                  27            0.856798             0.75575           -0.749572
                  28            0.888531            0.776146            -0.77388
                  29            0.920265            0.795762           -0.798823
                  30            0.951998            0.814576           -0.824376
                  31            0.983731             0.83257           -0.850513
                  32             1.01546            0.849725           -0.877207
                  33              1.0472            0.866025           -0.904433
                  34             1.07893            0.881453           -0.932162
                  35             1.11066            0.895994           -0.960366
                  36              1.1424            0.909632           -0.989018
                  37             1.17413            0.922354            -1.01809
                  38             1.20586            0.934148            -1.04755
                  39              1.2376            0.945001            -1.07736
                  40             1.26933            0.954902            -1.10751
                  41             1.30106            0.963842            -1.13796
                  42              1.3328            0.971812            -1.16867
                  43             1.36453            0.978802            -1.19963
                  44             1.39626            0.984808            -1.23078
                  45               1.428            0.989821            -1.26212
                  46             1.45973            0.993838            -1.29359
                  47             1.49146            0.996855            -1.32518
                  48              1.5232            0.998867            -1.35685
                  49             1.55493            0.999874            -1.38857
                  50             1.58666            0.999874             -1.4203
                  51              1.6184            0.998867            -1.45201
                  52             1.65013            0.996855            -1.48368
                  53             1.68186            0.993838            -1.51527
                  54              1.7136            0.989821            -1.54675
                  55             1.74533            0.984808            -1.57808
                  56             1.77706            0.978802            -1.60924
                  57              1.8088            0.971812            -1.64019
                  58             1.84053            0.963842            -1.67091
                  59             1.87226            0.954902            -1.70135
                  60               1.904            0.945001             -1.7315
                  61             1.93573            0.934148            -1.76132
                  62             1.96746            0.922354            -1.79078
                  63              1.9992            0.909632            -1.81985
                  64             2.03093            0.895994             -1.8485
                  65             2.06266            0.881453             -1.8767
                  66              2.0944            0.866025            -1.90443
                  67             2.12613            0.849725            -1.93166
                  68             2.15786             0.83257            -1.95835
                  69             2.18959            0.814576            -1.98449
                  70             2.22133            0.795762            -2.01004
                  71             2.25306            0.776146            -2.03499
                  72             2.28479             0.75575            -2.05929
                  73             2.31653            0.734592            -2.08294
                  74             2.34826            0.712694            -2.10591
                  75             2.37999            0.690079            -2.12817
                  76             2.41173            0.666769             -2.1497
                  77             2.44346            0.642788            -2.17048
                  78             2.47519            0.618159            -2.19049
                  79             2.50693            0.592908             -2.2097
                  80             2.53866             0.56706            -2.22811
                  81             2.57039            0.540641            -2.24569
                  82             2.60213            0.513677            -2.26242
                  83             2.63386            0.486197            -2.27828
                  84             2.66559            0.458227            -2.29327
                  85             2.69733            0.429795            -2.30736
                  86             2.72906            0.400931            -2.32054
                  87             2.76079            0.371662             -2.3328
                  88             2.79253             0.34202            -2.34413
                  89             2.82426            0.312033             -2.3545
                  90             2.85599            0.281733            -2.36393
                  91             2.88773            0.251148            -2.37238
                  92             2.91946            0.220311            -2.37986
                  93             2.95119            0.189251            -2.38636
                  94             2.98293            0.158001            -2.39187
                  95             3.01466            0.126592            -2.39639
                  96             3.04639            0.095056             -2.3999
                  97             3.07813           0.0634239            -2.40242
                  98             3.10986           0.0317279            -2.40393
                  99             3.14159                   0            -2.40443
