            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -1.22609
                   1            0.152534            0.149992            -1.19837
                   2            0.305067             0.30058            -1.17407
                   3            0.457601            0.451425            -1.15144
                   4            0.610134            0.600932             -1.1212
                   5            0.762668            0.749283            -1.08573
                   6            0.915202            0.897228             -1.0486
                   7             1.06774              1.0443            -1.00815
                   8             1.22027             1.19212             -0.9705
                   9              1.3728             1.34062           -0.935684
                  10             1.52534             1.48956           -0.902768
                  11             1.67787             1.63839           -0.869351
                  12              1.8304             1.78785           -0.838871
                  13             1.98294             1.93726           -0.808194
                  14             2.13547              2.0876           -0.782401
                  15               2.288             2.23718            -0.75254
                  16             2.44054             2.38623           -0.720128
                  17             2.59307             2.53517           -0.687199
                  18              2.7456              2.6854           -0.660782
                  19             2.89814             2.83604           -0.636834
                  20             3.05067             2.98679           -0.613599
                  21             3.20321             3.13757           -0.590505
                  22             3.35574             3.28866           -0.569603
                  23             3.50827             3.44003           -0.550781
                  24             3.66081              3.5916           -0.533657
                  25             3.81334             3.74317           -0.516518
                  26             3.96587             3.89479           -0.499866
                  27             4.11841             4.04643           -0.483384
                  28             4.27094             4.19824           -0.468483
                  29             4.42347             4.35003           -0.453464
                  30             4.57601             4.50182            -0.43841
                  31             4.72854             4.65357            -0.42303
                  32             4.88107             4.80554           -0.409853
                  33             5.03361             4.95764           -0.398452
                  34             5.18614             5.10982           -0.387963
                  35             5.33868             5.26196           -0.377055
                  36             5.49121             5.41413           -0.366474
                  37             5.64374             5.56634           -0.356594
                  38             5.79628              5.7186            -0.34747
                  39             5.94881             5.87086            -0.33843
                  40             6.10134             6.02313           -0.329463
                  41             6.25388             6.17541           -0.320626
                  42             6.40641             6.32772           -0.312387
                  43             6.55894             6.48005           -0.304474
                  44             6.71148             6.63239           -0.296832
                  45             6.86401             6.78474           -0.289243
                  46             7.01655             6.93711           -0.282281
                  47             7.16908             7.08951           -0.275941
                  48             7.32161             7.24193           -0.270059
                  49             7.47415             7.39435           -0.264067
                  50             7.62668             7.54677           -0.258074
                  51             7.77921             7.69919           -0.252274
                  52             7.93175             7.85163           -0.246852
                  53             8.08428             8.00407           -0.241608
                  54             8.23681             8.15652           -0.236459
                  55             8.38935             8.30897           -0.231408
                  56             8.54188             8.46142           -0.226607
                  57             8.69441             8.61389            -0.22203
                  58             8.84695             8.76636           -0.217636
                  59             8.99948             8.91883           -0.213333
                  60             9.15202             9.07131           -0.209218
                  61             9.30455             9.22379           -0.205303
                  62             9.45708             9.37628           -0.201575
                  63             9.60962             9.52877            -0.19788
                  64             9.76215             9.68126           -0.194218
                  65             9.91468             9.83375            -0.19064
                  66             10.0672             9.98625           -0.187233
                  67             10.2198             10.1387           -0.183957
                  68             10.3723             10.2912           -0.180767
                  69             10.5248             10.4437           -0.177652
                  70             10.6774             10.5963           -0.174649
                  71             10.8299             10.7488           -0.171763
                  72             10.9824             10.9013           -0.168978
                  73              11.135             11.0538           -0.166258
                  74             11.2875             11.2063           -0.163614
                  75               11.44             11.3588           -0.161047
                  76             11.5926             11.5113           -0.158564
                  77             11.7451             11.6638           -0.156132
                  78             11.8976             11.8163           -0.153744
                  79             12.0502             11.9689           -0.151407
                  80             12.2027             12.1214           -0.149151
                  81             12.3552             12.2739           -0.146967
                  82             12.5078             12.4264           -0.144835
                  83             12.6603             12.5789           -0.142775
                  84             12.8128             12.7315           -0.140786
                  85             12.9654              12.884           -0.138876
                  86             13.1179             13.0365           -0.137001
                  87             13.2704              13.189           -0.135159
                  88              13.423             13.3415           -0.133352
                  89             13.5755             13.4941           -0.131574
                  90              13.728             13.6466           -0.129832
                  91             13.8806             13.7991           -0.128122
                  92             14.0331             13.9516           -0.126445
                  93             14.1856             14.1042           -0.124802
                  94             14.3382             14.2567           -0.123199
                  95             14.4907             14.4092           -0.121643
                  96             14.6432             14.5617           -0.120143
                  97             14.7958             14.7143           -0.118674
                  98             14.9483             14.8668           -0.117265
                  99             15.1008             15.0193           -0.115971
