            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.07858
                   0                   0                   0             2.07858
                   1           0.0317333           0.0317279             2.07808
                   2           0.0634665           0.0634239             2.07657
                   3           0.0951998            0.095056             2.07406
                   4            0.126933            0.126592             2.07054
                   5            0.158666            0.158001             2.06602
                   6              0.1904            0.189251             2.06051
                   7            0.222133            0.220311             2.05401
                   8            0.253866            0.251148             2.04653
                   9            0.285599            0.281733             2.03808
                  10            0.317333            0.312033             2.02865
                  11            0.349066             0.34202             2.01828
                  12            0.380799            0.371662             2.00695
                  13            0.412532            0.400931             1.99469
                  14            0.444266            0.429795             1.98151
                  15            0.475999            0.458227             1.96742
                  16            0.507732            0.486197             1.95243
                  17            0.539465            0.513677             1.93657
                  18            0.571199            0.540641             1.91984
                  19            0.602932             0.56706             1.90226
                  20            0.634665            0.592908             1.88385
                  21            0.666398            0.618159             1.86464
                  22            0.698132            0.642788             1.84463
                  23            0.729865            0.666769             1.82385
                  24            0.761598            0.690079             1.80232
                  25            0.793331            0.712694             1.78006
                  26            0.825065            0.734592             1.75709
                  27            0.856798             0.75575             1.73344
                  28            0.888531            0.776146             1.70914
                  29            0.920265            0.795762             1.68419
                  30            0.951998            0.814576             1.65864
                  31            0.983731             0.83257              1.6325
                  32             1.01546            0.849725             1.60581
                  33              1.0472            0.866025             1.57858
                  34             1.07893            0.881453             1.55085
                  35             1.11066            0.895994             1.52265
                  36              1.1424            0.909632               1.494
                  37             1.17413            0.922354             1.46493
                  38             1.20586            0.934148             1.43547
                  39              1.2376            0.945001             1.40565
                  40             1.26933            0.954902              1.3755
                  41             1.30106            0.963842             1.34506
                  42              1.3328            0.971812             1.31434
                  43             1.36453            0.978802             1.28339
                  44             1.39626            0.984808             1.25223
                  45               1.428            0.989821              1.2209
                  46             1.45973            0.993838             1.18942
                  47             1.49146            0.996855             1.15783
                  48              1.5232            0.998867             1.12617
                  49             1.55493            0.999874             1.09445
                  50             1.58666            0.999874             1.06272
                  51              1.6184            0.998867               1.031
                  52             1.65013            0.996855            0.999333
                  53             1.68186            0.993838            0.967745
                  54              1.7136            0.989821            0.936269
                  55             1.74533            0.984808            0.904935
                  56             1.77706            0.978802            0.873777
                  57              1.8088            0.971812            0.842824
                  58             1.84053            0.963842             0.81211
                  59             1.87226            0.954902            0.781663
                  60               1.904            0.945001            0.751515
                  61             1.93573            0.934148            0.721697
                  62             1.96746            0.922354            0.692238
                  63              1.9992            0.909632            0.663168
                  64             2.03093            0.895994            0.634517
                  65             2.06266            0.881453            0.606312
                  66              2.0944            0.866025            0.578583
                  67             2.12613            0.849725            0.551358
                  68             2.15786             0.83257            0.524663
                  69             2.18959            0.814576            0.498526
                  70             2.22133            0.795762            0.472974
                  71             2.25306            0.776146            0.448031
                  72             2.28479             0.75575            0.423723
                  73             2.31653            0.734592            0.400074
                  74             2.34826            0.712694            0.377108
                  75             2.37999            0.690079            0.354849
                  76             2.41173            0.666769            0.333319
                  77             2.44346            0.642788            0.312539
                  78             2.47519            0.618159             0.29253
                  79             2.50693            0.592908            0.273313
                  80             2.53866             0.56706            0.254907
                  81             2.57039            0.540641             0.23733
                  82             2.60213            0.513677              0.2206
                  83             2.63386            0.486197            0.204734
                  84             2.66559            0.458227            0.189748
                  85             2.69733            0.429795            0.175657
                  86             2.72906            0.400931            0.162475
                  87             2.76079            0.371662            0.150215
                  88             2.79253             0.34202            0.138891
                  89             2.82426            0.312033            0.128512
                  90             2.85599            0.281733             0.11909
                  91             2.88773            0.251148            0.110635
                  92             2.91946            0.220311            0.103154
                  93             2.95119            0.189251           0.0966547
                  94             2.98293            0.158001           0.0911445
                  95             3.01466            0.126592           0.0866286
                  96             3.04639            0.095056           0.0831115
                  97             3.07813           0.0634239           0.0805967
                  98             3.10986           0.0317279           0.0790868
                  99             3.14159                   0           0.0785834
