            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.799222
                   1            0.151982            0.151342           -0.785299
                   2            0.303964            0.302946           -0.774579
                   3            0.455945            0.454555           -0.763948
                   4            0.607927             0.60586           -0.749613
                   5            0.759909            0.756953           -0.733206
                   6            0.911891            0.907861           -0.715168
                   7             1.06387             1.05847           -0.694807
                   8             1.21585             1.20919            -0.67527
                   9             1.36784              1.3599           -0.655591
                  10             1.51982             1.51051           -0.635214
                  11              1.6718             1.66102           -0.614133
                  12             1.82378             1.81157           -0.593336
                  13             1.97576             1.96211           -0.572428
                  14             2.12774             2.11288           -0.553271
                  15             2.27973             2.26341           -0.532326
                  16             2.43171             2.41388           -0.510961
                  17             2.58369             2.56441           -0.490017
                  18             2.73567             2.71531           -0.471886
                  19             2.88765             2.86633           -0.454823
                  20             3.03964             3.01741           -0.438304
                  21             3.19162             3.16853            -0.42216
                  22              3.3436             3.31976           -0.407054
                  23             3.49558             3.47108           -0.392875
                  24             3.64756             3.62247           -0.379431
                  25             3.79954             3.77388           -0.366339
                  26             3.95153             3.92534            -0.35376
                  27             4.10351             4.07685           -0.341718
                  28             4.25549             4.22841           -0.330476
                  29             4.40747                4.38           -0.319568
                  30             4.55945             4.53162           -0.309021
                  31             4.71144             4.68326           -0.298822
                  32             4.86342             4.83496           -0.289548
                  33              5.0154              4.9867           -0.280967
                  34             5.16738             5.13846           -0.272841
                  35             5.31936             5.29023           -0.264864
                  36             5.47134             5.44202           -0.257225
                  37             5.62333             5.59383           -0.249984
                  38             5.77531             5.74566           -0.243133
                  39             5.92729              5.8975           -0.236532
                  40             6.07927             6.04935           -0.230177
                  41             6.23125             6.20121           -0.224085
                  42             6.38323             6.35308           -0.218308
                  43             6.53522             6.50496           -0.212781
                  44              6.6872             6.65685           -0.207478
                  45             6.83918             6.80874           -0.202368
                  46             6.99116             6.96065           -0.197532
                  47             7.14314             7.11256           -0.192947
                  48             7.29513             7.26448           -0.188569
                  49             7.44711              7.4164           -0.184306
                  50             7.59909             7.56833            -0.18018
                  51             7.75107             7.72026           -0.176212
                  52             7.90305             7.87219           -0.172424
                  53             8.05503             8.02413            -0.16878
                  54             8.20702             8.17607           -0.165262
                  55               8.359             8.32802           -0.161867
                  56             8.51098             8.47996           -0.158605
                  57             8.66296             8.63191           -0.155467
                  58             8.81494             8.78386           -0.152442
                  59             8.96693             8.93582           -0.149517
                  60             9.11891             9.08777           -0.146699
                  61             9.27089             9.23973           -0.143984
                  62             9.42287             9.39169           -0.141364
                  63             9.57485             9.54365           -0.138822
                  64             9.72683             9.69561           -0.136355
                  65             9.87882             9.84757           -0.133967
                  66             10.0308             9.99954            -0.13166
                  67             10.1828             10.1515           -0.129429
                  68             10.3348             10.3035           -0.127266
                  69             10.4867             10.4554           -0.125171
                  70             10.6387             10.6074           -0.123143
                  71             10.7907             10.7594           -0.121179
                  72             10.9427             10.9113           -0.119276
                  73             11.0947             11.0633           -0.117426
                  74             11.2467             11.2153            -0.11563
                  75             11.3986             11.3673           -0.113885
                  76             11.5506             11.5192            -0.11219
                  77             11.7026             11.6712            -0.11054
                  78             11.8546             11.8232           -0.108934
                  79             12.0066             11.9752            -0.10737
                  80             12.1585             12.1271           -0.105849
                  81             12.3105             12.2791           -0.104369
                  82             12.4625             12.4311           -0.102925
                  83             12.6145              12.583           -0.101533
                  84             12.7665              12.735           -0.100186
                  85             12.9185              12.887          -0.0988823
                  86             13.0704              13.039          -0.0976019
                  87             13.2224              13.191          -0.0963472
                  88             13.3744             13.3429          -0.0951174
                  89             13.5264             13.4949          -0.0939104
                  90             13.6784             13.6469          -0.0927273
                  91             13.8303             13.7989          -0.0915679
                  92             13.9823             13.9508          -0.0904328
                  93             14.1343             14.1028          -0.0893223
                  94             14.2863             14.2548          -0.0882372
                  95             14.4383             14.4068          -0.0871803
                  96             14.5903             14.5588          -0.0861567
                  97             14.7422             14.7107          -0.0851574
                  98             14.8942             14.8627          -0.0841965
                  99             15.0462             15.0147          -0.0833026
