            Interval               Theta              Radial            Vertical
                   0                   0                   0             1.17079
                   0                   0                   0             1.17079
                   1           0.0317333           0.0317279             1.17029
                   2           0.0634665           0.0634239             1.16878
                   3           0.0951998            0.095056             1.16626
                   4            0.126933            0.126592             1.16275
                   5            0.158666            0.158001             1.15823
                   6              0.1904            0.189251             1.15272
                   7            0.222133            0.220311             1.14622
                   8            0.253866            0.251148             1.13874
                   9            0.285599            0.281733             1.13028
                  10            0.317333            0.312033             1.12086
                  11            0.349066             0.34202             1.11048
                  12            0.380799            0.371662             1.09916
                  13            0.412532            0.400931              1.0869
                  14            0.444266            0.429795             1.07372
                  15            0.475999            0.458227             1.05963
                  16            0.507732            0.486197             1.04464
                  17            0.539465            0.513677             1.02877
                  18            0.571199            0.540641             1.01204
                  19            0.602932             0.56706            0.994467
                  20            0.634665            0.592908            0.976061
                  21            0.666398            0.618159            0.956844
                  22            0.698132            0.642788            0.936835
                  23            0.729865            0.666769            0.916055
                  24            0.761598            0.690079            0.894525
                  25            0.793331            0.712694            0.872266
                  26            0.825065            0.734592              0.8493
                  27            0.856798             0.75575            0.825652
                  28            0.888531            0.776146            0.801344
                  29            0.920265            0.795762            0.776401
                  30            0.951998            0.814576            0.750848
                  31            0.983731             0.83257            0.724711
                  32             1.01546            0.849725            0.698016
                  33              1.0472            0.866025            0.670791
                  34             1.07893            0.881453            0.643062
                  35             1.11066            0.895994            0.614858
                  36              1.1424            0.909632            0.586206
                  37             1.17413            0.922354            0.557136
                  38             1.20586            0.934148            0.527677
                  39              1.2376            0.945001            0.497859
                  40             1.26933            0.954902            0.467711
                  41             1.30106            0.963842            0.437265
                  42              1.3328            0.971812             0.40655
                  43             1.36453            0.978802            0.375598
                  44             1.39626            0.984808            0.344439
                  45               1.428            0.989821            0.313106
                  46             1.45973            0.993838            0.281629
                  47             1.49146            0.996855            0.250041
                  48              1.5232            0.998867            0.218373
                  49             1.55493            0.999874            0.186657
                  50             1.58666            0.999874            0.154925
                  51              1.6184            0.998867            0.123209
                  52             1.65013            0.996855           0.0915409
                  53             1.68186            0.993838           0.0599527
                  54              1.7136            0.989821           0.0284761
                  55             1.74533            0.984808         -0.00285728
                  56             1.77706            0.978802          -0.0340158
                  57              1.8088            0.971812           -0.064968
                  58             1.84053            0.963842          -0.0956829
                  59             1.87226            0.954902           -0.126129
                  60               1.904            0.945001           -0.156277
                  61             1.93573            0.934148           -0.186095
                  62             1.96746            0.922354           -0.215554
                  63              1.9992            0.909632           -0.244624
                  64             2.03093            0.895994           -0.273276
                  65             2.06266            0.881453            -0.30148
                  66              2.0944            0.866025           -0.329209
                  67             2.12613            0.849725           -0.356435
                  68             2.15786             0.83257           -0.383129
                  69             2.18959            0.814576           -0.409266
                  70             2.22133            0.795762           -0.434819
                  71             2.25306            0.776146           -0.459762
                  72             2.28479             0.75575            -0.48407
                  73             2.31653            0.734592           -0.507719
                  74             2.34826            0.712694           -0.530684
                  75             2.37999            0.690079           -0.552943
                  76             2.41173            0.666769           -0.574474
                  77             2.44346            0.642788           -0.595254
                  78             2.47519            0.618159           -0.615262
                  79             2.50693            0.592908           -0.634479
                  80             2.53866             0.56706           -0.652886
                  81             2.57039            0.540641           -0.670463
                  82             2.60213            0.513677           -0.687193
                  83             2.63386            0.486197           -0.703058
                  84             2.66559            0.458227           -0.718045
                  85             2.69733            0.429795           -0.732136
                  86             2.72906            0.400931           -0.745318
                  87             2.76079            0.371662           -0.757577
                  88             2.79253             0.34202           -0.768902
                  89             2.82426            0.312033            -0.77928
                  90             2.85599            0.281733           -0.788702
                  91             2.88773            0.251148           -0.797158
                  92             2.91946            0.220311           -0.804639
                  93             2.95119            0.189251           -0.811138
                  94             2.98293            0.158001           -0.816648
                  95             3.01466            0.126592           -0.821164
                  96             3.04639            0.095056           -0.824681
                  97             3.07813           0.0634239           -0.827196
                  98             3.10986           0.0317279           -0.828706
                  99             3.14159                   0           -0.829209
