            Interval               Theta              Radial            Vertical
                   0                   0                   0              1.0848
                   0                   0                   0              1.0848
                   1           0.0317333           0.0317279              1.0843
                   2           0.0634665           0.0634239             1.08279
                   3           0.0951998            0.095056             1.08027
                   4            0.126933            0.126592             1.07676
                   5            0.158666            0.158001             1.07224
                   6              0.1904            0.189251             1.06673
                   7            0.222133            0.220311             1.06023
                   8            0.253866            0.251148             1.05275
                   9            0.285599            0.281733             1.04429
                  10            0.317333            0.312033             1.03487
                  11            0.349066             0.34202             1.02449
                  12            0.380799            0.371662             1.01317
                  13            0.412532            0.400931             1.00091
                  14            0.444266            0.429795            0.987728
                  15            0.475999            0.458227            0.973637
                  16            0.507732            0.486197             0.95865
                  17            0.539465            0.513677            0.942785
                  18            0.571199            0.540641            0.926055
                  19            0.602932             0.56706            0.908478
                  20            0.634665            0.592908            0.890071
                  21            0.666398            0.618159            0.870854
                  22            0.698132            0.642788            0.850846
                  23            0.729865            0.666769            0.830066
                  24            0.761598            0.690079            0.808535
                  25            0.793331            0.712694            0.786276
                  26            0.825065            0.734592            0.763311
                  27            0.856798             0.75575            0.739662
                  28            0.888531            0.776146            0.715354
                  29            0.920265            0.795762            0.690411
                  30            0.951998            0.814576            0.664858
                  31            0.983731             0.83257            0.638721
                  32             1.01546            0.849725            0.612027
                  33              1.0472            0.866025            0.584801
                  34             1.07893            0.881453            0.557072
                  35             1.11066            0.895994            0.528868
                  36              1.1424            0.909632            0.500216
                  37             1.17413            0.922354            0.471146
                  38             1.20586            0.934148            0.441687
                  39              1.2376            0.945001            0.411869
                  40             1.26933            0.954902            0.381721
                  41             1.30106            0.963842            0.351275
                  42              1.3328            0.971812             0.32056
                  43             1.36453            0.978802            0.289608
                  44             1.39626            0.984808            0.258449
                  45               1.428            0.989821            0.227116
                  46             1.45973            0.993838            0.195639
                  47             1.49146            0.996855            0.164051
                  48              1.5232            0.998867            0.132383
                  49             1.55493            0.999874            0.100667
                  50             1.58666            0.999874           0.0689351
                  51              1.6184            0.998867           0.0372192
                  52             1.65013            0.996855          0.00555115
                  53             1.68186            0.993838          -0.0260371
                  54              1.7136            0.989821          -0.0575137
                  55             1.74533            0.984808          -0.0888471
                  56             1.77706            0.978802           -0.120006
                  57              1.8088            0.971812           -0.150958
                  58             1.84053            0.963842           -0.181673
                  59             1.87226            0.954902           -0.212119
                  60               1.904            0.945001           -0.242267
                  61             1.93573            0.934148           -0.272085
                  62             1.96746            0.922354           -0.301544
                  63              1.9992            0.909632           -0.330614
                  64             2.03093            0.895994           -0.359266
                  65             2.06266            0.881453            -0.38747
                  66              2.0944            0.866025           -0.415199
                  67             2.12613            0.849725           -0.442424
                  68             2.15786             0.83257           -0.469119
                  69             2.18959            0.814576           -0.495256
                  70             2.22133            0.795762           -0.520809
                  71             2.25306            0.776146           -0.545752
                  72             2.28479             0.75575            -0.57006
                  73             2.31653            0.734592           -0.593708
                  74             2.34826            0.712694           -0.616674
                  75             2.37999            0.690079           -0.638933
                  76             2.41173            0.666769           -0.660463
                  77             2.44346            0.642788           -0.681243
                  78             2.47519            0.618159           -0.701252
                  79             2.50693            0.592908           -0.720469
                  80             2.53866             0.56706           -0.738875
                  81             2.57039            0.540641           -0.756452
                  82             2.60213            0.513677           -0.773182
                  83             2.63386            0.486197           -0.789048
                  84             2.66559            0.458227           -0.804034
                  85             2.69733            0.429795           -0.818125
                  86             2.72906            0.400931           -0.831307
                  87             2.76079            0.371662           -0.843567
                  88             2.79253             0.34202           -0.854892
                  89             2.82426            0.312033            -0.86527
                  90             2.85599            0.281733           -0.874692
                  91             2.88773            0.251148           -0.883148
                  92             2.91946            0.220311           -0.890629
                  93             2.95119            0.189251           -0.897128
                  94             2.98293            0.158001           -0.902638
                  95             3.01466            0.126592           -0.907154
                  96             3.04639            0.095056           -0.910671
                  97             3.07813           0.0634239           -0.913186
                  98             3.10986           0.0317279           -0.914695
                  99             3.14159                   0           -0.915199
