            Interval               Theta              Radial            Vertical
                   0                   0                   0             0.73681
                   0                   0                   0             0.73681
                   1           0.0317333           0.0317279            0.736306
                   2           0.0634665           0.0634239            0.734796
                   3           0.0951998            0.095056            0.732282
                   4            0.126933            0.126592            0.728764
                   5            0.158666            0.158001            0.724249
                   6              0.1904            0.189251            0.718738
                   7            0.222133            0.220311            0.712239
                   8            0.253866            0.251148            0.704758
                   9            0.285599            0.281733            0.696303
                  10            0.317333            0.312033            0.686881
                  11            0.349066             0.34202            0.676502
                  12            0.380799            0.371662            0.665178
                  13            0.412532            0.400931            0.652918
                  14            0.444266            0.429795            0.639736
                  15            0.475999            0.458227            0.625645
                  16            0.507732            0.486197            0.610659
                  17            0.539465            0.513677            0.594793
                  18            0.571199            0.540641            0.578063
                  19            0.602932             0.56706            0.560486
                  20            0.634665            0.592908             0.54208
                  21            0.666398            0.618159            0.522863
                  22            0.698132            0.642788            0.502854
                  23            0.729865            0.666769            0.482074
                  24            0.761598            0.690079            0.460544
                  25            0.793331            0.712694            0.438285
                  26            0.825065            0.734592            0.415319
                  27            0.856798             0.75575             0.39167
                  28            0.888531            0.776146            0.367362
                  29            0.920265            0.795762            0.342419
                  30            0.951998            0.814576            0.316867
                  31            0.983731             0.83257             0.29073
                  32             1.01546            0.849725            0.264035
                  33              1.0472            0.866025             0.23681
                  34             1.07893            0.881453            0.209081
                  35             1.11066            0.895994            0.180876
                  36              1.1424            0.909632            0.152225
                  37             1.17413            0.922354            0.123155
                  38             1.20586            0.934148           0.0936959
                  39              1.2376            0.945001           0.0638776
                  40             1.26933            0.954902             0.03373
                  41             1.30106            0.963842          0.00328348
                  42              1.3328            0.971812          -0.0274314
                  43             1.36453            0.978802          -0.0583837
                  44             1.39626            0.984808          -0.0895422
                  45               1.428            0.989821           -0.120875
                  46             1.45973            0.993838           -0.152352
                  47             1.49146            0.996855            -0.18394
                  48              1.5232            0.998867           -0.215608
                  49             1.55493            0.999874           -0.247324
                  50             1.58666            0.999874           -0.279056
                  51              1.6184            0.998867           -0.310772
                  52             1.65013            0.996855            -0.34244
                  53             1.68186            0.993838           -0.374029
                  54              1.7136            0.989821           -0.405505
                  55             1.74533            0.984808           -0.436839
                  56             1.77706            0.978802           -0.467997
                  57              1.8088            0.971812           -0.498949
                  58             1.84053            0.963842           -0.529664
                  59             1.87226            0.954902           -0.560111
                  60               1.904            0.945001           -0.590258
                  61             1.93573            0.934148           -0.620077
                  62             1.96746            0.922354           -0.649535
                  63              1.9992            0.909632           -0.678605
                  64             2.03093            0.895994           -0.707257
                  65             2.06266            0.881453           -0.735461
                  66              2.0944            0.866025            -0.76319
                  67             2.12613            0.849725           -0.790416
                  68             2.15786             0.83257            -0.81711
                  69             2.18959            0.814576           -0.843247
                  70             2.22133            0.795762             -0.8688
                  71             2.25306            0.776146           -0.893743
                  72             2.28479             0.75575           -0.918051
                  73             2.31653            0.734592             -0.9417
                  74             2.34826            0.712694           -0.964665
                  75             2.37999            0.690079           -0.986924
                  76             2.41173            0.666769            -1.00845
                  77             2.44346            0.642788            -1.02923
                  78             2.47519            0.618159            -1.04924
                  79             2.50693            0.592908            -1.06846
                  80             2.53866             0.56706            -1.08687
                  81             2.57039            0.540641            -1.10444
                  82             2.60213            0.513677            -1.12117
                  83             2.63386            0.486197            -1.13704
                  84             2.66559            0.458227            -1.15203
                  85             2.69733            0.429795            -1.16612
                  86             2.72906            0.400931             -1.1793
                  87             2.76079            0.371662            -1.19156
                  88             2.79253             0.34202            -1.20288
                  89             2.82426            0.312033            -1.21326
                  90             2.85599            0.281733            -1.22268
                  91             2.88773            0.251148            -1.23114
                  92             2.91946            0.220311            -1.23862
                  93             2.95119            0.189251            -1.24512
                  94             2.98293            0.158001            -1.25063
                  95             3.01466            0.126592            -1.25515
                  96             3.04639            0.095056            -1.25866
                  97             3.07813           0.0634239            -1.26118
                  98             3.10986           0.0317279            -1.26269
                  99             3.14159                   0            -1.26319
