            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.931097
                   1            0.152081            0.151217           -0.914911
                   2            0.304163            0.302771           -0.902252
                   3            0.456244            0.454349            -0.88989
                   4            0.608325            0.605504           -0.873129
                   5            0.760407            0.756366           -0.853913
                   6            0.912488            0.907003           -0.833002
                   7             1.06457             1.05724            -0.80941
                   8             1.21665             1.20766           -0.786936
                   9             1.36873             1.35809           -0.764616
                  10             1.52081             1.50843           -0.741679
                  11             1.67289             1.65865           -0.717975
                  12             1.82498             1.80896           -0.694808
                  13             1.97706             1.95924           -0.671454
                  14             2.12914             2.10985           -0.650355
                  15             2.28122             2.26014           -0.627097
                  16              2.4333             2.41033            -0.60316
                  17             2.58538             2.56057           -0.579579
                  18             2.73746             2.71131           -0.559405
                  19             2.88955             2.86221           -0.540524
                  20             3.04163             3.01319           -0.522228
                  21             3.19371             3.16421           -0.504275
                  22             3.34579             3.31536           -0.487525
                  23             3.49787             3.46663           -0.471857
                  24             3.64995             3.61799           -0.457032
                  25             3.80203             3.76938           -0.442511
                  26             3.95411             3.92081           -0.428508
                  27              4.1062              4.0723           -0.415037
                  28             4.25828             4.22386           -0.402498
                  29             4.41036             4.37545            -0.39026
                  30             4.56244             4.52706           -0.378358
                  31             4.71452              4.6787           -0.366757
                  32              4.8666             4.83042           -0.356275
                  33             5.01868              4.9822            -0.34663
                  34             5.17076               5.134           -0.337503
                  35             5.32285             5.28581           -0.328463
                  36             5.47493             5.43765           -0.319774
                  37             5.62701             5.58951           -0.311531
                  38             5.77909             5.74139           -0.303731
                  39             5.93117             5.89328           -0.296177
                  40             6.08325             6.04519           -0.288867
                  41             6.23533              6.1971           -0.281828
                  42             6.38742             6.34904           -0.275153
                  43              6.5395             6.50099           -0.268751
                  44             6.69158             6.65294            -0.26259
                  45             6.84366             6.80491           -0.256624
                  46             6.99574             6.95688           -0.250983
                  47             7.14782             7.10887           -0.245642
                  48              7.2999             7.26087           -0.240541
                  49             7.45198             7.41287           -0.235541
                  50             7.60407             7.56487           -0.230675
                  51             7.75615             7.71688           -0.225983
                  52             7.90823             7.86889           -0.221501
                  53             8.06031             8.02091           -0.217177
                  54             8.21239             8.17294           -0.212988
                  55             8.36447             8.32496            -0.20893
                  56             8.51655             8.47699           -0.205026
                  57             8.66864             8.62903           -0.201263
                  58             8.82072             8.78107           -0.197628
                  59              8.9728             8.93311           -0.194101
                  60             9.12488             9.08515           -0.190695
                  61             9.27696              9.2372           -0.187408
                  62             9.42904             9.38924            -0.18423
                  63             9.58112             9.54129           -0.181134
                  64              9.7332             9.69335           -0.178117
                  65             9.88529              9.8454           -0.175186
                  66             10.0374             9.99745           -0.172352
                  67             10.1894             10.1495           -0.169603
                  68             10.3415             10.3016           -0.166931
                  69             10.4936             10.4536           -0.164333
                  70             10.6457             10.6057           -0.161811
                  71             10.7978             10.7577           -0.159363
                  72             10.9499             10.9098           -0.156982
                  73             11.1019             11.0619           -0.154661
                  74              11.254             11.2139             -0.1524
                  75             11.4061              11.366           -0.150195
                  76             11.5582             11.5181           -0.148047
                  77             11.7103             11.6701           -0.145949
                  78             11.8623             11.8222           -0.143899
                  79             12.0144             11.9743           -0.141896
                  80             12.1665             12.1263           -0.139941
                  81             12.3186             12.2784           -0.138033
                  82             12.4707             12.4305           -0.136167
                  83             12.6227             12.5826           -0.134355
                  84             12.7748             12.7346           -0.132592
                  85             12.9269             12.8867           -0.130875
                  86              13.079             13.0388           -0.129183
                  87             13.2311             13.1908           -0.127519
                  88             13.3832             13.3429           -0.125883
                  89             13.5352              13.495            -0.12427
                  90             13.6873             13.6471           -0.122684
                  91             13.8394             13.7991           -0.121123
                  92             13.9915             13.9512           -0.119588
                  93             14.1436             14.1033           -0.118079
                  94             14.2956             14.2554           -0.116596
                  95             14.4477             14.4074           -0.115143
                  96             14.5998             14.5595           -0.113722
                  97             14.7519             14.7116           -0.112324
                  98              14.904             14.8637           -0.110961
                  99             15.0561             15.0157           -0.109653
