            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.89083
                   0                   0                   0             3.89083
                   1           0.0317333           0.0317279             3.89032
                   2           0.0634665           0.0634239             3.88881
                   3           0.0951998            0.095056              3.8863
                   4            0.126933            0.126592             3.88278
                   5            0.158666            0.158001             3.87826
                   6              0.1904            0.189251             3.87275
                   7            0.222133            0.220311             3.86626
                   8            0.253866            0.251148             3.85877
                   9            0.285599            0.281733             3.85032
                  10            0.317333            0.312033              3.8409
                  11            0.349066             0.34202             3.83052
                  12            0.380799            0.371662             3.81919
                  13            0.412532            0.400931             3.80693
                  14            0.444266            0.429795             3.79375
                  15            0.475999            0.458227             3.77966
                  16            0.507732            0.486197             3.76468
                  17            0.539465            0.513677             3.74881
                  18            0.571199            0.540641             3.73208
                  19            0.602932             0.56706              3.7145
                  20            0.634665            0.592908              3.6961
                  21            0.666398            0.618159             3.67688
                  22            0.698132            0.642788             3.65687
                  23            0.729865            0.666769             3.63609
                  24            0.761598            0.690079             3.61456
                  25            0.793331            0.712694              3.5923
                  26            0.825065            0.734592             3.56934
                  27            0.856798             0.75575             3.54569
                  28            0.888531            0.776146             3.52138
                  29            0.920265            0.795762             3.49644
                  30            0.951998            0.814576             3.47088
                  31            0.983731             0.83257             3.44475
                  32             1.01546            0.849725             3.41805
                  33              1.0472            0.866025             3.39083
                  34             1.07893            0.881453              3.3631
                  35             1.11066            0.895994             3.33489
                  36              1.1424            0.909632             3.30624
                  37             1.17413            0.922354             3.27717
                  38             1.20586            0.934148             3.24771
                  39              1.2376            0.945001             3.21789
                  40             1.26933            0.954902             3.18775
                  41             1.30106            0.963842              3.1573
                  42              1.3328            0.971812             3.12659
                  43             1.36453            0.978802             3.09563
                  44             1.39626            0.984808             3.06447
                  45               1.428            0.989821             3.03314
                  46             1.45973            0.993838             3.00166
                  47             1.49146            0.996855             2.97008
                  48              1.5232            0.998867             2.93841
                  49             1.55493            0.999874             2.90669
                  50             1.58666            0.999874             2.87496
                  51              1.6184            0.998867             2.84324
                  52             1.65013            0.996855             2.81158
                  53             1.68186            0.993838             2.77999
                  54              1.7136            0.989821             2.74851
                  55             1.74533            0.984808             2.71718
                  56             1.77706            0.978802             2.68602
                  57              1.8088            0.971812             2.65507
                  58             1.84053            0.963842             2.62435
                  59             1.87226            0.954902             2.59391
                  60               1.904            0.945001             2.56376
                  61             1.93573            0.934148             2.53394
                  62             1.96746            0.922354             2.50448
                  63              1.9992            0.909632             2.47541
                  64             2.03093            0.895994             2.44676
                  65             2.06266            0.881453             2.41856
                  66              2.0944            0.866025             2.39083
                  67             2.12613            0.849725              2.3636
                  68             2.15786             0.83257             2.33691
                  69             2.18959            0.814576             2.31077
                  70             2.22133            0.795762             2.28522
                  71             2.25306            0.776146             2.26027
                  72             2.28479             0.75575             2.23597
                  73             2.31653            0.734592             2.21232
                  74             2.34826            0.712694             2.18935
                  75             2.37999            0.690079             2.16709
                  76             2.41173            0.666769             2.14556
                  77             2.44346            0.642788             2.12478
                  78             2.47519            0.618159             2.10477
                  79             2.50693            0.592908             2.08556
                  80             2.53866             0.56706             2.06715
                  81             2.57039            0.540641             2.04957
                  82             2.60213            0.513677             2.03284
                  83             2.63386            0.486197             2.01698
                  84             2.66559            0.458227             2.00199
                  85             2.69733            0.429795              1.9879
                  86             2.72906            0.400931             1.97472
                  87             2.76079            0.371662             1.96246
                  88             2.79253             0.34202             1.95113
                  89             2.82426            0.312033             1.94075
                  90             2.85599            0.281733             1.93133
                  91             2.88773            0.251148             1.92288
                  92             2.91946            0.220311              1.9154
                  93             2.95119            0.189251              1.9089
                  94             2.98293            0.158001             1.90339
                  95             3.01466            0.126592             1.89887
                  96             3.04639            0.095056             1.89535
                  97             3.07813           0.0634239             1.89284
                  98             3.10986           0.0317279             1.89133
                  99             3.14159                   0             1.89083
