            Interval               Theta              Radial            Vertical
                   0                   0                   0             1.46377
                   0                   0                   0             1.46377
                   1           0.0317333           0.0317279             1.46326
                   2           0.0634665           0.0634239             1.46175
                   3           0.0951998            0.095056             1.45924
                   4            0.126933            0.126592             1.45572
                   5            0.158666            0.158001             1.45121
                   6              0.1904            0.189251              1.4457
                   7            0.222133            0.220311              1.4392
                   8            0.253866            0.251148             1.43172
                   9            0.285599            0.281733             1.42326
                  10            0.317333            0.312033             1.41384
                  11            0.349066             0.34202             1.40346
                  12            0.380799            0.371662             1.39214
                  13            0.412532            0.400931             1.37988
                  14            0.444266            0.429795             1.36669
                  15            0.475999            0.458227              1.3526
                  16            0.507732            0.486197             1.33762
                  17            0.539465            0.513677             1.32175
                  18            0.571199            0.540641             1.30502
                  19            0.602932             0.56706             1.28744
                  20            0.634665            0.592908             1.26904
                  21            0.666398            0.618159             1.24982
                  22            0.698132            0.642788             1.22981
                  23            0.729865            0.666769             1.20903
                  24            0.761598            0.690079              1.1875
                  25            0.793331            0.712694             1.16524
                  26            0.825065            0.734592             1.14228
                  27            0.856798             0.75575             1.11863
                  28            0.888531            0.776146             1.09432
                  29            0.920265            0.795762             1.06938
                  30            0.951998            0.814576             1.04383
                  31            0.983731             0.83257             1.01769
                  32             1.01546            0.849725            0.990994
                  33              1.0472            0.866025            0.963768
                  34             1.07893            0.881453            0.936039
                  35             1.11066            0.895994            0.907835
                  36              1.1424            0.909632            0.879183
                  37             1.17413            0.922354            0.850113
                  38             1.20586            0.934148            0.820654
                  39              1.2376            0.945001            0.790836
                  40             1.26933            0.954902            0.760688
                  41             1.30106            0.963842            0.730242
                  42              1.3328            0.971812            0.699527
                  43             1.36453            0.978802            0.668575
                  44             1.39626            0.984808            0.637416
                  45               1.428            0.989821            0.606083
                  46             1.45973            0.993838            0.574606
                  47             1.49146            0.996855            0.543018
                  48              1.5232            0.998867             0.51135
                  49             1.55493            0.999874            0.479634
                  50             1.58666            0.999874            0.447902
                  51              1.6184            0.998867            0.416186
                  52             1.65013            0.996855            0.384518
                  53             1.68186            0.993838             0.35293
                  54              1.7136            0.989821            0.321453
                  55             1.74533            0.984808             0.29012
                  56             1.77706            0.978802            0.258961
                  57              1.8088            0.971812            0.228009
                  58             1.84053            0.963842            0.197294
                  59             1.87226            0.954902            0.166848
                  60               1.904            0.945001              0.1367
                  61             1.93573            0.934148            0.106882
                  62             1.96746            0.922354            0.077423
                  63              1.9992            0.909632           0.0483531
                  64             2.03093            0.895994           0.0197015
                  65             2.06266            0.881453         -0.00850295
                  66              2.0944            0.866025          -0.0362319
                  67             2.12613            0.849725          -0.0634573
                  68             2.15786             0.83257          -0.0901519
                  69             2.18959            0.814576           -0.116289
                  70             2.22133            0.795762           -0.141842
                  71             2.25306            0.776146           -0.166785
                  72             2.28479             0.75575           -0.191093
                  73             2.31653            0.734592           -0.214741
                  74             2.34826            0.712694           -0.237707
                  75             2.37999            0.690079           -0.259966
                  76             2.41173            0.666769           -0.281496
                  77             2.44346            0.642788           -0.302276
                  78             2.47519            0.618159           -0.322285
                  79             2.50693            0.592908           -0.341502
                  80             2.53866             0.56706           -0.359908
                  81             2.57039            0.540641           -0.377485
                  82             2.60213            0.513677           -0.394215
                  83             2.63386            0.486197           -0.410081
                  84             2.66559            0.458227           -0.425067
                  85             2.69733            0.429795           -0.439158
                  86             2.72906            0.400931            -0.45234
                  87             2.76079            0.371662             -0.4646
                  88             2.79253             0.34202           -0.475924
                  89             2.82426            0.312033           -0.486303
                  90             2.85599            0.281733           -0.495725
                  91             2.88773            0.251148           -0.504181
                  92             2.91946            0.220311           -0.511662
                  93             2.95119            0.189251           -0.518161
                  94             2.98293            0.158001           -0.523671
                  95             3.01466            0.126592           -0.528187
                  96             3.04639            0.095056           -0.531704
                  97             3.07813           0.0634239           -0.534219
                  98             3.10986           0.0317279           -0.535728
                  99             3.14159                   0           -0.536232
