            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -1.72469
                   1            0.153343            0.147548            -1.68296
                   2            0.306686            0.295537            -1.64276
                   3            0.460029            0.444398            -1.60596
                   4            0.613372            0.590098            -1.55815
                   5            0.766715            0.732232             -1.5006
                   6            0.920058            0.872727            -1.43916
                   7              1.0734             1.01153            -1.37399
                   8             1.22674             1.15296            -1.31472
                   9             1.38009             1.29707            -1.26231
                  10             1.53343             1.44401            -1.21848
                  11             1.68677             1.59168            -1.17715
                  12             1.84012             1.74112            -1.14276
                  13             1.99346             1.89082            -1.10953
                  14              2.1468             2.04188             -1.0832
                  15             2.30014             2.19113              -1.048
                  16             2.45349             2.33879            -1.00665
                  17             2.60683             2.48581            -0.96308
                  18             2.76017             2.63532           -0.929009
                  19             2.91352             2.78545           -0.897745
                  20             3.06686             2.93559           -0.866576
                  21              3.2202             3.08577           -0.835615
                  22             3.37354             3.23679           -0.808986
                  23             3.52689             3.38846           -0.786447
                  24             3.68023             3.54066           -0.767754
                  25             3.83357             3.69286           -0.749032
                  26             3.98692             3.84513           -0.730932
                  27             4.14026             3.99729           -0.711933
                  28              4.2936             4.14966           -0.694712
                  29             4.44695             4.30185           -0.675874
                  30             4.60029             4.45387           -0.655794
                  31             4.75363             4.60567           -0.634125
                  32             4.90697             4.75797           -0.616225
                  33             5.06032             4.91061           -0.601607
                  34             5.21366              5.0634           -0.588566
                  35               5.367              5.2161            -0.57451
                  36             5.52035             5.36885           -0.561041
                  37             5.67369             5.52171           -0.548935
                  38             5.82703             5.67468           -0.538239
                  39             5.98037             5.82763           -0.527238
                  40             6.13372             5.98055           -0.515835
                  41             6.28706             6.13343           -0.503932
                  42              6.4404             6.28636           -0.492783
                  43             6.59375             6.43931           -0.481801
                  44             6.74709             6.59228           -0.471059
                  45             6.90043             6.74522           -0.460018
                  46             7.05378             6.89825           -0.450229
                  47             7.20712             7.05137           -0.441811
                  48             7.36046             7.20453            -0.43437
                  49              7.5138             7.35766           -0.426399
                  50             7.66715             7.51078           -0.418124
                  51             7.82049             7.66391           -0.410067
                  52             7.97383             7.81708           -0.402702
                  53             8.12718             7.97025            -0.39544
                  54             8.28052             8.12342            -0.38805
                  55             8.43386             8.27657           -0.380537
                  56              8.5872             8.42975           -0.373429
                  57             8.74055             8.58295           -0.366688
                  58             8.89389             8.73616           -0.360266
                  59             9.04723             8.88936           -0.353861
                  60             9.20058             9.04259           -0.347811
                  61             9.35392             9.19583           -0.342179
                  62             9.50726             9.34908           -0.336933
                  63             9.66061             9.50233            -0.33154
                  64             9.81395             9.65557           -0.325982
                  65             9.96729             9.80881           -0.320447
                  66             10.1206             9.96207           -0.315252
                  67              10.274             10.1153           -0.310262
                  68             10.4273             10.2686           -0.305326
                  69             10.5807             10.4219           -0.300396
                  70              10.734             10.5751           -0.295651
                  71             10.8873             10.7284           -0.291129
                  72             11.0407             10.8817           -0.286786
                  73              11.194              11.035            -0.28249
                  74             11.3474             11.1883           -0.278291
                  75             11.5007             11.3415           -0.274211
                  76             11.6541             11.4948           -0.270276
                  77             11.8074             11.6481           -0.266347
                  78             11.9607             11.8014           -0.262399
                  79             12.1141             11.9547           -0.258479
                  80             12.2674              12.108           -0.254719
                  81             12.4208             12.2613           -0.251097
                  82             12.5741             12.4146           -0.247545
                  83             12.7275             12.5679            -0.24404
                  84             12.8808             12.7212           -0.240625
                  85             13.0341             12.8745           -0.237335
                  86             13.1875             13.0278           -0.234102
                  87             13.3408             13.1811           -0.230902
                  88             13.4942             13.3345           -0.227733
                  89             13.6475             13.4878           -0.224597
                  90             13.8009             13.6411           -0.221519
                  91             13.9542             13.7944           -0.218471
                  92             14.1076             13.9477           -0.215446
                  93             14.2609              14.101           -0.212455
                  94             14.4142             14.2543           -0.209534
                  95             14.5676             14.4076           -0.206686
                  96             14.7209              14.561           -0.203907
                  97             14.8743             14.7143           -0.201147
                  98             15.0276             14.8676           -0.198444
                  99              15.181             15.0209           -0.195857
