            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.712742
                   1            0.151883            0.151526           -0.702331
                   2            0.303766            0.303189           -0.694151
                   3            0.455649            0.454832            -0.68562
                   4            0.607533            0.606288           -0.674239
                   5            0.759416            0.757604           -0.661123
                   6            0.911299            0.908777           -0.646456
                   7             1.06318             1.05976           -0.629942
                   8             1.21507             1.21077           -0.613712
                   9             1.36695             1.36174           -0.597013
                  10             1.51883             1.51262           -0.579594
                  11             1.67071             1.66342           -0.561553
                  12              1.8226             1.81424           -0.543532
                  13             1.97448             1.96504           -0.525457
                  14             2.12636             2.11597           -0.508441
                  15             2.27825             2.26675           -0.490223
                  16             2.43013             2.41752            -0.47187
                  17             2.58201             2.56834           -0.453946
                  18              2.7339             2.71939           -0.437973
                  19             2.88578             2.87051           -0.422773
                  20             3.03766             3.02167           -0.408059
                  21             3.18955             3.17288           -0.393745
                  22             3.34143             3.32416           -0.380237
                  23             3.49331             3.47551           -0.367458
                  24              3.6452              3.6269           -0.355287
                  25             3.79708             3.77833           -0.343515
                  26             3.94896             3.92979           -0.332238
                  27             4.10085             4.08129           -0.321472
                  28             4.25273             4.23284           -0.311339
                  29             4.40461             4.38441           -0.301571
                  30             4.55649               4.536            -0.29218
                  31             4.70838             4.68762           -0.283167
                  32             4.86026             4.83927           -0.274833
                  33             5.01214             4.99095           -0.267026
                  34             5.16403             5.14265           -0.259604
                  35             5.31591             5.29437             -0.2524
                  36             5.46779             5.44609           -0.245513
                  37             5.61968             5.59784           -0.238965
                  38             5.77156             5.74959           -0.232745
                  39             5.92344             5.90136           -0.226775
                  40             6.07533             6.05313           -0.221047
                  41             6.22721             6.20492           -0.215564
                  42             6.37909             6.35671           -0.210341
                  43             6.53098             6.50851           -0.205341
                  44             6.68286             6.66032           -0.200545
                  45             6.83474             6.81213           -0.195935
                  46             6.98663             6.96395           -0.191544
                  47             7.13851             7.11578           -0.187353
                  48             7.29039             7.26761           -0.183337
                  49             7.44228             7.41944           -0.179448
                  50             7.59416             7.57128           -0.175695
                  51             7.74604             7.72312           -0.172085
                  52             7.89792             7.87496           -0.168622
                  53             8.04981             8.02681           -0.165286
                  54             8.20169             8.17866           -0.162068
                  55             8.35357             8.33051           -0.158961
                  56             8.50546             8.48236           -0.155968
                  57             8.65734             8.63422           -0.153081
                  58             8.80922             8.78607           -0.150293
                  59             8.96111             8.93793           -0.147596
                  60             9.11299             9.08979           -0.144991
                  61             9.26487             9.24166           -0.142473
                  62             9.41676             9.39352           -0.140037
                  63             9.56864             9.54538           -0.137675
                  64             9.72052             9.69725           -0.135383
                  65             9.87241             9.84912           -0.133161
                  66             10.0243              10.001           -0.131007
                  67             10.1762             10.1529           -0.128919
                  68             10.3281             10.3047           -0.126891
                  69             10.4799             10.4566           -0.124923
                  70             10.6318             10.6085           -0.123013
                  71             10.7837             10.7603           -0.121158
                  72             10.9356             10.9122           -0.119355
                  73             11.0875             11.0641           -0.117599
                  74             11.2394              11.216           -0.115891
                  75             11.3912             11.3678           -0.114226
                  76             11.5431             11.5197           -0.112605
                  77              11.695             11.6716           -0.111024
                  78             11.8469             11.8235           -0.109482
                  79             11.9988             11.9753           -0.107978
                  80             12.1507             12.1272            -0.10651
                  81             12.3025             12.2791           -0.105077
                  82             12.4544              12.431           -0.103676
                  83             12.6063             12.5828           -0.102318
                  84             12.7582             12.7347           -0.100996
                  85             12.9101             12.8866           -0.099707
                  86              13.062             13.0385          -0.0984394
                  87             13.2138             13.1903          -0.0971942
                  88             13.3657             13.3422          -0.0959704
                  89             13.5176             13.4941          -0.0947667
                  90             13.6695              13.646          -0.0935836
                  91             13.8214             13.7979          -0.0924207
                  92             13.9733             13.9497          -0.0912782
                  93             14.1251             14.1016           -0.090156
                  94              14.277             14.2535          -0.0890544
                  95             14.4289             14.4054          -0.0879747
                  96             14.5808             14.5573          -0.0869191
                  97             14.7327             14.7091          -0.0858817
                  98             14.8846              14.861            -0.08487
                  99             15.0364             15.0129           -0.083898
