            Interval               Theta              Radial            Vertical
                   0                   0                   0            -3.32206
                   0                   0                   0            -3.32206
                   1           0.0317333           0.0317279            -3.32257
                   2           0.0634665           0.0634239            -3.32408
                   3           0.0951998            0.095056            -3.32659
                   4            0.126933            0.126592            -3.33011
                   5            0.158666            0.158001            -3.33462
                   6              0.1904            0.189251            -3.34013
                   7            0.222133            0.220311            -3.34663
                   8            0.253866            0.251148            -3.35411
                   9            0.285599            0.281733            -3.36257
                  10            0.317333            0.312033            -3.37199
                  11            0.349066             0.34202            -3.38237
                  12            0.380799            0.371662            -3.39369
                  13            0.412532            0.400931            -3.40595
                  14            0.444266            0.429795            -3.41914
                  15            0.475999            0.458227            -3.43323
                  16            0.507732            0.486197            -3.44821
                  17            0.539465            0.513677            -3.46408
                  18            0.571199            0.540641            -3.48081
                  19            0.602932             0.56706            -3.49839
                  20            0.634665            0.592908            -3.51679
                  21            0.666398            0.618159            -3.53601
                  22            0.698132            0.642788            -3.55602
                  23            0.729865            0.666769             -3.5768
                  24            0.761598            0.690079            -3.59833
                  25            0.793331            0.712694            -3.62059
                  26            0.825065            0.734592            -3.64355
                  27            0.856798             0.75575             -3.6672
                  28            0.888531            0.776146            -3.69151
                  29            0.920265            0.795762            -3.71645
                  30            0.951998            0.814576            -3.74201
                  31            0.983731             0.83257            -3.76814
                  32             1.01546            0.849725            -3.79484
                  33              1.0472            0.866025            -3.82206
                  34             1.07893            0.881453            -3.84979
                  35             1.11066            0.895994              -3.878
                  36              1.1424            0.909632            -3.90665
                  37             1.17413            0.922354            -3.93572
                  38             1.20586            0.934148            -3.96518
                  39              1.2376            0.945001            -3.99499
                  40             1.26933            0.954902            -4.02514
                  41             1.30106            0.963842            -4.05559
                  42              1.3328            0.971812             -4.0863
                  43             1.36453            0.978802            -4.11726
                  44             1.39626            0.984808            -4.14841
                  45               1.428            0.989821            -4.17975
                  46             1.45973            0.993838            -4.21122
                  47             1.49146            0.996855            -4.24281
                  48              1.5232            0.998867            -4.27448
                  49             1.55493            0.999874             -4.3062
                  50             1.58666            0.999874            -4.33793
                  51              1.6184            0.998867            -4.36964
                  52             1.65013            0.996855            -4.40131
                  53             1.68186            0.993838             -4.4329
                  54              1.7136            0.989821            -4.46438
                  55             1.74533            0.984808            -4.49571
                  56             1.77706            0.978802            -4.52687
                  57              1.8088            0.971812            -4.55782
                  58             1.84053            0.963842            -4.58854
                  59             1.87226            0.954902            -4.61898
                  60               1.904            0.945001            -4.64913
                  61             1.93573            0.934148            -4.67895
                  62             1.96746            0.922354            -4.70841
                  63              1.9992            0.909632            -4.73748
                  64             2.03093            0.895994            -4.76613
                  65             2.06266            0.881453            -4.79433
                  66              2.0944            0.866025            -4.82206
                  67             2.12613            0.849725            -4.84929
                  68             2.15786             0.83257            -4.87598
                  69             2.18959            0.814576            -4.90212
                  70             2.22133            0.795762            -4.92767
                  71             2.25306            0.776146            -4.95262
                  72             2.28479             0.75575            -4.97692
                  73             2.31653            0.734592            -5.00057
                  74             2.34826            0.712694            -5.02354
                  75             2.37999            0.690079             -5.0458
                  76             2.41173            0.666769            -5.06733
                  77             2.44346            0.642788            -5.08811
                  78             2.47519            0.618159            -5.10812
                  79             2.50693            0.592908            -5.12733
                  80             2.53866             0.56706            -5.14574
                  81             2.57039            0.540641            -5.16332
                  82             2.60213            0.513677            -5.18005
                  83             2.63386            0.486197            -5.19591
                  84             2.66559            0.458227             -5.2109
                  85             2.69733            0.429795            -5.22499
                  86             2.72906            0.400931            -5.23817
                  87             2.76079            0.371662            -5.25043
                  88             2.79253             0.34202            -5.26176
                  89             2.82426            0.312033            -5.27213
                  90             2.85599            0.281733            -5.28156
                  91             2.88773            0.251148            -5.29001
                  92             2.91946            0.220311            -5.29749
                  93             2.95119            0.189251            -5.30399
                  94             2.98293            0.158001             -5.3095
                  95             3.01466            0.126592            -5.31402
                  96             3.04639            0.095056            -5.31753
                  97             3.07813           0.0634239            -5.32005
                  98             3.10986           0.0317279            -5.32156
                  99             3.14159                   0            -5.32206
