            Interval                 Arc              Radial            Vertical
                   0                   0                   0          -0.0691212
                   1            0.151701            0.149132          -0.0413189
                   2            0.303403            0.300828          -0.0413151
                   3            0.455104            0.452459          -0.0461356
                   4            0.606805            0.603444          -0.0314073
                   5            0.758507            0.755061          -0.0362187
                   6            0.910208            0.906745          -0.0390199
                   7             1.06191             1.05735          -0.0206891
                   8             1.21361             1.20807          -0.0376963
                   9             1.36531             1.35974           -0.040837
                  10             1.51701             1.51139          -0.0365621
                  11             1.66871             1.66266          -0.0479029
                  12             1.82042             1.81432          -0.0446566
                  13             1.97212             1.96592          -0.0386909
                  14             2.12382             2.11665          -0.0559324
                  15             2.27552             2.26747          -0.0398103
                  16             2.42722             2.41906          -0.0340125
                  17             2.57892             2.57076          -0.0333166
                  18             2.73062             2.72239          -0.0287148
                  19             2.88233             2.87408          -0.0304102
                  20             3.03403              3.0257          -0.0357313
                  21             3.18573              3.1771          -0.0261291
                  22             3.33743              3.3285          -0.0355837
                  23             3.48913             3.48011          -0.0407613
                  24             3.64083             3.63181          -0.0404861
                  25             3.79253             3.78348          -0.0437817
                  26             3.94423             3.93516          -0.0414031
                  27             4.09594             4.08672          -0.0348986
                  28             4.24764             4.23825          -0.0421742
                  29             4.39934             4.38976          -0.0346254
                  30             4.55104             4.54139          -0.0298519
                  31             4.70274             4.69303          -0.0257689
                  32             4.85444             4.84473           -0.026787
                  33             5.00614              4.9964          -0.0297407
                  34             5.15785             5.14797          -0.0361458
                  35             5.30955              5.2996          -0.0315913
                  36             5.46125             5.45125          -0.0355948
                  37             5.61295             5.60293          -0.0381866
                  38             5.76465             5.75462          -0.0396659
                  39             5.91635             5.90633          -0.0393618
                  40             6.06805               6.058          -0.0366703
                  41             6.21975             6.20959          -0.0307179
                  42             6.37146             6.36128          -0.0326273
                  43             6.52316             6.51295          -0.0296757
                  44             6.67486             6.66465          -0.0286122
                  45             6.82656             6.81632          -0.0255542
                  46             6.97826               6.968          -0.0278246
                  47             7.12996             7.11968          -0.0306605
                  48             7.28166             7.27127          -0.0364549
                  49             7.43337             7.42295          -0.0342143
                  50             7.58507             7.57465          -0.0355481
                  51             7.73677             7.72635          -0.0355609
                  52             7.88847             7.87805          -0.0365353
                  53             8.04017             8.02973          -0.0343956
                  54             8.19187             8.18141          -0.0316624
                  55             8.34357             8.33305          -0.0275159
                  56             8.49527             8.48475          -0.0284939
                  57             8.64698             8.63645          -0.0282053
                  58             8.79868             8.78815          -0.0291453
                  59             8.95038             8.93984          -0.0274763
                  60             9.10208             9.09153          -0.0294019
                  61             9.25378             9.24322          -0.0318091
                  62             9.40548             9.39484          -0.0365918
                  63             9.55718             9.54653          -0.0348991
                  64             9.70889             9.69823          -0.0336739
                  65             9.86059             9.84991          -0.0313367
                  66             10.0123             10.0016          -0.0321218
                  67              10.164             10.1533          -0.0311374
                  68             10.3157              10.305          -0.0299399
                  69             10.4674             10.4567           -0.027146
                  70             10.6191             10.6084          -0.0274415
                  71             10.7708             10.7601          -0.0280973
                  72             10.9225             10.9118          -0.0302623
                  73             11.0742             11.0635          -0.0304003
                  74             11.2259             11.2152          -0.0313662
                  75             11.3776             11.3669          -0.0317018
                  76             11.5293             11.5186          -0.0339816
                  77              11.681             11.6703          -0.0329951
                  78             11.8327              11.822          -0.0320528
                  79             11.9844             11.9736          -0.0297406
                  80             12.1361             12.1253          -0.0298855
                  81             12.2878              12.277          -0.0291293
                  82             12.4395             12.4287          -0.0288678
                  83             12.5912             12.5804          -0.0276991
                  84             12.7429             12.7321          -0.0285997
                  85             12.8946             12.8838          -0.0295378
                  86             13.0463             13.0355          -0.0308386
                  87              13.198             13.1872           -0.030962
                  88             13.3497             13.3389          -0.0312264
                  89             13.5014             13.4906          -0.0311532
                  90             13.6531             13.6423           -0.032165
                  91             13.8048              13.794          -0.0316607
                  92             13.9565             13.9457          -0.0308886
                  93             14.1082             14.0974          -0.0293342
                  94             14.2599             14.2491          -0.0295135
                  95             14.4116             14.4008          -0.0298654
                  96             14.5633             14.5525          -0.0306164
                  97              14.715             14.7042          -0.0299611
                  98             14.8667             14.8559          -0.0301585
                  99             15.0184             15.0076          -0.0304463
