            Interval               Theta              Radial            Vertical
                   0                   0                   0               3.196
                   0                   0                   0               3.196
                   1           0.0317333           0.0317279              3.1955
                   2           0.0634665           0.0634239             3.19399
                   3           0.0951998            0.095056             3.19147
                   4            0.126933            0.126592             3.18795
                   5            0.158666            0.158001             3.18344
                   6              0.1904            0.189251             3.17793
                   7            0.222133            0.220311             3.17143
                   8            0.253866            0.251148             3.16395
                   9            0.285599            0.281733             3.15549
                  10            0.317333            0.312033             3.14607
                  11            0.349066             0.34202             3.13569
                  12            0.380799            0.371662             3.12437
                  13            0.412532            0.400931             3.11211
                  14            0.444266            0.429795             3.09893
                  15            0.475999            0.458227             3.08483
                  16            0.507732            0.486197             3.06985
                  17            0.539465            0.513677             3.05398
                  18            0.571199            0.540641             3.03725
                  19            0.602932             0.56706             3.01968
                  20            0.634665            0.592908             3.00127
                  21            0.666398            0.618159             2.98205
                  22            0.698132            0.642788             2.96204
                  23            0.729865            0.666769             2.94126
                  24            0.761598            0.690079             2.91973
                  25            0.793331            0.712694             2.89747
                  26            0.825065            0.734592             2.87451
                  27            0.856798             0.75575             2.85086
                  28            0.888531            0.776146             2.82655
                  29            0.920265            0.795762             2.80161
                  30            0.951998            0.814576             2.77606
                  31            0.983731             0.83257             2.74992
                  32             1.01546            0.849725             2.72322
                  33              1.0472            0.866025               2.696
                  34             1.07893            0.881453             2.66827
                  35             1.11066            0.895994             2.64007
                  36              1.1424            0.909632             2.61141
                  37             1.17413            0.922354             2.58234
                  38             1.20586            0.934148             2.55289
                  39              1.2376            0.945001             2.52307
                  40             1.26933            0.954902             2.49292
                  41             1.30106            0.963842             2.46247
                  42              1.3328            0.971812             2.43176
                  43             1.36453            0.978802             2.40081
                  44             1.39626            0.984808             2.36965
                  45               1.428            0.989821             2.33831
                  46             1.45973            0.993838             2.30684
                  47             1.49146            0.996855             2.27525
                  48              1.5232            0.998867             2.24358
                  49             1.55493            0.999874             2.21186
                  50             1.58666            0.999874             2.18013
                  51              1.6184            0.998867             2.14842
                  52             1.65013            0.996855             2.11675
                  53             1.68186            0.993838             2.08516
                  54              1.7136            0.989821             2.05368
                  55             1.74533            0.984808             2.02235
                  56             1.77706            0.978802             1.99119
                  57              1.8088            0.971812             1.96024
                  58             1.84053            0.963842             1.92953
                  59             1.87226            0.954902             1.89908
                  60               1.904            0.945001             1.86893
                  61             1.93573            0.934148             1.83911
                  62             1.96746            0.922354             1.80965
                  63              1.9992            0.909632             1.78058
                  64             2.03093            0.895994             1.75193
                  65             2.06266            0.881453             1.72373
                  66              2.0944            0.866025               1.696
                  67             2.12613            0.849725             1.66877
                  68             2.15786             0.83257             1.64208
                  69             2.18959            0.814576             1.61594
                  70             2.22133            0.795762             1.59039
                  71             2.25306            0.776146             1.56545
                  72             2.28479             0.75575             1.54114
                  73             2.31653            0.734592             1.51749
                  74             2.34826            0.712694             1.49452
                  75             2.37999            0.690079             1.47226
                  76             2.41173            0.666769             1.45073
                  77             2.44346            0.642788             1.42995
                  78             2.47519            0.618159             1.40995
                  79             2.50693            0.592908             1.39073
                  80             2.53866             0.56706             1.37232
                  81             2.57039            0.540641             1.35475
                  82             2.60213            0.513677             1.33802
                  83             2.63386            0.486197             1.32215
                  84             2.66559            0.458227             1.30716
                  85             2.69733            0.429795             1.29307
                  86             2.72906            0.400931             1.27989
                  87             2.76079            0.371662             1.26763
                  88             2.79253             0.34202             1.25631
                  89             2.82426            0.312033             1.24593
                  90             2.85599            0.281733             1.23651
                  91             2.88773            0.251148             1.22805
                  92             2.91946            0.220311             1.22057
                  93             2.95119            0.189251             1.21407
                  94             2.98293            0.158001             1.20856
                  95             3.01466            0.126592             1.20404
                  96             3.04639            0.095056             1.20053
                  97             3.07813           0.0634239             1.19801
                  98             3.10986           0.0317279              1.1965
                  99             3.14159                   0               1.196
