            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.43385
                   0                   0                   0             2.43385
                   1           0.0317333           0.0317279             2.43334
                   2           0.0634665           0.0634239             2.43183
                   3           0.0951998            0.095056             2.42932
                   4            0.126933            0.126592              2.4258
                   5            0.158666            0.158001             2.42129
                   6              0.1904            0.189251             2.41578
                   7            0.222133            0.220311             2.40928
                   8            0.253866            0.251148              2.4018
                   9            0.285599            0.281733             2.39334
                  10            0.317333            0.312033             2.38392
                  11            0.349066             0.34202             2.37354
                  12            0.380799            0.371662             2.36222
                  13            0.412532            0.400931             2.34996
                  14            0.444266            0.429795             2.33677
                  15            0.475999            0.458227             2.32268
                  16            0.507732            0.486197              2.3077
                  17            0.539465            0.513677             2.29183
                  18            0.571199            0.540641              2.2751
                  19            0.602932             0.56706             2.25752
                  20            0.634665            0.592908             2.23912
                  21            0.666398            0.618159              2.2199
                  22            0.698132            0.642788             2.19989
                  23            0.729865            0.666769             2.17911
                  24            0.761598            0.690079             2.15758
                  25            0.793331            0.712694             2.13532
                  26            0.825065            0.734592             2.11236
                  27            0.856798             0.75575             2.08871
                  28            0.888531            0.776146              2.0644
                  29            0.920265            0.795762             2.03946
                  30            0.951998            0.814576              2.0139
                  31            0.983731             0.83257             1.98777
                  32             1.01546            0.849725             1.96107
                  33              1.0472            0.866025             1.93385
                  34             1.07893            0.881453             1.90612
                  35             1.11066            0.895994             1.87791
                  36              1.1424            0.909632             1.84926
                  37             1.17413            0.922354             1.82019
                  38             1.20586            0.934148             1.79073
                  39              1.2376            0.945001             1.76092
                  40             1.26933            0.954902             1.73077
                  41             1.30106            0.963842             1.70032
                  42              1.3328            0.971812             1.66961
                  43             1.36453            0.978802             1.63865
                  44             1.39626            0.984808              1.6075
                  45               1.428            0.989821             1.57616
                  46             1.45973            0.993838             1.54469
                  47             1.49146            0.996855              1.5131
                  48              1.5232            0.998867             1.48143
                  49             1.55493            0.999874             1.44971
                  50             1.58666            0.999874             1.41798
                  51              1.6184            0.998867             1.38627
                  52             1.65013            0.996855              1.3546
                  53             1.68186            0.993838             1.32301
                  54              1.7136            0.989821             1.29153
                  55             1.74533            0.984808              1.2602
                  56             1.77706            0.978802             1.22904
                  57              1.8088            0.971812             1.19809
                  58             1.84053            0.963842             1.16737
                  59             1.87226            0.954902             1.13693
                  60               1.904            0.945001             1.10678
                  61             1.93573            0.934148             1.07696
                  62             1.96746            0.922354              1.0475
                  63              1.9992            0.909632             1.01843
                  64             2.03093            0.895994            0.989781
                  65             2.06266            0.881453            0.961577
                  66              2.0944            0.866025            0.933848
                  67             2.12613            0.849725            0.906622
                  68             2.15786             0.83257            0.879928
                  69             2.18959            0.814576            0.853791
                  70             2.22133            0.795762            0.828238
                  71             2.25306            0.776146            0.803295
                  72             2.28479             0.75575            0.778987
                  73             2.31653            0.734592            0.755338
                  74             2.34826            0.712694            0.732373
                  75             2.37999            0.690079            0.710114
                  76             2.41173            0.666769            0.688583
                  77             2.44346            0.642788            0.667803
                  78             2.47519            0.618159            0.647795
                  79             2.50693            0.592908            0.628577
                  80             2.53866             0.56706            0.610171
                  81             2.57039            0.540641            0.592594
                  82             2.60213            0.513677            0.575864
                  83             2.63386            0.486197            0.559998
                  84             2.66559            0.458227            0.545012
                  85             2.69733            0.429795            0.530921
                  86             2.72906            0.400931            0.517739
                  87             2.76079            0.371662             0.50548
                  88             2.79253             0.34202            0.494155
                  89             2.82426            0.312033            0.483777
                  90             2.85599            0.281733            0.474355
                  91             2.88773            0.251148            0.465899
                  92             2.91946            0.220311            0.458418
                  93             2.95119            0.189251            0.451919
                  94             2.98293            0.158001            0.446409
                  95             3.01466            0.126592            0.441893
                  96             3.04639            0.095056            0.438376
                  97             3.07813           0.0634239            0.435861
                  98             3.10986           0.0317279            0.434351
                  99             3.14159                   0            0.433848
