            Interval               Theta              Radial            Vertical
                   0                   0                   0             1.41383
                   0                   0                   0             1.41383
                   1           0.0317333           0.0317279             1.41332
                   2           0.0634665           0.0634239             1.41181
                   3           0.0951998            0.095056              1.4093
                   4            0.126933            0.126592             1.40578
                   5            0.158666            0.158001             1.40127
                   6              0.1904            0.189251             1.39576
                   7            0.222133            0.220311             1.38926
                   8            0.253866            0.251148             1.38178
                   9            0.285599            0.281733             1.37332
                  10            0.317333            0.312033              1.3639
                  11            0.349066             0.34202             1.35352
                  12            0.380799            0.371662              1.3422
                  13            0.412532            0.400931             1.32994
                  14            0.444266            0.429795             1.31675
                  15            0.475999            0.458227             1.30266
                  16            0.507732            0.486197             1.28768
                  17            0.539465            0.513677             1.27181
                  18            0.571199            0.540641             1.25508
                  19            0.602932             0.56706              1.2375
                  20            0.634665            0.592908              1.2191
                  21            0.666398            0.618159             1.19988
                  22            0.698132            0.642788             1.17987
                  23            0.729865            0.666769             1.15909
                  24            0.761598            0.690079             1.13756
                  25            0.793331            0.712694              1.1153
                  26            0.825065            0.734592             1.09234
                  27            0.856798             0.75575             1.06869
                  28            0.888531            0.776146             1.04438
                  29            0.920265            0.795762             1.01944
                  30            0.951998            0.814576            0.993884
                  31            0.983731             0.83257            0.967747
                  32             1.01546            0.849725            0.941053
                  33              1.0472            0.866025            0.913827
                  34             1.07893            0.881453            0.886098
                  35             1.11066            0.895994            0.857894
                  36              1.1424            0.909632            0.829242
                  37             1.17413            0.922354            0.800172
                  38             1.20586            0.934148            0.770713
                  39              1.2376            0.945001            0.740895
                  40             1.26933            0.954902            0.710748
                  41             1.30106            0.963842            0.680301
                  42              1.3328            0.971812            0.649586
                  43             1.36453            0.978802            0.618634
                  44             1.39626            0.984808            0.587475
                  45               1.428            0.989821            0.556142
                  46             1.45973            0.993838            0.524665
                  47             1.49146            0.996855            0.493077
                  48              1.5232            0.998867            0.461409
                  49             1.55493            0.999874            0.429693
                  50             1.58666            0.999874            0.397961
                  51              1.6184            0.998867            0.366245
                  52             1.65013            0.996855            0.334577
                  53             1.68186            0.993838            0.302989
                  54              1.7136            0.989821            0.271512
                  55             1.74533            0.984808            0.240179
                  56             1.77706            0.978802             0.20902
                  57              1.8088            0.971812            0.178068
                  58             1.84053            0.963842            0.147353
                  59             1.87226            0.954902            0.116907
                  60               1.904            0.945001           0.0867592
                  61             1.93573            0.934148           0.0569409
                  62             1.96746            0.922354            0.027482
                  63              1.9992            0.909632         -0.00158787
                  64             2.03093            0.895994          -0.0302395
                  65             2.06266            0.881453          -0.0584439
                  66              2.0944            0.866025          -0.0861729
                  67             2.12613            0.849725           -0.113398
                  68             2.15786             0.83257           -0.140093
                  69             2.18959            0.814576            -0.16623
                  70             2.22133            0.795762           -0.191783
                  71             2.25306            0.776146           -0.216726
                  72             2.28479             0.75575           -0.241034
                  73             2.31653            0.734592           -0.264682
                  74             2.34826            0.712694           -0.287648
                  75             2.37999            0.690079           -0.309907
                  76             2.41173            0.666769           -0.331437
                  77             2.44346            0.642788           -0.352217
                  78             2.47519            0.618159           -0.372226
                  79             2.50693            0.592908           -0.391443
                  80             2.53866             0.56706           -0.409849
                  81             2.57039            0.540641           -0.427426
                  82             2.60213            0.513677           -0.444156
                  83             2.63386            0.486197           -0.460022
                  84             2.66559            0.458227           -0.475008
                  85             2.69733            0.429795           -0.489099
                  86             2.72906            0.400931           -0.502281
                  87             2.76079            0.371662           -0.514541
                  88             2.79253             0.34202           -0.525865
                  89             2.82426            0.312033           -0.536244
                  90             2.85599            0.281733           -0.545666
                  91             2.88773            0.251148           -0.554122
                  92             2.91946            0.220311           -0.561603
                  93             2.95119            0.189251           -0.568102
                  94             2.98293            0.158001           -0.573612
                  95             3.01466            0.126592           -0.578128
                  96             3.04639            0.095056           -0.581645
                  97             3.07813           0.0634239            -0.58416
                  98             3.10986           0.0317279           -0.585669
                  99             3.14159                   0           -0.586173
