            Interval               Theta              Radial            Vertical
                   0                   0                   0             1.26178
                   0                   0                   0             1.26178
                   1           0.0317333           0.0317279             1.26127
                   2           0.0634665           0.0634239             1.25976
                   3           0.0951998            0.095056             1.25725
                   4            0.126933            0.126592             1.25373
                   5            0.158666            0.158001             1.24922
                   6              0.1904            0.189251             1.24371
                   7            0.222133            0.220311             1.23721
                   8            0.253866            0.251148             1.22973
                   9            0.285599            0.281733             1.22127
                  10            0.317333            0.312033             1.21185
                  11            0.349066             0.34202             1.20147
                  12            0.380799            0.371662             1.19015
                  13            0.412532            0.400931             1.17789
                  14            0.444266            0.429795              1.1647
                  15            0.475999            0.458227             1.15061
                  16            0.507732            0.486197             1.13563
                  17            0.539465            0.513677             1.11976
                  18            0.571199            0.540641             1.10303
                  19            0.602932             0.56706             1.08545
                  20            0.634665            0.592908             1.06705
                  21            0.666398            0.618159             1.04783
                  22            0.698132            0.642788             1.02782
                  23            0.729865            0.666769             1.00704
                  24            0.761598            0.690079            0.985511
                  25            0.793331            0.712694            0.963252
                  26            0.825065            0.734592            0.940287
                  27            0.856798             0.75575            0.916638
                  28            0.888531            0.776146             0.89233
                  29            0.920265            0.795762            0.867387
                  30            0.951998            0.814576            0.841834
                  31            0.983731             0.83257            0.815697
                  32             1.01546            0.849725            0.789003
                  33              1.0472            0.866025            0.761777
                  34             1.07893            0.881453            0.734048
                  35             1.11066            0.895994            0.705844
                  36              1.1424            0.909632            0.677192
                  37             1.17413            0.922354            0.648123
                  38             1.20586            0.934148            0.618664
                  39              1.2376            0.945001            0.588845
                  40             1.26933            0.954902            0.558698
                  41             1.30106            0.963842            0.528251
                  42              1.3328            0.971812            0.497536
                  43             1.36453            0.978802            0.466584
                  44             1.39626            0.984808            0.435426
                  45               1.428            0.989821            0.404092
                  46             1.45973            0.993838            0.372616
                  47             1.49146            0.996855            0.341027
                  48              1.5232            0.998867            0.309359
                  49             1.55493            0.999874            0.277643
                  50             1.58666            0.999874            0.245911
                  51              1.6184            0.998867            0.214195
                  52             1.65013            0.996855            0.182527
                  53             1.68186            0.993838            0.150939
                  54              1.7136            0.989821            0.119463
                  55             1.74533            0.984808           0.0881292
                  56             1.77706            0.978802           0.0569707
                  57              1.8088            0.971812           0.0260184
                  58             1.84053            0.963842         -0.00469644
                  59             1.87226            0.954902           -0.035143
                  60               1.904            0.945001          -0.0652906
                  61             1.93573            0.934148          -0.0951088
                  62             1.96746            0.922354           -0.124568
                  63              1.9992            0.909632           -0.153638
                  64             2.03093            0.895994           -0.182289
                  65             2.06266            0.881453           -0.210494
                  66              2.0944            0.866025           -0.238223
                  67             2.12613            0.849725           -0.265448
                  68             2.15786             0.83257           -0.292143
                  69             2.18959            0.814576            -0.31828
                  70             2.22133            0.795762           -0.343832
                  71             2.25306            0.776146           -0.368775
                  72             2.28479             0.75575           -0.393083
                  73             2.31653            0.734592           -0.416732
                  74             2.34826            0.712694           -0.439698
                  75             2.37999            0.690079           -0.461957
                  76             2.41173            0.666769           -0.483487
                  77             2.44346            0.642788           -0.504267
                  78             2.47519            0.618159           -0.524276
                  79             2.50693            0.592908           -0.543493
                  80             2.53866             0.56706           -0.561899
                  81             2.57039            0.540641           -0.579476
                  82             2.60213            0.513677           -0.596206
                  83             2.63386            0.486197           -0.612072
                  84             2.66559            0.458227           -0.627058
                  85             2.69733            0.429795           -0.641149
                  86             2.72906            0.400931           -0.654331
                  87             2.76079            0.371662           -0.666591
                  88             2.79253             0.34202           -0.677915
                  89             2.82426            0.312033           -0.688294
                  90             2.85599            0.281733           -0.697716
                  91             2.88773            0.251148           -0.706171
                  92             2.91946            0.220311           -0.713652
                  93             2.95119            0.189251           -0.720151
                  94             2.98293            0.158001           -0.725662
                  95             3.01466            0.126592           -0.730177
                  96             3.04639            0.095056           -0.733695
                  97             3.07813           0.0634239           -0.736209
                  98             3.10986           0.0317279           -0.737719
                  99             3.14159                   0           -0.738223
