            Interval               Theta              Radial            Vertical
                   0                   0                   0             3.78783
                   0                   0                   0             3.78783
                   1           0.0317333           0.0317279             3.78733
                   2           0.0634665           0.0634239             3.78582
                   3           0.0951998            0.095056             3.78331
                   4            0.126933            0.126592             3.77979
                   5            0.158666            0.158001             3.77527
                   6              0.1904            0.189251             3.76976
                   7            0.222133            0.220311             3.76326
                   8            0.253866            0.251148             3.75578
                   9            0.285599            0.281733             3.74733
                  10            0.317333            0.312033              3.7379
                  11            0.349066             0.34202             3.72753
                  12            0.380799            0.371662              3.7162
                  13            0.412532            0.400931             3.70394
                  14            0.444266            0.429795             3.69076
                  15            0.475999            0.458227             3.67667
                  16            0.507732            0.486197             3.66168
                  17            0.539465            0.513677             3.64582
                  18            0.571199            0.540641             3.62909
                  19            0.602932             0.56706             3.61151
                  20            0.634665            0.592908              3.5931
                  21            0.666398            0.618159             3.57389
                  22            0.698132            0.642788             3.55388
                  23            0.729865            0.666769              3.5331
                  24            0.761598            0.690079             3.51157
                  25            0.793331            0.712694             3.48931
                  26            0.825065            0.734592             3.46634
                  27            0.856798             0.75575             3.44269
                  28            0.888531            0.776146             3.41839
                  29            0.920265            0.795762             3.39344
                  30            0.951998            0.814576             3.36789
                  31            0.983731             0.83257             3.34175
                  32             1.01546            0.849725             3.31506
                  33              1.0472            0.866025             3.28783
                  34             1.07893            0.881453              3.2601
                  35             1.11066            0.895994              3.2319
                  36              1.1424            0.909632             3.20325
                  37             1.17413            0.922354             3.17418
                  38             1.20586            0.934148             3.14472
                  39              1.2376            0.945001              3.1149
                  40             1.26933            0.954902             3.08475
                  41             1.30106            0.963842             3.05431
                  42              1.3328            0.971812             3.02359
                  43             1.36453            0.978802             2.99264
                  44             1.39626            0.984808             2.96148
                  45               1.428            0.989821             2.93015
                  46             1.45973            0.993838             2.89867
                  47             1.49146            0.996855             2.86708
                  48              1.5232            0.998867             2.83542
                  49             1.55493            0.999874              2.8037
                  50             1.58666            0.999874             2.77197
                  51              1.6184            0.998867             2.74025
                  52             1.65013            0.996855             2.70858
                  53             1.68186            0.993838               2.677
                  54              1.7136            0.989821             2.64552
                  55             1.74533            0.984808             2.61419
                  56             1.77706            0.978802             2.58303
                  57              1.8088            0.971812             2.55207
                  58             1.84053            0.963842             2.52136
                  59             1.87226            0.954902             2.49091
                  60               1.904            0.945001             2.46077
                  61             1.93573            0.934148             2.43095
                  62             1.96746            0.922354             2.40149
                  63              1.9992            0.909632             2.37242
                  64             2.03093            0.895994             2.34377
                  65             2.06266            0.881453             2.31556
                  66              2.0944            0.866025             2.28783
                  67             2.12613            0.849725             2.26061
                  68             2.15786             0.83257             2.23391
                  69             2.18959            0.814576             2.20778
                  70             2.22133            0.795762             2.18222
                  71             2.25306            0.776146             2.15728
                  72             2.28479             0.75575             2.13297
                  73             2.31653            0.734592             2.10932
                  74             2.34826            0.712694             2.08636
                  75             2.37999            0.690079              2.0641
                  76             2.41173            0.666769             2.04257
                  77             2.44346            0.642788             2.02179
                  78             2.47519            0.618159             2.00178
                  79             2.50693            0.592908             1.98256
                  80             2.53866             0.56706             1.96416
                  81             2.57039            0.540641             1.94658
                  82             2.60213            0.513677             1.92985
                  83             2.63386            0.486197             1.91398
                  84             2.66559            0.458227               1.899
                  85             2.69733            0.429795             1.88491
                  86             2.72906            0.400931             1.87173
                  87             2.76079            0.371662             1.85947
                  88             2.79253             0.34202             1.84814
                  89             2.82426            0.312033             1.83776
                  90             2.85599            0.281733             1.82834
                  91             2.88773            0.251148             1.81989
                  92             2.91946            0.220311              1.8124
                  93             2.95119            0.189251             1.80591
                  94             2.98293            0.158001             1.80039
                  95             3.01466            0.126592             1.79588
                  96             3.04639            0.095056             1.79236
                  97             3.07813           0.0634239             1.78985
                  98             3.10986           0.0317279             1.78834
                  99             3.14159                   0             1.78783
