            Interval               Theta              Radial            Vertical
                   0                   0                   0             2.80601
                   0                   0                   0             2.80601
                   1           0.0317333           0.0317279              2.8055
                   2           0.0634665           0.0634239             2.80399
                   3           0.0951998            0.095056             2.80148
                   4            0.126933            0.126592             2.79796
                   5            0.158666            0.158001             2.79344
                   6              0.1904            0.189251             2.78793
                   7            0.222133            0.220311             2.78144
                   8            0.253866            0.251148             2.77395
                   9            0.285599            0.281733              2.7655
                  10            0.317333            0.312033             2.75608
                  11            0.349066             0.34202              2.7457
                  12            0.380799            0.371662             2.73437
                  13            0.412532            0.400931             2.72211
                  14            0.444266            0.429795             2.70893
                  15            0.475999            0.458227             2.69484
                  16            0.507732            0.486197             2.67986
                  17            0.539465            0.513677             2.66399
                  18            0.571199            0.540641             2.64726
                  19            0.602932             0.56706             2.62968
                  20            0.634665            0.592908             2.61128
                  21            0.666398            0.618159             2.59206
                  22            0.698132            0.642788             2.57205
                  23            0.729865            0.666769             2.55127
                  24            0.761598            0.690079             2.52974
                  25            0.793331            0.712694             2.50748
                  26            0.825065            0.734592             2.48452
                  27            0.856798             0.75575             2.46087
                  28            0.888531            0.776146             2.43656
                  29            0.920265            0.795762             2.41162
                  30            0.951998            0.814576             2.38606
                  31            0.983731             0.83257             2.35993
                  32             1.01546            0.849725             2.33323
                  33              1.0472            0.866025             2.30601
                  34             1.07893            0.881453             2.27828
                  35             1.11066            0.895994             2.25007
                  36              1.1424            0.909632             2.22142
                  37             1.17413            0.922354             2.19235
                  38             1.20586            0.934148             2.16289
                  39              1.2376            0.945001             2.13307
                  40             1.26933            0.954902             2.10293
                  41             1.30106            0.963842             2.07248
                  42              1.3328            0.971812             2.04176
                  43             1.36453            0.978802             2.01081
                  44             1.39626            0.984808             1.97965
                  45               1.428            0.989821             1.94832
                  46             1.45973            0.993838             1.91684
                  47             1.49146            0.996855             1.88526
                  48              1.5232            0.998867             1.85359
                  49             1.55493            0.999874             1.82187
                  50             1.58666            0.999874             1.79014
                  51              1.6184            0.998867             1.75842
                  52             1.65013            0.996855             1.72676
                  53             1.68186            0.993838             1.69517
                  54              1.7136            0.989821             1.66369
                  55             1.74533            0.984808             1.63236
                  56             1.77706            0.978802              1.6012
                  57              1.8088            0.971812             1.57025
                  58             1.84053            0.963842             1.53953
                  59             1.87226            0.954902             1.50909
                  60               1.904            0.945001             1.47894
                  61             1.93573            0.934148             1.44912
                  62             1.96746            0.922354             1.41966
                  63              1.9992            0.909632             1.39059
                  64             2.03093            0.895994             1.36194
                  65             2.06266            0.881453             1.33373
                  66              2.0944            0.866025             1.30601
                  67             2.12613            0.849725             1.27878
                  68             2.15786             0.83257             1.25209
                  69             2.18959            0.814576             1.22595
                  70             2.22133            0.795762              1.2004
                  71             2.25306            0.776146             1.17545
                  72             2.28479             0.75575             1.15115
                  73             2.31653            0.734592              1.1275
                  74             2.34826            0.712694             1.10453
                  75             2.37999            0.690079             1.08227
                  76             2.41173            0.666769             1.06074
                  77             2.44346            0.642788             1.03996
                  78             2.47519            0.618159             1.01995
                  79             2.50693            0.592908             1.00074
                  80             2.53866             0.56706            0.982329
                  81             2.57039            0.540641            0.964752
                  82             2.60213            0.513677            0.948022
                  83             2.63386            0.486197            0.932156
                  84             2.66559            0.458227             0.91717
                  85             2.69733            0.429795            0.903079
                  86             2.72906            0.400931            0.889897
                  87             2.76079            0.371662            0.877638
                  88             2.79253             0.34202            0.866313
                  89             2.82426            0.312033            0.855935
                  90             2.85599            0.281733            0.846513
                  91             2.88773            0.251148            0.838057
                  92             2.91946            0.220311            0.830576
                  93             2.95119            0.189251            0.824077
                  94             2.98293            0.158001            0.818567
                  95             3.01466            0.126592            0.814051
                  96             3.04639            0.095056            0.810534
                  97             3.07813           0.0634239            0.808019
                  98             3.10986           0.0317279            0.806509
                  99             3.14159                   0            0.806006
