            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.093521
                   1            0.151549            0.151532          -0.0912602
                   2            0.303098            0.303077          -0.0902518
                   3            0.454646            0.454624          -0.0893708
                   4            0.606195            0.606167          -0.0880876
                   5            0.757744            0.757711          -0.0868829
                   6            0.909293            0.909254          -0.0855398
                   7             1.06084             1.06079          -0.0838969
                   8             1.21239             1.21234          -0.0828386
                   9             1.36394             1.36388           -0.081644
                  10             1.51549             1.51543          -0.0802858
                  11             1.66704             1.66697          -0.0787856
                  12             1.81859             1.81851          -0.0771931
                  13             1.97013             1.97005          -0.0755453
                  14             2.12168             2.12159          -0.0741366
                  15             2.27323             2.27312          -0.0719808
                  16             2.42478             2.42466          -0.0697873
                  17             2.57633             2.57619          -0.0676355
                  18             2.72788             2.72773          -0.0660227
                  19             2.87943             2.87927          -0.0643795
                  20             3.03098             3.03081          -0.0627579
                  21             3.18252             3.18235          -0.0611126
                  22             3.33407             3.33389          -0.0596425
                  23             3.48562             3.48543          -0.0582402
                  24             3.63717             3.63698          -0.0568596
                  25             3.78872             3.78852          -0.0554022
                  26             3.94027             3.94006          -0.0539595
                  27             4.09182              4.0916          -0.0525497
                  28             4.24337             4.24314          -0.0512392
                  29             4.39491             4.39469          -0.0498665
                  30             4.54646             4.54623           -0.048502
                  31             4.69801             4.69777          -0.0471696
                  32             4.84956             4.84932          -0.0460541
                  33             5.00111             5.00086          -0.0450115
                  34             5.15266             5.15241          -0.0440016
                  35             5.30421             5.30395          -0.0429508
                  36             5.45576              5.4555          -0.0419559
                  37              5.6073             5.60704           -0.041006
                  38             5.75885             5.75859          -0.0400957
                  39              5.9104             5.91014          -0.0391788
                  40             6.06195             6.06168          -0.0382776
                  41              6.2135             6.21323          -0.0374052
                  42             6.36505             6.36478          -0.0365846
                  43              6.5166             6.51632           -0.035785
                  44             6.66815             6.66787          -0.0350069
                  45              6.8197             6.81942           -0.034249
                  46             6.97124             6.97096          -0.0335521
                  47             7.12279             7.12251          -0.0328948
                  48             7.27434             7.27406          -0.0322605
                  49             7.42589             7.42561          -0.0316169
                  50             7.57744             7.57715          -0.0309881
                  51             7.72899              7.7287          -0.0303814
                  52             7.88054             7.88025           -0.029804
                  53             8.03209              8.0318          -0.0292383
                  54             8.18363             8.18334          -0.0286857
                  55             8.33518             8.33489          -0.0281484
                  56             8.48673             8.48644          -0.0276349
                  57             8.63828             8.63799          -0.0271393
                  58             8.78983             8.78954          -0.0266586
                  59             8.94138             8.94108          -0.0261895
                  60             9.09293             9.09263          -0.0257389
                  61             9.24448             9.24418          -0.0253049
                  62             9.39602             9.39573          -0.0248842
                  63             9.54757             9.54728          -0.0244681
                  64             9.69912             9.69882          -0.0240602
                  65             9.85067             9.85037          -0.0236634
                  66             10.0022             10.0019          -0.0232815
                  67             10.1538             10.1535          -0.0229102
                  68             10.3053              10.305          -0.0225478
                  69             10.4569             10.4566          -0.0221945
                  70             10.6084             10.6081          -0.0218521
                  71               10.76             10.7597            -0.02152
                  72             10.9115             10.9112          -0.0211965
                  73             11.0631             11.0628          -0.0208801
                  74             11.2146             11.2143          -0.0205716
                  75             11.3662             11.3659          -0.0202706
                  76             11.5177             11.5174           -0.019977
                  77             11.6693              11.669           -0.019689
                  78             11.8208             11.8205          -0.0194065
                  79             11.9724             11.9721          -0.0191301
                  80             12.1239             12.1236           -0.018861
                  81             12.2755             12.2751          -0.0185982
                  82              12.427             12.4267          -0.0183407
                  83             12.5785             12.5782          -0.0180905
                  84             12.7301             12.7298          -0.0178468
                  85             12.8816             12.8813          -0.0176096
                  86             13.0332             13.0329          -0.0173756
                  87             13.1847             13.1844          -0.0171451
                  88             13.3363              13.336           -0.016918
                  89             13.4878             13.4875          -0.0166941
                  90             13.6394             13.6391          -0.0164736
                  91             13.7909             13.7906          -0.0162564
                  92             13.9425             13.9422          -0.0160425
                  93              14.094             14.0937          -0.0158321
                  94             14.2456             14.2453          -0.0156253
                  95             14.3971             14.3968          -0.0154225
                  96             14.5487             14.5484          -0.0152244
                  97             14.7002             14.6999           -0.015029
                  98             14.8518             14.8515          -0.0148385
                  99             15.0033              15.003          -0.0146557
