            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.168969
                   1            0.151623            0.151282           -0.158809
                   2            0.303246            0.302887           -0.156501
                   3            0.454869            0.454503           -0.155033
                   4            0.606492            0.606049           -0.150191
                   5            0.758115            0.757656           -0.148015
                   6            0.909738            0.909266           -0.146039
                   7             1.06136             1.06078           -0.140397
                   8             1.21298              1.2124           -0.141514
                   9             1.36461             1.36403             -0.1416
                  10             1.51623             1.51564           -0.140039
                  11             1.66785             1.66726           -0.139424
                  12             1.81948             1.81888           -0.137772
                  13              1.9711             1.97046           -0.134516
                  14             2.12272             2.12208           -0.135529
                  15             2.27434              2.2736           -0.129754
                  16             2.42597             2.42512           -0.124189
                  17             2.57759             2.57665           -0.118999
                  18             2.72921             2.72826           -0.116933
                  19             2.88084             2.87986           -0.114565
                  20             3.03246             3.03148           -0.112935
                  21             3.18408             3.18307           -0.110029
                  22              3.3357             3.33469           -0.109286
                  23             3.48733             3.48632           -0.108883
                  24             3.63895             3.63794           -0.108245
                  25             3.79057             3.78955           -0.106304
                  26              3.9422             3.94116           -0.104064
                  27             4.09382             4.09275           -0.101128
                  28             4.24544             4.24437          -0.0996916
                  29             4.39706             4.39596          -0.0965304
                  30             4.54869             4.54754          -0.0932587
                  31             4.70031             4.69912          -0.0894159
                  32             4.85193             4.85074          -0.0883626
                  33             5.00356             5.00236          -0.0876433
                  34             5.15518             5.15398          -0.0872417
                  35              5.3068             5.30559           -0.085602
                  36             5.45843             5.45721          -0.0846485
                  37             5.61005             5.60884          -0.0838026
                  38             5.76167             5.76046          -0.0831253
                  39             5.91329             5.91207          -0.0814131
                  40             6.06492             6.06368          -0.0793655
                  41             6.21654             6.21528          -0.0770567
                  42             6.36816              6.3669          -0.0755851
                  43             6.51979             6.51851          -0.0738638
                  44             6.67141             6.67013          -0.0722448
                  45             6.82303             6.82174          -0.0701843
                  46             6.97465             6.97336          -0.0694434
                  47             7.12628             7.12498          -0.0691042
                  48              7.2779              7.2766          -0.0690384
                  49             7.42952             7.42822          -0.0679182
                  50             7.58115             7.57984          -0.0667961
                  51             7.73277             7.73146          -0.0656502
                  52             7.88439             7.88308          -0.0648397
                  53             8.03601              8.0347          -0.0635509
                  54             8.18764             8.18631          -0.0620668
                  55             8.33926             8.33793          -0.0604618
                  56             8.49088             8.48955            -0.05939
                  57             8.64251             8.64117          -0.0584536
                  58             8.79413             8.79279          -0.0576586
                  59             8.94575             8.94441          -0.0565882
                  60             9.09738             9.09603          -0.0559525
                  61               9.249             9.24765          -0.0555065
                  62             9.40062             9.39927          -0.0552546
                  63             9.55224             9.55089          -0.0543921
                  64             9.70387             9.70251          -0.0533463
                  65             9.85549             9.85413          -0.0522248
                  66             10.0071             10.0058          -0.0514442
                  67             10.1587             10.1574           -0.050565
                  68             10.3104              10.309           -0.049627
                  69              10.462             10.4606          -0.0485975
                  70             10.6136             10.6122          -0.0478502
                  71             10.7652             10.7639          -0.0472519
                  72             10.9169             10.9155          -0.0467546
                  73             11.0685             11.0671          -0.0460873
                  74             11.2201             11.2187          -0.0454914
                  75             11.3717             11.3703          -0.0449349
                  76             11.5233              11.522          -0.0444936
                  77              11.675             11.6736          -0.0438003
                  78             11.8266             11.8252          -0.0429792
                  79             11.9782             11.9768          -0.0420913
                  80             12.1298             12.1284          -0.0414363
                  81             12.2815             12.2801          -0.0408312
                  82             12.4331             12.4317          -0.0402361
                  83             12.5847             12.5833           -0.039566
                  84             12.7363             12.7349          -0.0389975
                  85             12.8879             12.8866           -0.038506
                  86             13.0396             13.0382          -0.0380643
                  87             13.1912             13.1898          -0.0375411
                  88             13.3428             13.3414          -0.0369983
                  89             13.4944              13.493          -0.0364437
                  90             13.6461             13.6447          -0.0359477
                  91             13.7977             13.7963          -0.0353905
                  92             13.9493             13.9479          -0.0347917
                  93             14.1009             14.0995          -0.0341594
                  94             14.2526             14.2512            -0.03363
                  95             14.4042             14.4028          -0.0331564
                  96             14.5558             14.5544          -0.0327119
                  97             14.7074              14.706          -0.0322069
                  98              14.859             14.8576          -0.0317258
                  99             15.0107             15.0093          -0.0312807
