            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.214781
                   1            0.151726            0.150329           -0.194237
                   2            0.303453            0.302025           -0.191395
                   3            0.455179            0.453728           -0.188582
                   4            0.606905             0.60498           -0.176606
                   5            0.758632            0.756613           -0.171303
                   6            0.910358            0.908333           -0.169606
                   7             1.06208             1.05951           -0.156665
                   8             1.21381             1.21117           -0.160715
                   9             1.36554             1.36287           -0.164016
                  10             1.51726             1.51457           -0.161586
                  11             1.66899             1.66629           -0.163444
                  12             1.82072             1.81801           -0.164457
                  13             1.97244             1.96954            -0.15665
                  14             2.12417             2.12115           -0.162566
                  15              2.2759             2.27251           -0.152029
                  16             2.42762             2.42387           -0.141589
                  17             2.57935             2.57537           -0.133216
                  18             2.73107             2.72706           -0.130082
                  19              2.8828             2.87871            -0.12512
                  20             3.03453             3.03043           -0.125725
                  21             3.18625             3.18208           -0.120871
                  22             3.33798              3.3338           -0.122157
                  23             3.48971              3.4855           -0.125225
                  24             3.64143             3.63722           -0.126337
                  25             3.79316             3.78894           -0.124679
                  26             3.94489             3.94066           -0.123227
                  27             4.09661             4.09226           -0.117043
                  28             4.24834             4.24398            -0.11656
                  29             4.40006             4.39559           -0.110585
                  30             4.55179             4.54721           -0.104799
                  31             4.70352             4.69875          -0.0972718
                  32             4.85524             4.85047           -0.097067
                  33             5.00697              5.0022           -0.096773
                  34              5.1587             5.15391          -0.0990966
                  35             5.31042             5.30562          -0.0972698
                  36             5.46215             5.45735          -0.0979342
                  37             5.61388             5.60907          -0.0986065
                  38              5.7656              5.7608          -0.0995104
                  39             5.91733              5.9125          -0.0970777
                  40             6.06905              6.0642          -0.0939735
                  41             6.22078             6.21584          -0.0889148
                  42             6.37251             6.36756          -0.0870053
                  43             6.52423             6.51925          -0.0837094
                  44             6.67596             6.67096          -0.0815147
                  45             6.82769             6.82262          -0.0772691
                  46             6.97941             6.97435          -0.0776919
                  47             7.13114             7.12607          -0.0787682
                  48             7.28287             7.27777          -0.0815557
                  49             7.43459              7.4295           -0.080452
                  50             7.58632             7.58122          -0.0797791
                  51             7.73804             7.73294          -0.0784673
                  52             7.88977             7.88467            -0.07827
                  53              8.0415             8.03638          -0.0759245
                  54             8.19322             8.18807          -0.0730587
                  55             8.34495             8.33975          -0.0693027
                  56             8.49668             8.49147          -0.0677623
                  57              8.6484             8.64319          -0.0664086
                  58             8.80013             8.79492          -0.0661726
                  59             8.95186             8.94664          -0.0644252
                  60             9.10358             9.09836           -0.064737
                  61             9.25531             9.25009          -0.0653332
                  62             9.40703              9.4018           -0.067185
                  63             9.55876             9.55352          -0.0661604
                  64             9.71049             9.70524          -0.0646549
                  65             9.86221             9.85695          -0.0623713
                  66             10.0139             10.0087          -0.0615486
                  67             10.1657             10.1604          -0.0598852
                  68             10.3174             10.3121          -0.0581184
                  69             10.4691             10.4638          -0.0558015
                  70             10.6208             10.6155          -0.0549364
                  71             10.7726             10.7673           -0.054565
                  72             10.9243              10.919          -0.0549571
                  73              11.076             11.0707           -0.054336
                  74             11.2278             11.2224          -0.0542298
                  75             11.3795             11.3742          -0.0539734
                  76             11.5312             11.5259          -0.0545338
                  77             11.6829             11.6776          -0.0535363
                  78             11.8347             11.8293          -0.0520407
                  79             11.9864             11.9811          -0.0498778
                  80             12.1381             12.1328           -0.048996
                  81             12.2898             12.2845          -0.0480871
                  82             12.4416             12.4362          -0.0473471
                  83             12.5933             12.5879          -0.0461345
                  84              12.745             12.7397          -0.0456431
                  85             12.8967             12.8914          -0.0454414
                  86             13.0485             13.0431          -0.0455824
                  87             13.2002             13.1948           -0.045193
                  88             13.3519             13.3466          -0.0447473
                  89             13.5036             13.4983          -0.0440458
                  90             13.6554               13.65          -0.0437593
                  91             13.8071             13.8017          -0.0429509
                  92             13.9588             13.9535          -0.0419621
                  93             14.1106             14.1052           -0.040597
                  94             14.2623             14.2569             -0.0399
                  95              14.414             14.4086          -0.0394028
                  96             14.5657             14.5604          -0.0391428
                  97             14.7175             14.7121            -0.03842
                  98             14.8692             14.8638          -0.0379697
                  99             15.0209             15.0155          -0.0376298
