            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -1.69951
                   1            0.153612            0.153551            -1.69518
                   2            0.307223            0.306699            -1.68326
                   3            0.460835            0.459087            -1.66391
                   4            0.614447            0.610385            -1.63734
                   5            0.768059            0.760338            -1.60402
                   6             0.92167            0.908778            -1.56449
                   7             1.07528             1.05563            -1.51943
                   8             1.22889             1.20094            -1.46961
                   9             1.38251             1.34484            -1.41587
                  10             1.53612             1.48758             -1.3591
                  11             1.68973             1.62947            -1.30025
                  12             1.84334             1.77089            -1.24026
                  13             1.99695             1.91221            -1.18006
                  14             2.15056             2.05381            -1.12052
                  15             2.30418             2.19601             -1.0624
                  16             2.45779             2.33903            -1.00636
                  17              2.6114             2.48304           -0.952887
                  18             2.76501             2.62809           -0.902332
                  19             2.91862             2.77419           -0.854892
                  20             3.07223             2.92129           -0.810633
                  21             3.22585              3.0693            -0.76952
                  22             3.37946             3.21812           -0.731442
                  23             3.53307             3.36764           -0.696239
                  24             3.68668             3.51777           -0.663723
                  25             3.84029             3.66842           -0.633691
                  26             3.99391              3.8195           -0.605942
                  27             4.14752             3.97095           -0.580279
                  28             4.30113             4.12272           -0.556517
                  29             4.45474             4.27474           -0.534485
                  30             4.60835             4.42698           -0.514024
                  31             4.76196             4.57941           -0.494991
                  32             4.91558               4.732           -0.477256
                  33             5.06919             4.88471           -0.460701
                  34              5.2228             5.03754            -0.44522
                  35             5.37641             5.19047           -0.430719
                  36             5.53002             5.34348           -0.417112
                  37             5.68363             5.49656           -0.404324
                  38             5.83725             5.64969           -0.392284
                  39             5.99086             5.80289           -0.380933
                  40             6.14447             5.95612           -0.370214
                  41             6.29808              6.1094           -0.360077
                  42             6.45169             6.26271           -0.350477
                  43             6.60531             6.41605           -0.341374
                  44             6.75892             6.56942           -0.332731
                  45             6.91253             6.72281           -0.324514
                  46             7.06614             6.87623           -0.316694
                  47             7.21975             7.02966           -0.309242
                  48             7.37336              7.1831           -0.302133
                  49             7.52698             7.33657           -0.295345
                  50             7.68059             7.49004           -0.288856
                  51              7.8342             7.64353           -0.282648
                  52             7.98781             7.79702           -0.276702
                  53             8.14142             7.95053           -0.271003
                  54             8.29503             8.10404           -0.265535
                  55             8.44865             8.25757           -0.260285
                  56             8.60226              8.4111            -0.25524
                  57             8.75587             8.56463           -0.250388
                  58             8.90948             8.71817           -0.245719
                  59             9.06309             8.87172           -0.241223
                  60              9.2167             9.02527           -0.236889
                  61             9.37032             9.17882            -0.23271
                  62             9.52393             9.33238           -0.228678
                  63             9.67754             9.48594           -0.224784
                  64             9.83115             9.63951           -0.221022
                  65             9.98476             9.79308           -0.217385
                  66             10.1384             9.94665           -0.213868
                  67              10.292             10.1002           -0.210464
                  68             10.4456             10.2538           -0.207168
                  69             10.5992             10.4074           -0.203975
                  70             10.7528              10.561            -0.20088
                  71             10.9064             10.7145            -0.19788
                  72               11.06             10.8681           -0.194968
                  73             11.2137             11.0217           -0.192143
                  74             11.3673             11.1753             -0.1894
                  75             11.5209             11.3289           -0.186735
                  76             11.6745             11.4825           -0.184146
                  77             11.8281             11.6361           -0.181629
                  78             11.9817             11.7897           -0.179181
                  79             12.1353             11.9433             -0.1768
                  80             12.2889             12.0968           -0.174483
                  81             12.4426             12.2504           -0.172227
                  82             12.5962              12.404            -0.17003
                  83             12.7498             12.5576            -0.16789
                  84             12.9034             12.7112           -0.165805
                  85              13.057             12.8648           -0.163773
                  86             13.2106             13.0184           -0.161792
                  87             13.3642              13.172           -0.159859
                  88             13.5178             13.3256           -0.157973
                  89             13.6714             13.4792           -0.156133
                  90             13.8251             13.6328           -0.154337
                  91             13.9787             13.7864           -0.152584
                  92             14.1323               13.94           -0.150871
                  93             14.2859             14.0936           -0.149199
                  94             14.4395             14.2472           -0.147567
                  95             14.5931             14.4008           -0.145972
                  96             14.7467             14.5545           -0.144415
                  97             14.9003             14.7081           -0.142895
                  98              15.054             14.8617           -0.141412
                  99             15.2076             15.0153            -0.13997
