            Interval               Theta              Radial            Vertical
                   0                   0                   0            -4.01904
                   0                   0                   0            -4.01904
                   1           0.0317333           0.0317279            -4.01955
                   2           0.0634665           0.0634239            -4.02105
                   3           0.0951998            0.095056            -4.02357
                   4            0.126933            0.126592            -4.02709
                   5            0.158666            0.158001             -4.0316
                   6              0.1904            0.189251            -4.03711
                   7            0.222133            0.220311            -4.04361
                   8            0.253866            0.251148            -4.05109
                   9            0.285599            0.281733            -4.05955
                  10            0.317333            0.312033            -4.06897
                  11            0.349066             0.34202            -4.07935
                  12            0.380799            0.371662            -4.09067
                  13            0.412532            0.400931            -4.10293
                  14            0.444266            0.429795            -4.11612
                  15            0.475999            0.458227            -4.13021
                  16            0.507732            0.486197            -4.14519
                  17            0.539465            0.513677            -4.16106
                  18            0.571199            0.540641            -4.17779
                  19            0.602932             0.56706            -4.19537
                  20            0.634665            0.592908            -4.21377
                  21            0.666398            0.618159            -4.23299
                  22            0.698132            0.642788              -4.253
                  23            0.729865            0.666769            -4.27378
                  24            0.761598            0.690079            -4.29531
                  25            0.793331            0.712694            -4.31757
                  26            0.825065            0.734592            -4.34053
                  27            0.856798             0.75575            -4.36418
                  28            0.888531            0.776146            -4.38849
                  29            0.920265            0.795762            -4.41343
                  30            0.951998            0.814576            -4.43898
                  31            0.983731             0.83257            -4.46512
                  32             1.01546            0.849725            -4.49182
                  33              1.0472            0.866025            -4.51904
                  34             1.07893            0.881453            -4.54677
                  35             1.11066            0.895994            -4.57497
                  36              1.1424            0.909632            -4.60363
                  37             1.17413            0.922354             -4.6327
                  38             1.20586            0.934148            -4.66216
                  39              1.2376            0.945001            -4.69197
                  40             1.26933            0.954902            -4.72212
                  41             1.30106            0.963842            -4.75257
                  42              1.3328            0.971812            -4.78328
                  43             1.36453            0.978802            -4.81423
                  44             1.39626            0.984808            -4.84539
                  45               1.428            0.989821            -4.87673
                  46             1.45973            0.993838             -4.9082
                  47             1.49146            0.996855            -4.93979
                  48              1.5232            0.998867            -4.97146
                  49             1.55493            0.999874            -5.00318
                  50             1.58666            0.999874            -5.03491
                  51              1.6184            0.998867            -5.06662
                  52             1.65013            0.996855            -5.09829
                  53             1.68186            0.993838            -5.12988
                  54              1.7136            0.989821            -5.16136
                  55             1.74533            0.984808            -5.19269
                  56             1.77706            0.978802            -5.22385
                  57              1.8088            0.971812             -5.2548
                  58             1.84053            0.963842            -5.28552
                  59             1.87226            0.954902            -5.31596
                  60               1.904            0.945001            -5.34611
                  61             1.93573            0.934148            -5.37593
                  62             1.96746            0.922354            -5.40539
                  63              1.9992            0.909632            -5.43446
                  64             2.03093            0.895994            -5.46311
                  65             2.06266            0.881453            -5.49131
                  66              2.0944            0.866025            -5.51904
                  67             2.12613            0.849725            -5.54627
                  68             2.15786             0.83257            -5.57296
                  69             2.18959            0.814576             -5.5991
                  70             2.22133            0.795762            -5.62465
                  71             2.25306            0.776146            -5.64959
                  72             2.28479             0.75575             -5.6739
                  73             2.31653            0.734592            -5.69755
                  74             2.34826            0.712694            -5.72052
                  75             2.37999            0.690079            -5.74278
                  76             2.41173            0.666769            -5.76431
                  77             2.44346            0.642788            -5.78509
                  78             2.47519            0.618159            -5.80509
                  79             2.50693            0.592908            -5.82431
                  80             2.53866             0.56706            -5.84272
                  81             2.57039            0.540641             -5.8603
                  82             2.60213            0.513677            -5.87703
                  83             2.63386            0.486197            -5.89289
                  84             2.66559            0.458227            -5.90788
                  85             2.69733            0.429795            -5.92197
                  86             2.72906            0.400931            -5.93515
                  87             2.76079            0.371662            -5.94741
                  88             2.79253             0.34202            -5.95873
                  89             2.82426            0.312033            -5.96911
                  90             2.85599            0.281733            -5.97853
                  91             2.88773            0.251148            -5.98699
                  92             2.91946            0.220311            -5.99447
                  93             2.95119            0.189251            -6.00097
                  94             2.98293            0.158001            -6.00648
                  95             3.01466            0.126592              -6.011
                  96             3.04639            0.095056            -6.01451
                  97             3.07813           0.0634239            -6.01703
                  98             3.10986           0.0317279            -6.01854
                  99             3.14159                   0            -6.01904
