            Interval               Theta              Radial            Vertical
                   0                   0                   0            -3.95181
                   0                   0                   0            -3.95181
                   1           0.0317333           0.0317279            -3.95232
                   2           0.0634665           0.0634239            -3.95383
                   3           0.0951998            0.095056            -3.95634
                   4            0.126933            0.126592            -3.95986
                   5            0.158666            0.158001            -3.96437
                   6              0.1904            0.189251            -3.96988
                   7            0.222133            0.220311            -3.97638
                   8            0.253866            0.251148            -3.98386
                   9            0.285599            0.281733            -3.99232
                  10            0.317333            0.312033            -4.00174
                  11            0.349066             0.34202            -4.01212
                  12            0.380799            0.371662            -4.02345
                  13            0.412532            0.400931             -4.0357
                  14            0.444266            0.429795            -4.04889
                  15            0.475999            0.458227            -4.06298
                  16            0.507732            0.486197            -4.07796
                  17            0.539465            0.513677            -4.09383
                  18            0.571199            0.540641            -4.11056
                  19            0.602932             0.56706            -4.12814
                  20            0.634665            0.592908            -4.14654
                  21            0.666398            0.618159            -4.16576
                  22            0.698132            0.642788            -4.18577
                  23            0.729865            0.666769            -4.20655
                  24            0.761598            0.690079            -4.22808
                  25            0.793331            0.712694            -4.25034
                  26            0.825065            0.734592             -4.2733
                  27            0.856798             0.75575            -4.29695
                  28            0.888531            0.776146            -4.32126
                  29            0.920265            0.795762             -4.3462
                  30            0.951998            0.814576            -4.37176
                  31            0.983731             0.83257            -4.39789
                  32             1.01546            0.849725            -4.42459
                  33              1.0472            0.866025            -4.45181
                  34             1.07893            0.881453            -4.47954
                  35             1.11066            0.895994            -4.50775
                  36              1.1424            0.909632             -4.5364
                  37             1.17413            0.922354            -4.56547
                  38             1.20586            0.934148            -4.59493
                  39              1.2376            0.945001            -4.62475
                  40             1.26933            0.954902            -4.65489
                  41             1.30106            0.963842            -4.68534
                  42              1.3328            0.971812            -4.71605
                  43             1.36453            0.978802            -4.74701
                  44             1.39626            0.984808            -4.77816
                  45               1.428            0.989821             -4.8095
                  46             1.45973            0.993838            -4.84097
                  47             1.49146            0.996855            -4.87256
                  48              1.5232            0.998867            -4.90423
                  49             1.55493            0.999874            -4.93595
                  50             1.58666            0.999874            -4.96768
                  51              1.6184            0.998867            -4.99939
                  52             1.65013            0.996855            -5.03106
                  53             1.68186            0.993838            -5.06265
                  54              1.7136            0.989821            -5.09413
                  55             1.74533            0.984808            -5.12546
                  56             1.77706            0.978802            -5.15662
                  57              1.8088            0.971812            -5.18757
                  58             1.84053            0.963842            -5.21829
                  59             1.87226            0.954902            -5.24873
                  60               1.904            0.945001            -5.27888
                  61             1.93573            0.934148             -5.3087
                  62             1.96746            0.922354            -5.33816
                  63              1.9992            0.909632            -5.36723
                  64             2.03093            0.895994            -5.39588
                  65             2.06266            0.881453            -5.42408
                  66              2.0944            0.866025            -5.45181
                  67             2.12613            0.849725            -5.47904
                  68             2.15786             0.83257            -5.50573
                  69             2.18959            0.814576            -5.53187
                  70             2.22133            0.795762            -5.55742
                  71             2.25306            0.776146            -5.58237
                  72             2.28479             0.75575            -5.60667
                  73             2.31653            0.734592            -5.63032
                  74             2.34826            0.712694            -5.65329
                  75             2.37999            0.690079            -5.67555
                  76             2.41173            0.666769            -5.69708
                  77             2.44346            0.642788            -5.71786
                  78             2.47519            0.618159            -5.73787
                  79             2.50693            0.592908            -5.75708
                  80             2.53866             0.56706            -5.77549
                  81             2.57039            0.540641            -5.79307
                  82             2.60213            0.513677             -5.8098
                  83             2.63386            0.486197            -5.82566
                  84             2.66559            0.458227            -5.84065
                  85             2.69733            0.429795            -5.85474
                  86             2.72906            0.400931            -5.86792
                  87             2.76079            0.371662            -5.88018
                  88             2.79253             0.34202            -5.89151
                  89             2.82426            0.312033            -5.90188
                  90             2.85599            0.281733            -5.91131
                  91             2.88773            0.251148            -5.91976
                  92             2.91946            0.220311            -5.92724
                  93             2.95119            0.189251            -5.93374
                  94             2.98293            0.158001            -5.93925
                  95             3.01466            0.126592            -5.94377
                  96             3.04639            0.095056            -5.94728
                  97             3.07813           0.0634239             -5.9498
                  98             3.10986           0.0317279            -5.95131
                  99             3.14159                   0            -5.95181
