            Interval               Theta              Radial            Vertical
                   0                   0                   0             1.87421
                   0                   0                   0             1.87421
                   1           0.0317333           0.0317279             1.87371
                   2           0.0634665           0.0634239              1.8722
                   3           0.0951998            0.095056             1.86968
                   4            0.126933            0.126592             1.86617
                   5            0.158666            0.158001             1.86165
                   6              0.1904            0.189251             1.85614
                   7            0.222133            0.220311             1.84964
                   8            0.253866            0.251148             1.84216
                   9            0.285599            0.281733             1.83371
                  10            0.317333            0.312033             1.82428
                  11            0.349066             0.34202             1.81391
                  12            0.380799            0.371662             1.80258
                  13            0.412532            0.400931             1.79032
                  14            0.444266            0.429795             1.77714
                  15            0.475999            0.458227             1.76305
                  16            0.507732            0.486197             1.74806
                  17            0.539465            0.513677              1.7322
                  18            0.571199            0.540641             1.71547
                  19            0.602932             0.56706             1.69789
                  20            0.634665            0.592908             1.67948
                  21            0.666398            0.618159             1.66027
                  22            0.698132            0.642788             1.64026
                  23            0.729865            0.666769             1.61948
                  24            0.761598            0.690079             1.59795
                  25            0.793331            0.712694             1.57569
                  26            0.825065            0.734592             1.55272
                  27            0.856798             0.75575             1.52907
                  28            0.888531            0.776146             1.50477
                  29            0.920265            0.795762             1.47982
                  30            0.951998            0.814576             1.45427
                  31            0.983731             0.83257             1.42813
                  32             1.01546            0.849725             1.40144
                  33              1.0472            0.866025             1.37421
                  34             1.07893            0.881453             1.34648
                  35             1.11066            0.895994             1.31828
                  36              1.1424            0.909632             1.28963
                  37             1.17413            0.922354             1.26056
                  38             1.20586            0.934148              1.2311
                  39              1.2376            0.945001             1.20128
                  40             1.26933            0.954902             1.17113
                  41             1.30106            0.963842             1.14069
                  42              1.3328            0.971812             1.10997
                  43             1.36453            0.978802             1.07902
                  44             1.39626            0.984808             1.04786
                  45               1.428            0.989821             1.01653
                  46             1.45973            0.993838            0.985051
                  47             1.49146            0.996855            0.953463
                  48              1.5232            0.998867            0.921795
                  49             1.55493            0.999874            0.890079
                  50             1.58666            0.999874            0.858347
                  51              1.6184            0.998867            0.826631
                  52             1.65013            0.996855            0.794963
                  53             1.68186            0.993838            0.763375
                  54              1.7136            0.989821            0.731898
                  55             1.74533            0.984808            0.700565
                  56             1.77706            0.978802            0.669406
                  57              1.8088            0.971812            0.638454
                  58             1.84053            0.963842            0.607739
                  59             1.87226            0.954902            0.577293
                  60               1.904            0.945001            0.547145
                  61             1.93573            0.934148            0.517327
                  62             1.96746            0.922354            0.487868
                  63              1.9992            0.909632            0.458798
                  64             2.03093            0.895994            0.430146
                  65             2.06266            0.881453            0.401942
                  66              2.0944            0.866025            0.374213
                  67             2.12613            0.849725            0.346988
                  68             2.15786             0.83257            0.320293
                  69             2.18959            0.814576            0.294156
                  70             2.22133            0.795762            0.268603
                  71             2.25306            0.776146             0.24366
                  72             2.28479             0.75575            0.219352
                  73             2.31653            0.734592            0.195704
                  74             2.34826            0.712694            0.172738
                  75             2.37999            0.690079            0.150479
                  76             2.41173            0.666769            0.128949
                  77             2.44346            0.642788            0.108169
                  78             2.47519            0.618159           0.0881599
                  79             2.50693            0.592908           0.0689427
                  80             2.53866             0.56706           0.0505364
                  81             2.57039            0.540641           0.0329595
                  82             2.60213            0.513677           0.0162296
                  83             2.63386            0.486197         0.000363619
                  84             2.66559            0.458227          -0.0146225
                  85             2.69733            0.429795          -0.0287135
                  86             2.72906            0.400931          -0.0418955
                  87             2.76079            0.371662          -0.0541549
                  88             2.79253             0.34202          -0.0654796
                  89             2.82426            0.312033          -0.0758581
                  90             2.85599            0.281733            -0.08528
                  91             2.88773            0.251148          -0.0937357
                  92             2.91946            0.220311           -0.101217
                  93             2.95119            0.189251           -0.107716
                  94             2.98293            0.158001           -0.113226
                  95             3.01466            0.126592           -0.117742
                  96             3.04639            0.095056           -0.121259
                  97             3.07813           0.0634239           -0.123774
                  98             3.10986           0.0317279           -0.125284
                  99             3.14159                   0           -0.125787
