            Interval               Theta              Radial            Vertical
                   0                   0                   0           -0.780376
                   0                   0                   0           -0.780376
                   1           0.0317333           0.0317279           -0.780879
                   2           0.0634665           0.0634239           -0.782389
                   3           0.0951998            0.095056           -0.784904
                   4            0.126933            0.126592           -0.788421
                   5            0.158666            0.158001           -0.792937
                   6              0.1904            0.189251           -0.798447
                   7            0.222133            0.220311           -0.804946
                   8            0.253866            0.251148           -0.812427
                   9            0.285599            0.281733           -0.820883
                  10            0.317333            0.312033           -0.830305
                  11            0.349066             0.34202           -0.840683
                  12            0.380799            0.371662           -0.852008
                  13            0.412532            0.400931           -0.864267
                  14            0.444266            0.429795           -0.877449
                  15            0.475999            0.458227            -0.89154
                  16            0.507732            0.486197           -0.906526
                  17            0.539465            0.513677           -0.922392
                  18            0.571199            0.540641           -0.939122
                  19            0.602932             0.56706           -0.956699
                  20            0.634665            0.592908           -0.975106
                  21            0.666398            0.618159           -0.994323
                  22            0.698132            0.642788            -1.01433
                  23            0.729865            0.666769            -1.03511
                  24            0.761598            0.690079            -1.05664
                  25            0.793331            0.712694             -1.0789
                  26            0.825065            0.734592            -1.10187
                  27            0.856798             0.75575            -1.12552
                  28            0.888531            0.776146            -1.14982
                  29            0.920265            0.795762            -1.17477
                  30            0.951998            0.814576            -1.20032
                  31            0.983731             0.83257            -1.22646
                  32             1.01546            0.849725            -1.25315
                  33              1.0472            0.866025            -1.28038
                  34             1.07893            0.881453             -1.3081
                  35             1.11066            0.895994            -1.33631
                  36              1.1424            0.909632            -1.36496
                  37             1.17413            0.922354            -1.39403
                  38             1.20586            0.934148            -1.42349
                  39              1.2376            0.945001            -1.45331
                  40             1.26933            0.954902            -1.48346
                  41             1.30106            0.963842             -1.5139
                  42              1.3328            0.971812            -1.54462
                  43             1.36453            0.978802            -1.57557
                  44             1.39626            0.984808            -1.60673
                  45               1.428            0.989821            -1.63806
                  46             1.45973            0.993838            -1.66954
                  47             1.49146            0.996855            -1.70113
                  48              1.5232            0.998867            -1.73279
                  49             1.55493            0.999874            -1.76451
                  50             1.58666            0.999874            -1.79624
                  51              1.6184            0.998867            -1.82796
                  52             1.65013            0.996855            -1.85963
                  53             1.68186            0.993838            -1.89121
                  54              1.7136            0.989821            -1.92269
                  55             1.74533            0.984808            -1.95402
                  56             1.77706            0.978802            -1.98518
                  57              1.8088            0.971812            -2.01613
                  58             1.84053            0.963842            -2.04685
                  59             1.87226            0.954902             -2.0773
                  60               1.904            0.945001            -2.10744
                  61             1.93573            0.934148            -2.13726
                  62             1.96746            0.922354            -2.16672
                  63              1.9992            0.909632            -2.19579
                  64             2.03093            0.895994            -2.22444
                  65             2.06266            0.881453            -2.25265
                  66              2.0944            0.866025            -2.28038
                  67             2.12613            0.849725             -2.3076
                  68             2.15786             0.83257             -2.3343
                  69             2.18959            0.814576            -2.36043
                  70             2.22133            0.795762            -2.38599
                  71             2.25306            0.776146            -2.41093
                  72             2.28479             0.75575            -2.43524
                  73             2.31653            0.734592            -2.45889
                  74             2.34826            0.712694            -2.48185
                  75             2.37999            0.690079            -2.50411
                  76             2.41173            0.666769            -2.52564
                  77             2.44346            0.642788            -2.54642
                  78             2.47519            0.618159            -2.56643
                  79             2.50693            0.592908            -2.58565
                  80             2.53866             0.56706            -2.60405
                  81             2.57039            0.540641            -2.62163
                  82             2.60213            0.513677            -2.63836
                  83             2.63386            0.486197            -2.65423
                  84             2.66559            0.458227            -2.66921
                  85             2.69733            0.429795             -2.6833
                  86             2.72906            0.400931            -2.69648
                  87             2.76079            0.371662            -2.70874
                  88             2.79253             0.34202            -2.72007
                  89             2.82426            0.312033            -2.73045
                  90             2.85599            0.281733            -2.73987
                  91             2.88773            0.251148            -2.74832
                  92             2.91946            0.220311            -2.75581
                  93             2.95119            0.189251             -2.7623
                  94             2.98293            0.158001            -2.76781
                  95             3.01466            0.126592            -2.77233
                  96             3.04639            0.095056            -2.77585
                  97             3.07813           0.0634239            -2.77836
                  98             3.10986           0.0317279            -2.77987
                  99             3.14159                   0            -2.78038
