            Interval               Theta              Radial            Vertical
                   0                   0                   0            -2.76012
                   0                   0                   0            -2.76012
                   1           0.0317333           0.0317279            -2.76062
                   2           0.0634665           0.0634239            -2.76213
                   3           0.0951998            0.095056            -2.76464
                   4            0.126933            0.126592            -2.76816
                   5            0.158666            0.158001            -2.77268
                   6              0.1904            0.189251            -2.77819
                   7            0.222133            0.220311            -2.78469
                   8            0.253866            0.251148            -2.79217
                   9            0.285599            0.281733            -2.80062
                  10            0.317333            0.312033            -2.81005
                  11            0.349066             0.34202            -2.82042
                  12            0.380799            0.371662            -2.83175
                  13            0.412532            0.400931            -2.84401
                  14            0.444266            0.429795            -2.85719
                  15            0.475999            0.458227            -2.87128
                  16            0.507732            0.486197            -2.88627
                  17            0.539465            0.513677            -2.90213
                  18            0.571199            0.540641            -2.91886
                  19            0.602932             0.56706            -2.93644
                  20            0.634665            0.592908            -2.95485
                  21            0.666398            0.618159            -2.97406
                  22            0.698132            0.642788            -2.99407
                  23            0.729865            0.666769            -3.01485
                  24            0.761598            0.690079            -3.03638
                  25            0.793331            0.712694            -3.05864
                  26            0.825065            0.734592            -3.08161
                  27            0.856798             0.75575            -3.10526
                  28            0.888531            0.776146            -3.12956
                  29            0.920265            0.795762            -3.15451
                  30            0.951998            0.814576            -3.18006
                  31            0.983731             0.83257             -3.2062
                  32             1.01546            0.849725            -3.23289
                  33              1.0472            0.866025            -3.26012
                  34             1.07893            0.881453            -3.28785
                  35             1.11066            0.895994            -3.31605
                  36              1.1424            0.909632             -3.3447
                  37             1.17413            0.922354            -3.37377
                  38             1.20586            0.934148            -3.40323
                  39              1.2376            0.945001            -3.43305
                  40             1.26933            0.954902             -3.4632
                  41             1.30106            0.963842            -3.49364
                  42              1.3328            0.971812            -3.52436
                  43             1.36453            0.978802            -3.55531
                  44             1.39626            0.984808            -3.58647
                  45               1.428            0.989821             -3.6178
                  46             1.45973            0.993838            -3.64928
                  47             1.49146            0.996855            -3.68087
                  48              1.5232            0.998867            -3.71253
                  49             1.55493            0.999874            -3.74425
                  50             1.58666            0.999874            -3.77598
                  51              1.6184            0.998867             -3.8077
                  52             1.65013            0.996855            -3.83937
                  53             1.68186            0.993838            -3.87095
                  54              1.7136            0.989821            -3.90243
                  55             1.74533            0.984808            -3.93376
                  56             1.77706            0.978802            -3.96492
                  57              1.8088            0.971812            -3.99588
                  58             1.84053            0.963842            -4.02659
                  59             1.87226            0.954902            -4.05704
                  60               1.904            0.945001            -4.08718
                  61             1.93573            0.934148              -4.117
                  62             1.96746            0.922354            -4.14646
                  63              1.9992            0.909632            -4.17553
                  64             2.03093            0.895994            -4.20418
                  65             2.06266            0.881453            -4.23239
                  66              2.0944            0.866025            -4.26012
                  67             2.12613            0.849725            -4.28734
                  68             2.15786             0.83257            -4.31404
                  69             2.18959            0.814576            -4.34017
                  70             2.22133            0.795762            -4.36573
                  71             2.25306            0.776146            -4.39067
                  72             2.28479             0.75575            -4.41498
                  73             2.31653            0.734592            -4.43863
                  74             2.34826            0.712694            -4.46159
                  75             2.37999            0.690079            -4.48385
                  76             2.41173            0.666769            -4.50538
                  77             2.44346            0.642788            -4.52616
                  78             2.47519            0.618159            -4.54617
                  79             2.50693            0.592908            -4.56539
                  80             2.53866             0.56706            -4.58379
                  81             2.57039            0.540641            -4.60137
                  82             2.60213            0.513677             -4.6181
                  83             2.63386            0.486197            -4.63397
                  84             2.66559            0.458227            -4.64895
                  85             2.69733            0.429795            -4.66304
                  86             2.72906            0.400931            -4.67622
                  87             2.76079            0.371662            -4.68848
                  88             2.79253             0.34202            -4.69981
                  89             2.82426            0.312033            -4.71019
                  90             2.85599            0.281733            -4.71961
                  91             2.88773            0.251148            -4.72807
                  92             2.91946            0.220311            -4.73555
                  93             2.95119            0.189251            -4.74205
                  94             2.98293            0.158001            -4.74756
                  95             3.01466            0.126592            -4.75207
                  96             3.04639            0.095056            -4.75559
                  97             3.07813           0.0634239             -4.7581
                  98             3.10986           0.0317279            -4.75961
                  99             3.14159                   0            -4.76012
