            Interval               Theta              Radial            Vertical
                   0                   0                   0            -3.46191
                   0                   0                   0            -3.46191
                   1           0.0317333           0.0317279            -3.46241
                   2           0.0634665           0.0634239            -3.46392
                   3           0.0951998            0.095056            -3.46644
                   4            0.126933            0.126592            -3.46995
                   5            0.158666            0.158001            -3.47447
                   6              0.1904            0.189251            -3.47998
                   7            0.222133            0.220311            -3.48648
                   8            0.253866            0.251148            -3.49396
                   9            0.285599            0.281733            -3.50242
                  10            0.317333            0.312033            -3.51184
                  11            0.349066             0.34202            -3.52222
                  12            0.380799            0.371662            -3.53354
                  13            0.412532            0.400931             -3.5458
                  14            0.444266            0.429795            -3.55898
                  15            0.475999            0.458227            -3.57307
                  16            0.507732            0.486197            -3.58806
                  17            0.539465            0.513677            -3.60393
                  18            0.571199            0.540641            -3.62066
                  19            0.602932             0.56706            -3.63823
                  20            0.634665            0.592908            -3.65664
                  21            0.666398            0.618159            -3.67586
                  22            0.698132            0.642788            -3.69587
                  23            0.729865            0.666769            -3.71665
                  24            0.761598            0.690079            -3.73818
                  25            0.793331            0.712694            -3.76043
                  26            0.825065            0.734592             -3.7834
                  27            0.856798             0.75575            -3.80705
                  28            0.888531            0.776146            -3.83136
                  29            0.920265            0.795762             -3.8563
                  30            0.951998            0.814576            -3.88185
                  31            0.983731             0.83257            -3.90799
                  32             1.01546            0.849725            -3.93468
                  33              1.0472            0.866025            -3.96191
                  34             1.07893            0.881453            -3.98964
                  35             1.11066            0.895994            -4.01784
                  36              1.1424            0.909632            -4.04649
                  37             1.17413            0.922354            -4.07556
                  38             1.20586            0.934148            -4.10502
                  39              1.2376            0.945001            -4.13484
                  40             1.26933            0.954902            -4.16499
                  41             1.30106            0.963842            -4.19544
                  42              1.3328            0.971812            -4.22615
                  43             1.36453            0.978802             -4.2571
                  44             1.39626            0.984808            -4.28826
                  45               1.428            0.989821            -4.31959
                  46             1.45973            0.993838            -4.35107
                  47             1.49146            0.996855            -4.38266
                  48              1.5232            0.998867            -4.41433
                  49             1.55493            0.999874            -4.44604
                  50             1.58666            0.999874            -4.47778
                  51              1.6184            0.998867            -4.50949
                  52             1.65013            0.996855            -4.54116
                  53             1.68186            0.993838            -4.57275
                  54              1.7136            0.989821            -4.60422
                  55             1.74533            0.984808            -4.63556
                  56             1.77706            0.978802            -4.66672
                  57              1.8088            0.971812            -4.69767
                  58             1.84053            0.963842            -4.72838
                  59             1.87226            0.954902            -4.75883
                  60               1.904            0.945001            -4.78898
                  61             1.93573            0.934148             -4.8188
                  62             1.96746            0.922354            -4.84825
                  63              1.9992            0.909632            -4.87732
                  64             2.03093            0.895994            -4.90598
                  65             2.06266            0.881453            -4.93418
                  66              2.0944            0.866025            -4.96191
                  67             2.12613            0.849725            -4.98913
                  68             2.15786             0.83257            -5.01583
                  69             2.18959            0.814576            -5.04197
                  70             2.22133            0.795762            -5.06752
                  71             2.25306            0.776146            -5.09246
                  72             2.28479             0.75575            -5.11677
                  73             2.31653            0.734592            -5.14042
                  74             2.34826            0.712694            -5.16338
                  75             2.37999            0.690079            -5.18564
                  76             2.41173            0.666769            -5.20717
                  77             2.44346            0.642788            -5.22795
                  78             2.47519            0.618159            -5.24796
                  79             2.50693            0.592908            -5.26718
                  80             2.53866             0.56706            -5.28559
                  81             2.57039            0.540641            -5.30316
                  82             2.60213            0.513677            -5.31989
                  83             2.63386            0.486197            -5.33576
                  84             2.66559            0.458227            -5.35074
                  85             2.69733            0.429795            -5.36484
                  86             2.72906            0.400931            -5.37802
                  87             2.76079            0.371662            -5.39028
                  88             2.79253             0.34202             -5.4016
                  89             2.82426            0.312033            -5.41198
                  90             2.85599            0.281733             -5.4214
                  91             2.88773            0.251148            -5.42986
                  92             2.91946            0.220311            -5.43734
                  93             2.95119            0.189251            -5.44384
                  94             2.98293            0.158001            -5.44935
                  95             3.01466            0.126592            -5.45386
                  96             3.04639            0.095056            -5.45738
                  97             3.07813           0.0634239             -5.4599
                  98             3.10986           0.0317279            -5.46141
                  99             3.14159                   0            -5.46191
