            Interval               Theta              Radial            Vertical
                   0                   0                   0            -1.82557
                   0                   0                   0            -1.82557
                   1           0.0317333           0.0317279            -1.82607
                   2           0.0634665           0.0634239            -1.82758
                   3           0.0951998            0.095056             -1.8301
                   4            0.126933            0.126592            -1.83362
                   5            0.158666            0.158001            -1.83813
                   6              0.1904            0.189251            -1.84364
                   7            0.222133            0.220311            -1.85014
                   8            0.253866            0.251148            -1.85762
                   9            0.285599            0.281733            -1.86608
                  10            0.317333            0.312033             -1.8755
                  11            0.349066             0.34202            -1.88588
                  12            0.380799            0.371662             -1.8972
                  13            0.412532            0.400931            -1.90946
                  14            0.444266            0.429795            -1.92264
                  15            0.475999            0.458227            -1.93674
                  16            0.507732            0.486197            -1.95172
                  17            0.539465            0.513677            -1.96759
                  18            0.571199            0.540641            -1.98432
                  19            0.602932             0.56706            -2.00189
                  20            0.634665            0.592908             -2.0203
                  21            0.666398            0.618159            -2.03952
                  22            0.698132            0.642788            -2.05953
                  23            0.729865            0.666769            -2.08031
                  24            0.761598            0.690079            -2.10184
                  25            0.793331            0.712694             -2.1241
                  26            0.825065            0.734592            -2.14706
                  27            0.856798             0.75575            -2.17071
                  28            0.888531            0.776146            -2.19502
                  29            0.920265            0.795762            -2.21996
                  30            0.951998            0.814576            -2.24551
                  31            0.983731             0.83257            -2.27165
                  32             1.01546            0.849725            -2.29835
                  33              1.0472            0.866025            -2.32557
                  34             1.07893            0.881453             -2.3533
                  35             1.11066            0.895994             -2.3815
                  36              1.1424            0.909632            -2.41016
                  37             1.17413            0.922354            -2.43923
                  38             1.20586            0.934148            -2.46868
                  39              1.2376            0.945001             -2.4985
                  40             1.26933            0.954902            -2.52865
                  41             1.30106            0.963842             -2.5591
                  42              1.3328            0.971812            -2.58981
                  43             1.36453            0.978802            -2.62076
                  44             1.39626            0.984808            -2.65192
                  45               1.428            0.989821            -2.68326
                  46             1.45973            0.993838            -2.71473
                  47             1.49146            0.996855            -2.74632
                  48              1.5232            0.998867            -2.77799
                  49             1.55493            0.999874             -2.8097
                  50             1.58666            0.999874            -2.84144
                  51              1.6184            0.998867            -2.87315
                  52             1.65013            0.996855            -2.90482
                  53             1.68186            0.993838            -2.93641
                  54              1.7136            0.989821            -2.96789
                  55             1.74533            0.984808            -2.99922
                  56             1.77706            0.978802            -3.03038
                  57              1.8088            0.971812            -3.06133
                  58             1.84053            0.963842            -3.09204
                  59             1.87226            0.954902            -3.12249
                  60               1.904            0.945001            -3.15264
                  61             1.93573            0.934148            -3.18246
                  62             1.96746            0.922354            -3.21192
                  63              1.9992            0.909632            -3.24099
                  64             2.03093            0.895994            -3.26964
                  65             2.06266            0.881453            -3.29784
                  66              2.0944            0.866025            -3.32557
                  67             2.12613            0.849725             -3.3528
                  68             2.15786             0.83257            -3.37949
                  69             2.18959            0.814576            -3.40563
                  70             2.22133            0.795762            -3.43118
                  71             2.25306            0.776146            -3.45612
                  72             2.28479             0.75575            -3.48043
                  73             2.31653            0.734592            -3.50408
                  74             2.34826            0.712694            -3.52705
                  75             2.37999            0.690079             -3.5493
                  76             2.41173            0.666769            -3.57084
                  77             2.44346            0.642788            -3.59162
                  78             2.47519            0.618159            -3.61162
                  79             2.50693            0.592908            -3.63084
                  80             2.53866             0.56706            -3.64925
                  81             2.57039            0.540641            -3.66682
                  82             2.60213            0.513677            -3.68355
                  83             2.63386            0.486197            -3.69942
                  84             2.66559            0.458227            -3.71441
                  85             2.69733            0.429795             -3.7285
                  86             2.72906            0.400931            -3.74168
                  87             2.76079            0.371662            -3.75394
                  88             2.79253             0.34202            -3.76526
                  89             2.82426            0.312033            -3.77564
                  90             2.85599            0.281733            -3.78506
                  91             2.88773            0.251148            -3.79352
                  92             2.91946            0.220311              -3.801
                  93             2.95119            0.189251             -3.8075
                  94             2.98293            0.158001            -3.81301
                  95             3.01466            0.126592            -3.81753
                  96             3.04639            0.095056            -3.82104
                  97             3.07813           0.0634239            -3.82356
                  98             3.10986           0.0317279            -3.82507
                  99             3.14159                   0            -3.82557
