            Interval               Theta              Radial            Vertical
                   0                   0                   0            -1.25534
                   0                   0                   0            -1.25534
                   1           0.0317333           0.0317279            -1.25584
                   2           0.0634665           0.0634239            -1.25735
                   3           0.0951998            0.095056            -1.25986
                   4            0.126933            0.126592            -1.26338
                   5            0.158666            0.158001             -1.2679
                   6              0.1904            0.189251            -1.27341
                   7            0.222133            0.220311            -1.27991
                   8            0.253866            0.251148            -1.28739
                   9            0.285599            0.281733            -1.29584
                  10            0.317333            0.312033            -1.30526
                  11            0.349066             0.34202            -1.31564
                  12            0.380799            0.371662            -1.32697
                  13            0.412532            0.400931            -1.33923
                  14            0.444266            0.429795            -1.35241
                  15            0.475999            0.458227             -1.3665
                  16            0.507732            0.486197            -1.38149
                  17            0.539465            0.513677            -1.39735
                  18            0.571199            0.540641            -1.41408
                  19            0.602932             0.56706            -1.43166
                  20            0.634665            0.592908            -1.45007
                  21            0.666398            0.618159            -1.46928
                  22            0.698132            0.642788            -1.48929
                  23            0.729865            0.666769            -1.51007
                  24            0.761598            0.690079             -1.5316
                  25            0.793331            0.712694            -1.55386
                  26            0.825065            0.734592            -1.57683
                  27            0.856798             0.75575            -1.60047
                  28            0.888531            0.776146            -1.62478
                  29            0.920265            0.795762            -1.64973
                  30            0.951998            0.814576            -1.67528
                  31            0.983731             0.83257            -1.70142
                  32             1.01546            0.849725            -1.72811
                  33              1.0472            0.866025            -1.75534
                  34             1.07893            0.881453            -1.78306
                  35             1.11066            0.895994            -1.81127
                  36              1.1424            0.909632            -1.83992
                  37             1.17413            0.922354            -1.86899
                  38             1.20586            0.934148            -1.89845
                  39              1.2376            0.945001            -1.92827
                  40             1.26933            0.954902            -1.95842
                  41             1.30106            0.963842            -1.98886
                  42              1.3328            0.971812            -2.01958
                  43             1.36453            0.978802            -2.05053
                  44             1.39626            0.984808            -2.08169
                  45               1.428            0.989821            -2.11302
                  46             1.45973            0.993838             -2.1445
                  47             1.49146            0.996855            -2.17609
                  48              1.5232            0.998867            -2.20775
                  49             1.55493            0.999874            -2.23947
                  50             1.58666            0.999874             -2.2712
                  51              1.6184            0.998867            -2.30292
                  52             1.65013            0.996855            -2.33459
                  53             1.68186            0.993838            -2.36617
                  54              1.7136            0.989821            -2.39765
                  55             1.74533            0.984808            -2.42898
                  56             1.77706            0.978802            -2.46014
                  57              1.8088            0.971812            -2.49109
                  58             1.84053            0.963842            -2.52181
                  59             1.87226            0.954902            -2.55226
                  60               1.904            0.945001             -2.5824
                  61             1.93573            0.934148            -2.61222
                  62             1.96746            0.922354            -2.64168
                  63              1.9992            0.909632            -2.67075
                  64             2.03093            0.895994             -2.6994
                  65             2.06266            0.881453            -2.72761
                  66              2.0944            0.866025            -2.75534
                  67             2.12613            0.849725            -2.78256
                  68             2.15786             0.83257            -2.80926
                  69             2.18959            0.814576            -2.83539
                  70             2.22133            0.795762            -2.86095
                  71             2.25306            0.776146            -2.88589
                  72             2.28479             0.75575             -2.9102
                  73             2.31653            0.734592            -2.93385
                  74             2.34826            0.712694            -2.95681
                  75             2.37999            0.690079            -2.97907
                  76             2.41173            0.666769             -3.0006
                  77             2.44346            0.642788            -3.02138
                  78             2.47519            0.618159            -3.04139
                  79             2.50693            0.592908            -3.06061
                  80             2.53866             0.56706            -3.07901
                  81             2.57039            0.540641            -3.09659
                  82             2.60213            0.513677            -3.11332
                  83             2.63386            0.486197            -3.12919
                  84             2.66559            0.458227            -3.14417
                  85             2.69733            0.429795            -3.15826
                  86             2.72906            0.400931            -3.17144
                  87             2.76079            0.371662             -3.1837
                  88             2.79253             0.34202            -3.19503
                  89             2.82426            0.312033            -3.20541
                  90             2.85599            0.281733            -3.21483
                  91             2.88773            0.251148            -3.22328
                  92             2.91946            0.220311            -3.23077
                  93             2.95119            0.189251            -3.23726
                  94             2.98293            0.158001            -3.24277
                  95             3.01466            0.126592            -3.24729
                  96             3.04639            0.095056            -3.25081
                  97             3.07813           0.0634239            -3.25332
                  98             3.10986           0.0317279            -3.25483
                  99             3.14159                   0            -3.25534
