            Interval                 Arc              Radial            Vertical
                   0                   0                   0           -0.376305
                   1            0.151659            0.151656           -0.375386
                   2            0.303318            0.303292           -0.372734
                   3            0.454977             0.45489            -0.36841
                   4            0.606636            0.606434           -0.362519
                   5            0.758295            0.757917           -0.355209
                   6            0.909955            0.909335           -0.346656
                   7             1.06161             1.06069           -0.337059
                   8             1.21327             1.21199           -0.326626
                   9             1.36493             1.36325           -0.315568
                  10             1.51659             1.51447           -0.304089
                  11             1.66825             1.66568           -0.292379
                  12             1.81991             1.81688           -0.280611
                  13             1.97157             1.96809           -0.268933
                  14             2.12323             2.11931           -0.257467
                  15             2.27489             2.27056           -0.246312
                  16             2.42655             2.42184           -0.235544
                  17              2.5782             2.57314           -0.225216
                  18             2.72986             2.72448           -0.215361
                  19             2.88152             2.87585              -0.206
                  20             3.03318             3.02725           -0.197137
                  21             3.18484             3.17868           -0.188769
                  22              3.3365             3.33013           -0.180885
                  23             3.48816             3.48161           -0.173467
                  24             3.63982             3.63311           -0.166496
                  25             3.79148             3.78463           -0.159948
                  26             3.94314             3.93616             -0.1538
                  27              4.0948             4.08771           -0.148027
                  28             4.24645             4.23927           -0.142605
                  29             4.39811             4.39085           -0.137511
                  30             4.54977             4.54243           -0.132721
                  31             4.70143             4.69402           -0.128216
                  32             4.85309             4.84562           -0.123974
                  33             5.00475             4.99723           -0.119977
                  34             5.15641             5.14884           -0.116208
                  35             5.30807             5.30046           -0.112649
                  36             5.45973             5.45208           -0.109286
                  37             5.61139             5.60371           -0.106105
                  38             5.76305             5.75533           -0.103093
                  39              5.9147             5.90697           -0.100238
                  40             6.06636              6.0586          -0.0975297
                  41             6.21802             6.21024          -0.0949572
                  42             6.36968             6.36188          -0.0925116
                  43             6.52134             6.51352          -0.0901843
                  44               6.673             6.66516          -0.0879676
                  45             6.82466             6.81681          -0.0858541
                  46             6.97632             6.96845          -0.0838373
                  47             7.12798              7.1201          -0.0819109
                  48             7.27964             7.27175          -0.0800694
                  49              7.4313              7.4234          -0.0783074
                  50             7.58295             7.57505          -0.0766201
                  51             7.73461              7.7267          -0.0750031
                  52             7.88627             7.87835          -0.0734522
                  53             8.03793                8.03          -0.0719635
                  54             8.18959             8.18165          -0.0705335
                  55             8.34125              8.3333          -0.0691589
                  56             8.49291             8.48496          -0.0678366
                  57             8.64457             8.63661          -0.0665638
                  58             8.79623             8.78827          -0.0653378
                  59             8.94789             8.93992           -0.064156
                  60             9.09955             9.09157          -0.0630163
                  61              9.2512             9.24323          -0.0619164
                  62             9.40286             9.39489          -0.0608543
                  63             9.55452             9.54654          -0.0598281
                  64             9.70618              9.6982          -0.0588361
                  65             9.85784             9.84985          -0.0578766
                  66             10.0095             10.0015           -0.056948
                  67             10.1612             10.1532           -0.056049
                  68             10.3128             10.3048          -0.0551781
                  69             10.4645             10.4565           -0.054334
                  70             10.6161             10.6081          -0.0535155
                  71             10.7678             10.7598          -0.0527215
                  72             10.9195             10.9114           -0.051951
                  73             11.0711             11.0631          -0.0512028
                  74             11.2228             11.2148          -0.0504761
                  75             11.3744             11.3664          -0.0497699
                  76             11.5261             11.5181          -0.0490835
                  77             11.6777             11.6697          -0.0484159
                  78             11.8294             11.8214          -0.0477664
                  79             11.9811             11.9731          -0.0471343
                  80             12.1327             12.1247           -0.046519
                  81             12.2844             12.2764          -0.0459197
                  82              12.436              12.428          -0.0453358
                  83             12.5877             12.5797          -0.0447668
                  84             12.7394             12.7313          -0.0442122
                  85              12.891              12.883          -0.0436713
                  86             13.0427             13.0347          -0.0431437
                  87             13.1943             13.1863          -0.0426288
                  88              13.346              13.338          -0.0421263
                  89             13.4977             13.4896          -0.0416357
                  90             13.6493             13.6413          -0.0411566
                  91              13.801             13.7929          -0.0406885
                  92             13.9526             13.9446          -0.0402312
                  93             14.1043             14.0963          -0.0397843
                  94              14.256             14.2479          -0.0393475
                  95             14.4076             14.3996          -0.0389204
                  96             14.5593             14.5512          -0.0385028
                  97             14.7109             14.7029          -0.0380943
                  98             14.8626             14.8546          -0.0376949
                  99             15.0142             15.0062          -0.0373046
