            Interval                 Arc              Radial            Vertical
                   0                   0                   0            -1.70663
                   1            0.153629            0.153568            -1.70228
                   2            0.307259            0.306731            -1.69031
                   3            0.460888            0.459127            -1.67088
                   4            0.614518            0.610424            -1.64421
                   5            0.768147            0.760365            -1.61075
                   6            0.921777             0.90878            -1.57106
                   7             1.07541              1.0556            -1.52582
                   8             1.22904             1.20085            -1.47579
                   9             1.38267             1.34469            -1.42181
                  10             1.53629             1.48734             -1.3648
                  11             1.68992             1.62915            -1.30569
                  12             1.84355             1.77047            -1.24543
                  13             1.99718             1.91169            -1.18496
                  14             2.15081              2.0532            -1.12513
                  15             2.30444              2.1953            -1.06674
                  16             2.45807             2.33823            -1.01043
                  17              2.6117             2.48216           -0.956705
                  18             2.76533             2.62715           -0.905909
                  19             2.91896              2.7732           -0.858244
                  20             3.07259             2.92025           -0.813778
                  21             3.22622             3.06822           -0.772474
                  22             3.37985             3.21702           -0.734223
                  23             3.53348             3.36652           -0.698863
                  24             3.68711             3.51664           -0.666203
                  25             3.84074             3.66728           -0.636041
                  26             3.99437             3.81836           -0.608174
                  27               4.148             3.96981           -0.582403
                  28             4.30162             4.12158           -0.558543
                  29             4.45525             4.27361            -0.53642
                  30             4.60888             4.42585           -0.515877
                  31             4.76251             4.57829           -0.496767
                  32             4.91614             4.73089           -0.478962
                  33             5.06977             4.88361           -0.462342
                  34              5.2234             5.03645           -0.446801
                  35             5.37703             5.18939           -0.432244
                  36             5.53066             5.34241           -0.418585
                  37             5.68429             5.49551           -0.405748
                  38             5.83792             5.64866           -0.393663
                  39             5.99155             5.80187           -0.382269
                  40             6.14518             5.95512           -0.371509
                  41             6.29881             6.10841           -0.361335
                  42             6.45244             6.26174           -0.351699
                  43             6.60607             6.41509           -0.342563
                  44              6.7597             6.56848           -0.333888
                  45             6.91333             6.72189           -0.325641
                  46             7.06695             6.87532           -0.317792
                  47             7.22058             7.02876           -0.310313
                  48             7.37421             7.18223           -0.303178
                  49             7.52784             7.33571           -0.296365
                  50             7.68147              7.4892           -0.289853
                  51              7.8351              7.6427           -0.283622
                  52             7.98873             7.79621           -0.277655
                  53             8.14236             7.94974           -0.271935
                  54             8.29599             8.10327           -0.266448
                  55             8.44962             8.25681           -0.261179
                  56             8.60325             8.41035           -0.256116
                  57             8.75688              8.5639           -0.251247
                  58             8.91051             8.71746           -0.246561
                  59             9.06414             8.87103           -0.242049
                  60             9.21777             9.02459             -0.2377
                  61              9.3714             9.17817           -0.233506
                  62             9.52503             9.33174           -0.229459
                  63             9.67866             9.48532           -0.225551
                  64             9.83228              9.6389           -0.221776
                  65             9.98591             9.79249           -0.218126
                  66             10.1395             9.94608           -0.214597
                  67             10.2932             10.0997            -0.21118
                  68             10.4468             10.2533           -0.207873
                  69             10.6004             10.4069           -0.204669
                  70             10.7541             10.5605           -0.201563
                  71             10.9077             10.7141           -0.198552
                  72             11.0613             10.8677            -0.19563
                  73              11.215             11.0213           -0.192795
                  74             11.3686             11.1749           -0.190042
                  75             11.5222             11.3285           -0.187369
                  76             11.6758             11.4821            -0.18477
                  77             11.8295             11.6357           -0.182244
                  78             11.9831             11.7893           -0.179788
                  79             12.1367             11.9429           -0.177399
                  80             12.2904             12.0965           -0.175073
                  81              12.444             12.2501           -0.172809
                  82             12.5976             12.4038           -0.170605
                  83             12.7512             12.5574           -0.168457
                  84             12.9049              12.711           -0.166365
                  85             13.0585             12.8646           -0.164326
                  86             13.2121             13.0182           -0.162338
                  87             13.3658             13.1718           -0.160399
                  88             13.5194             13.3254           -0.158506
                  89              13.673             13.4791            -0.15666
                  90             13.8267             13.6327           -0.154858
                  91             13.9803             13.7863           -0.153098
                  92             14.1339             13.9399            -0.15138
                  93             14.2875             14.0935           -0.149702
                  94             14.4412             14.2472           -0.148064
                  95             14.5948             14.4008           -0.146464
                  96             14.7484             14.5544           -0.144901
                  97             14.9021              14.708           -0.143376
                  98             15.0557             14.8617           -0.141888
                  99             15.2093             15.0153           -0.140441
