            Interval               Theta              Radial            Vertical
                   0                   0                   0            0.775395
                   0                   0                   0            0.775395
                   1           0.0317333           0.0317279            0.774892
                   2           0.0634665           0.0634239            0.773382
                   3           0.0951998            0.095056            0.770867
                   4            0.126933            0.126592             0.76735
                   5            0.158666            0.158001            0.762834
                   6              0.1904            0.189251            0.757324
                   7            0.222133            0.220311            0.750825
                   8            0.253866            0.251148            0.743344
                   9            0.285599            0.281733            0.734888
                  10            0.317333            0.312033            0.725467
                  11            0.349066             0.34202            0.715088
                  12            0.380799            0.371662            0.703763
                  13            0.412532            0.400931            0.691504
                  14            0.444266            0.429795            0.678322
                  15            0.475999            0.458227            0.664231
                  16            0.507732            0.486197            0.649245
                  17            0.539465            0.513677            0.633379
                  18            0.571199            0.540641            0.616649
                  19            0.602932             0.56706            0.599072
                  20            0.634665            0.592908            0.580666
                  21            0.666398            0.618159            0.561449
                  22            0.698132            0.642788             0.54144
                  23            0.729865            0.666769             0.52066
                  24            0.761598            0.690079            0.499129
                  25            0.793331            0.712694             0.47687
                  26            0.825065            0.734592            0.453905
                  27            0.856798             0.75575            0.430256
                  28            0.888531            0.776146            0.405948
                  29            0.920265            0.795762            0.381005
                  30            0.951998            0.814576            0.355452
                  31            0.983731             0.83257            0.329315
                  32             1.01546            0.849725            0.302621
                  33              1.0472            0.866025            0.275395
                  34             1.07893            0.881453            0.247666
                  35             1.11066            0.895994            0.219462
                  36              1.1424            0.909632             0.19081
                  37             1.17413            0.922354            0.161741
                  38             1.20586            0.934148            0.132282
                  39              1.2376            0.945001            0.102463
                  40             1.26933            0.954902           0.0723158
                  41             1.30106            0.963842           0.0418692
                  42              1.3328            0.971812           0.0111544
                  43             1.36453            0.978802          -0.0197979
                  44             1.39626            0.984808          -0.0509564
                  45               1.428            0.989821          -0.0822897
                  46             1.45973            0.993838           -0.113766
                  47             1.49146            0.996855           -0.145355
                  48              1.5232            0.998867           -0.177023
                  49             1.55493            0.999874           -0.208739
                  50             1.58666            0.999874           -0.240471
                  51              1.6184            0.998867           -0.272186
                  52             1.65013            0.996855           -0.303855
                  53             1.68186            0.993838           -0.335443
                  54              1.7136            0.989821           -0.366919
                  55             1.74533            0.984808           -0.398253
                  56             1.77706            0.978802           -0.429411
                  57              1.8088            0.971812           -0.460364
                  58             1.84053            0.963842           -0.491078
                  59             1.87226            0.954902           -0.521525
                  60               1.904            0.945001           -0.551673
                  61             1.93573            0.934148           -0.581491
                  62             1.96746            0.922354            -0.61095
                  63              1.9992            0.909632            -0.64002
                  64             2.03093            0.895994           -0.668671
                  65             2.06266            0.881453           -0.696876
                  66              2.0944            0.866025           -0.724605
                  67             2.12613            0.849725            -0.75183
                  68             2.15786             0.83257           -0.778525
                  69             2.18959            0.814576           -0.804661
                  70             2.22133            0.795762           -0.830214
                  71             2.25306            0.776146           -0.855157
                  72             2.28479             0.75575           -0.879465
                  73             2.31653            0.734592           -0.903114
                  74             2.34826            0.712694           -0.926079
                  75             2.37999            0.690079           -0.948339
                  76             2.41173            0.666769           -0.969869
                  77             2.44346            0.642788           -0.990649
                  78             2.47519            0.618159            -1.01066
                  79             2.50693            0.592908            -1.02987
                  80             2.53866             0.56706            -1.04828
                  81             2.57039            0.540641            -1.06586
                  82             2.60213            0.513677            -1.08259
                  83             2.63386            0.486197            -1.09845
                  84             2.66559            0.458227            -1.11344
                  85             2.69733            0.429795            -1.12753
                  86             2.72906            0.400931            -1.14071
                  87             2.76079            0.371662            -1.15297
                  88             2.79253             0.34202             -1.1643
                  89             2.82426            0.312033            -1.17468
                  90             2.85599            0.281733             -1.1841
                  91             2.88773            0.251148            -1.19255
                  92             2.91946            0.220311            -1.20003
                  93             2.95119            0.189251            -1.20653
                  94             2.98293            0.158001            -1.21204
                  95             3.01466            0.126592            -1.21656
                  96             3.04639            0.095056            -1.22008
                  97             3.07813           0.0634239            -1.22259
                  98             3.10986           0.0317279             -1.2241
                  99             3.14159                   0             -1.2246
