            Interval               Theta              Radial            Vertical
                   0                   0                   0            -1.68832
                   0                   0                   0            -1.68832
                   1           0.0317333           0.0317279            -1.68882
                   2           0.0634665           0.0634239            -1.69033
                   3           0.0951998            0.095056            -1.69285
                   4            0.126933            0.126592            -1.69636
                   5            0.158666            0.158001            -1.70088
                   6              0.1904            0.189251            -1.70639
                   7            0.222133            0.220311            -1.71289
                   8            0.253866            0.251148            -1.72037
                   9            0.285599            0.281733            -1.72883
                  10            0.317333            0.312033            -1.73825
                  11            0.349066             0.34202            -1.74863
                  12            0.380799            0.371662            -1.75995
                  13            0.412532            0.400931            -1.77221
                  14            0.444266            0.429795            -1.78539
                  15            0.475999            0.458227            -1.79948
                  16            0.507732            0.486197            -1.81447
                  17            0.539465            0.513677            -1.83034
                  18            0.571199            0.540641            -1.84707
                  19            0.602932             0.56706            -1.86464
                  20            0.634665            0.592908            -1.88305
                  21            0.666398            0.618159            -1.90227
                  22            0.698132            0.642788            -1.92228
                  23            0.729865            0.666769            -1.94306
                  24            0.761598            0.690079            -1.96459
                  25            0.793331            0.712694            -1.98684
                  26            0.825065            0.734592            -2.00981
                  27            0.856798             0.75575            -2.03346
                  28            0.888531            0.776146            -2.05777
                  29            0.920265            0.795762            -2.08271
                  30            0.951998            0.814576            -2.10826
                  31            0.983731             0.83257             -2.1344
                  32             1.01546            0.849725            -2.16109
                  33              1.0472            0.866025            -2.18832
                  34             1.07893            0.881453            -2.21605
                  35             1.11066            0.895994            -2.24425
                  36              1.1424            0.909632             -2.2729
                  37             1.17413            0.922354            -2.30197
                  38             1.20586            0.934148            -2.33143
                  39              1.2376            0.945001            -2.36125
                  40             1.26933            0.954902             -2.3914
                  41             1.30106            0.963842            -2.42185
                  42              1.3328            0.971812            -2.45256
                  43             1.36453            0.978802            -2.48351
                  44             1.39626            0.984808            -2.51467
                  45               1.428            0.989821              -2.546
                  46             1.45973            0.993838            -2.57748
                  47             1.49146            0.996855            -2.60907
                  48              1.5232            0.998867            -2.64074
                  49             1.55493            0.999874            -2.67245
                  50             1.58666            0.999874            -2.70419
                  51              1.6184            0.998867             -2.7359
                  52             1.65013            0.996855            -2.76757
                  53             1.68186            0.993838            -2.79916
                  54              1.7136            0.989821            -2.83063
                  55             1.74533            0.984808            -2.86197
                  56             1.77706            0.978802            -2.89313
                  57              1.8088            0.971812            -2.92408
                  58             1.84053            0.963842            -2.95479
                  59             1.87226            0.954902            -2.98524
                  60               1.904            0.945001            -3.01539
                  61             1.93573            0.934148            -3.04521
                  62             1.96746            0.922354            -3.07466
                  63              1.9992            0.909632            -3.10373
                  64             2.03093            0.895994            -3.13239
                  65             2.06266            0.881453            -3.16059
                  66              2.0944            0.866025            -3.18832
                  67             2.12613            0.849725            -3.21555
                  68             2.15786             0.83257            -3.24224
                  69             2.18959            0.814576            -3.26838
                  70             2.22133            0.795762            -3.29393
                  71             2.25306            0.776146            -3.31887
                  72             2.28479             0.75575            -3.34318
                  73             2.31653            0.734592            -3.36683
                  74             2.34826            0.712694            -3.38979
                  75             2.37999            0.690079            -3.41205
                  76             2.41173            0.666769            -3.43358
                  77             2.44346            0.642788            -3.45436
                  78             2.47519            0.618159            -3.47437
                  79             2.50693            0.592908            -3.49359
                  80             2.53866             0.56706              -3.512
                  81             2.57039            0.540641            -3.52957
                  82             2.60213            0.513677             -3.5463
                  83             2.63386            0.486197            -3.56217
                  84             2.66559            0.458227            -3.57716
                  85             2.69733            0.429795            -3.59125
                  86             2.72906            0.400931            -3.60443
                  87             2.76079            0.371662            -3.61669
                  88             2.79253             0.34202            -3.62801
                  89             2.82426            0.312033            -3.63839
                  90             2.85599            0.281733            -3.64781
                  91             2.88773            0.251148            -3.65627
                  92             2.91946            0.220311            -3.66375
                  93             2.95119            0.189251            -3.67025
                  94             2.98293            0.158001            -3.67576
                  95             3.01466            0.126592            -3.68027
                  96             3.04639            0.095056            -3.68379
                  97             3.07813           0.0634239            -3.68631
                  98             3.10986           0.0317279            -3.68782
                  99             3.14159                   0            -3.68832
